KEY,en 
ABILITY_HEALINGSALVE2_DESC,Вы или соседний юнит получаете +2 регенерации здоровья.
ABILITY_HEATHENS_NAME,Еретики!
//monk,
ABILITY_WAYOFTHEHARE_NAME,Путь зайца
ABILITY_WAYOFTHEHARE_DESC,До конца боя вы можете двигаться дополнительный раз каждый ход.
ABILITY_WAYOFTHEHARE2_DESC,"До конца боя вы можете двигаться дополнительный раз каждый ход.
[s:.7](Это заклинание стоит меньше.)[/s]"
ABILITY_PROPELL_NAME,Толчок
ABILITY_PROPELL_DESC,Рывок на одну клетку вперёд и атака.
ABILITY_PROPELL2_DESC,"Рывок на одну клетку вперёд и атака, дважды!"
ABILITY_HADOKEN_NAME,Хадокен
ABILITY_HADOKEN_DESC,Выпустить энергетический заряд по прямой.
ABILITY_HADOKEN2_DESC,Выпустить мощный энергетический заряд по прямой.
ABILITY_CARTWHEEL_NAME,Колесо
ABILITY_CARTWHEEL_DESC,Кувырок на 4 клетки по диагонали.
ABILITY_CARTWHEEL2_DESC,Кувырок на 4 клетки по диагонали или по прямой.
ABILITY_STONEFISTS_NAME,Каменные кулаки
ABILITY_STONEFISTS_DESC,Получить [img:str] и [img:dex] равные вашему [img:shield] до конца хода.
ABILITY_STONEFISTS2_DESC,Конвертировать [img:shield] в [img:str] и [img:dex] до конца боя.
ABILITY_TRANSCEND_NAME,Трансцендентность
ABILITY_TRANSCEND_DESC,Снять ослабления и получить +1 [img:shield].
ABILITY_TRANSCEND2_DESC,Снять ослабления и получить +1 [img:shield]. В конце каждого раунда — автоматическое бесплатное применение.
ABILITY_HIPTOSS_NAME,Бросок через бедро
ABILITY_HIPTOSS_DESC,"Швырнуть случайного соседнего юнита на 2 клетки, нанеся урон."
ABILITY_HIPTOSS2_DESC,"Швырнуть случайного соседнего юнита на 2 клетки, нанеся урон. Двойной урон при попадании на другого юнита."
ABILITY_BRUISE_NAME,Ушиб
ABILITY_BRUISE_DESC,"Базовая атака накладывает Ушиб до конца хода.
[s:.7](Можно использовать раз в ход.)[/s]"
ABILITY_BRUISE2_DESC,Базовая атака накладывает Ушиб до конца хода.
ABILITY_SLAPBACK_NAME,Ответная пощёчина
ABILITY_SLAPBACK_DESC,"Атака ближнего боя с высоким шансом крита.
ПЕРЕЗАРЯДКА: Получить урон."
ABILITY_SLAPBACK2_DESC,"Атака ближнего боя с 100% шансом крита.
ПЕРЕЗАРЯДКА: Получить урон."
ABILITY_FINISHER_NAME,Добивание
ABILITY_FINISHER_DESC,"Рывок на 3 клетки вперёд и атака. Наносит 2 урона за каждое действие в этом ходу.
[s:.7](Можно использовать раз в ход.)[/s]"
ABILITY_FINISHER2_DESC,"Рывок на 3 клетки вперёд и атака. Наносит 2 урона за каждое действие в этом ходу.
[s:.7](Стоит 0 маны. Можно использовать раз в ход.)[/s]"
ABILITY_REVERBERATE_NAME,Реверберация
ABILITY_REVERBERATE_DESC,"+8 [img:shield] и оттолкнуть соседних юнитов на 2 клетки. Стоит на 3 маны меньше за каждое действие в этом ходу.
[s:.7](Можно использовать раз в ход.)[/s]"
ABILITY_REVERBERATE2_DESC,"+8 [img:shield] и оттолкнуть соседних юнитов на 2 клетки. Стоит на 3 маны меньше и даёт +1 [img:shield] за каждое действие в этом ходу.
[s:.7](Можно использовать раз в ход.)[/s]"
ABILITY_COMBOTHROW_NAME,Комбо-бросок
ABILITY_COMBOTHROW_DESC,Атака ближнего боя с Отбрасыванием 3. При попадании — перейти в дальнюю стойку и обновить базовую атаку.
ABILITY_COMBOTHROW2_DESC,"Атака ближнего боя с Отбрасыванием 3. При попадании — перейти в дальнюю стойку и обновить базовую атаку.
[s:.7](Это заклинание стоит меньше.)[/s]"
ABILITY_COMBOPULL_NAME,Комбо-притяжение
ABILITY_COMBOPULL_DESC,Дальняя атака — притянуть цель к себе. При попадании — перейти в ближнюю стойку и обновить базовую атаку.
ABILITY_COMBOPULL2_DESC,"Дальняя атака — притянуть цель к себе. При попадании — перейти в ближнюю стойку и обновить базовую атаку.
[s:.7](Это заклинание стоит меньше.)[/s]"
ABILITY_ONEWITHTHEWIND_NAME,Единство с ветром
ABILITY_ONEWITHTHEWIND_DESC,+20 к дальности движения до конца хода.
ABILITY_ONEWITHTHEWIND2_DESC,+20 к дальности движения до конца хода и обновить действие движения.
ABILITY_POGO_NAME,Пого
ABILITY_POGO_DESC,"Прыгнуть на клетку. Отскочить от юнита, на которого приземлились, нанеся урон."
ABILITY_POGO2_DESC,"Прыгнуть на клетку. Отскочить от юнита, на которого приземлились, нанеся урон и Ушиб."
ABILITY_WAYOFTHEMANTIS_NAME,Путь богомола
ABILITY_WAYOFTHEMANTIS_DESC,До конца боя вы можете атаковать дополнительный раз каждый ход.
ABILITY_WAYOFTHEMANTIS2_DESC,"До конца боя вы можете атаковать дополнительный раз каждый ход.
[s:.7](Это заклинание стоит меньше.)[/s]"
ABILITY_PORCUPINE_NAME,Дикобраз
ABILITY_PORCUPINE_DESC,+2 временная Стойка и +2 временных Шипа до вашего следующего хода.
ABILITY_PORCUPINE2_DESC,+2 временная Стойка и +2 временных Шипа до вашего следующего хода. Также отразить следующий попавший в вас снаряд.
ABILITY_ANNEAL_NAME,Закалка
ABILITY_ANNEAL_DESC,+1 [img:shield]. Первое применение за ход стоит 0 маны.
ABILITY_ANNEAL2_DESC,"+1 [img:shield]. Первое применение за ход стоит 0 маны, а также после каждого заклинания за ману."
ABILITY_DEEPDIVE_NAME,Глубокое погружение
ABILITY_DEEPDIVE_DESC,"Повалить себя. Вы не получаете ранение. В конце следующего раунда воскреснуть с 1 ОЗ, 15 [img:shield] и Усилением всех характеристик."
ABILITY_DEEPDIVE2_DESC,"Повалить себя. Вы не получаете ранение. В конце следующего раунда воскреснуть с 50% ОЗ, 20 [img:shield], 2 [img:divineshield] и Усилением всех характеристик 2."
ABILITY_HOPNBLOCK_NAME,Прыг-блок
ABILITY_HOPNBLOCK_DESC,"Прыгнуть на клетку, затем +2 [img:shield] за каждого врага рядом с местом приземления."
ABILITY_HOPNBLOCK2_DESC,"Прыгнуть на любую клетку, затем +2 [img:shield] за каждого врага рядом с местом приземления."
ABILITY_WAYOFTHEOWL_NAME,Путь совы
ABILITY_WAYOFTHEOWL_DESC,До конца боя первое заклинание каждый ход применяется дважды.
ABILITY_WAYOFTHEOWL2_DESC,"До конца боя первое заклинание каждый ход применяется дважды.
[s:.7](Это заклинание стоит меньше.)[/s]"
ABILITY_MEDITATE_NAME,Медитация
ABILITY_MEDITATE_DESC,"Исцелить себя на 8 ОЗ и получить +8 Щит, Усиление всех характеристик 2 и Сон 8."
ABILITY_MEDITATE2_DESC,"Исцелить себя на 8 ОЗ и получить +8 Щит, Усиление всех характеристик 2 и Дремота 8.
[s:.7](Это заклинание стоит меньше.)[/s]"
ABILITY_DOOMPUNCH_NAME,Техника пяти точек взрывающегося сердца
ABILITY_DOOMPUNCH_DESC,Атака ближнего боя — юнит умрёт в конце своего следующего хода. Боссы вместо этого засыпают.
ABILITY_DOOMPUNCH2_DESC,"Атака ближнего боя — юнит умрёт в конце своего следующего хода. Боссы вместо этого засыпают.
[s:.7](Это заклинание стоит меньше.)[/s]"
ABILITY_KINETICCHARGE_NAME,Кинетический заряд
ABILITY_KINETICCHARGE_DESC,+1 временный Кинетический шип.
ABILITY_KINETICCHARGE2_DESC,+2 временных Кинетических шипа.
ABILITY_AIRBURST_NAME,Воздушный удар
ABILITY_AIRBURST_DESC,Порыв воздуха — оттолкнуть юнитов по диагонали от цели.
ABILITY_AIRBURST2_DESC,Мощный порыв воздуха — оттолкнуть юнитов по диагонали от цели.
ABILITY_WAYOFTHETURTLE_NAME,Путь черепахи
ABILITY_WAYOFTHETURTLE_DESC,+1 Стойка.
ABILITY_WAYOFTHETURTLE2_DESC,"+1 Стойка.
[s:.7](Это заклинание стоит меньше.)[/s]"
ABILITY_RELEASEENERGY_NAME,Высвободить энергию
ABILITY_RELEASEENERGY_DESC,Испустить 10 Искр.
ABILITY_RELEASEENERGY2_DESC,"Испустить 10 Искр.
[s:.7](Это заклинание стоит меньше.)[/s]"
ABILITY_PUMMEL_NAME,Колотушка
ABILITY_PUMMEL_DESC,Атака ближнего боя — наносит на 3 больше урона при каждом применении в этом ходу. Накладывает все эффекты вашей базовой атаки.
ABILITY_PUMMEL2_DESC,"Атака ближнего боя — наносит на 4 больше урона при каждом применении в этом ходу. Накладывает все эффекты вашей базовой атаки.
[s:.7](Это заклинание стоит меньше.)[/s]"
ABILITY_QUICKATTACK_NAME,Быстрая атака
ABILITY_QUICKATTACK_DESC,"Телепортироваться, затем базовая атака по врагу в пределах дальности. Дальность +2 за каждый пустой слот брони."
ABILITY_QUICKATTACK2_DESC,"Телепортироваться, затем базовая атака по врагу в пределах дальности. Дальность +2 за каждый пустой слот брони.
[s:.7](Это заклинание стоит меньше.)[/s]"
ABILITY_PERFECTFORM_NAME,Совершенная форма
ABILITY_PERFECTFORM_DESC,"+1 [img:shield] за каждый пустой слот брони, затем сменить стойку."
ABILITY_PERFECTFORM2_DESC,"+1 [img:shield] и исцелить 1 ОЗ за каждый пустой слот брони, затем сменить стойку."
ABILITY_WARMUPSTRETCH_NAME,Разминка
ABILITY_WARMUPSTRETCH_DESC,+1 [img:dex] и +1 [img:spd]. Стоит на 2 маны меньше за каждый пустой слот брони.
ABILITY_WARMUPSTRETCH2_DESC,"+1 [img:dex], +1 [img:spd] и +1 [img:str]. Стоит на 2 маны меньше за каждый пустой слот брони."
ABILITY_FLYINGFIST_NAME,Летающий кулак
ABILITY_FLYINGFIST_DESC,Атака ближнего боя с отбрасыванием — бьёт на 2 клетки от вас. Дальность +1 за каждое применение в этом ходу.
ABILITY_FLYINGFIST2_DESC,Атака ближнего боя с отбрасыванием — бьёт на 2 клетки от вас. Дальность +1 и стоимость -1 мана за каждое применение в этом ходу.
ABILITY_100HANDSLAP_NAME,Шлепок ста рук
ABILITY_100HANDSLAP_DESC,Мультиудар ближнего боя из 10 попаданий с Отбрасыванием 10 в конце комбо.
ABILITY_100HANDSLAP2_DESC,Мультиудар ближнего боя из 10 попаданий с Отбрасыванием 10 в конце комбо. Каждый удар — 10% шанс Ушиба. Финальный удар наносит доп. урон.
ABILITY_OCULARPATDOWN_NAME,Оценивающий взгляд
ABILITY_OCULARPATDOWN_DESC,Наложить Метку и Магическую слабость 1 на юнита.
ABILITY_OCULARPATDOWN2_DESC,Наложить Метку 3 и Магическую слабость 3 на юнита.
ABILITY_KIBURST_NAME,Ки-взрыв
ABILITY_KIBURST_DESC,Нанести 1 урона и оттолкнуть соседних юнитов. +1 [img:shield].
ABILITY_KIBURST2_DESC,Наносит 2 урона и отбрасывает соседних существ на 2 клетки. Получает +2 [img:shield].
ABILITY_DRAGONPUNCH_NAME,Удар дракона
ABILITY_DRAGONPUNCH_DESC,Атака ближнего боя с магическим уроном и отбрасыванием 3. Накладывает Замешательство.
ABILITY_DRAGONPUNCH2_DESC,Мощная атака ближнего боя с магическим уроном и отбрасыванием 10. Накладывает Замешательство.
ABILITY_REALLYFASTRUN_NAME,Сверхбыстрый бег
ABILITY_REALLYFASTRUN_DESC,"Бегите по прямой до 4 клеток сквозь объекты. Ветер обдувает клетки, по которым вы пробежали."
ABILITY_REALLYFASTRUN2_DESC,"Бегите по диагонали или по прямой на любое расстояние сквозь объекты. Ветер обдувает клетки, по которым вы пробежали."
ABILITY_CHARGESPIRITBOMB_NAME,Зарядка духовной бомбы
ABILITY_CHARGESPIRITBOMB_DESC,"Начинает зарядку духовной бомбы. Эта способность становится «Бросок духовной бомбы».
Союзники получают бонусную способность «Передача энергии», пока вы её не бросите."
ABILITY_CHARGESPIRITBOMB2_DESC,"Начинает зарядку духовной бомбы. Эта способность становится «Бросок духовной бомбы».
Союзники получают бонусную способность «Передача энергии+», пока вы её не бросите."
ABILITY_THROWSPIRITBOMB_NAME,Бросок духовной бомбы
ABILITY_THROWSPIRITBOMB_DESC,"Бросает духовную бомбу. Эта способность становится «Зарядка духовной бомбы».
[s:.7](Нельзя бросить с 0 зарядами.)[/s]"
ABILITY_DONATEENERGY_NAME,Передача энергии
ABILITY_DONATEENERGY_DESC,Даёт +1 к урону духовной бомбы!
ABILITY_DONATEENERGY2_DESC,Даёт +2 к урону духовной бомбы!
ABILITY_ONEPUNCH_NAME,Один удар
ABILITY_ONEPUNCH_DESC,"Удар, убивающий с одного попадания. При использовании вы получаете снижение всех характеристик.
Наносит 25 урона боссам вместо убийства.
[s:.7](Можно использовать один раз за бой.)[/s]"
ABILITY_ONEPUNCH2_DESC,"Удар, убивающий с одного попадания. Создаёт конус ветра, наносящий 5 урона. При использовании вы получаете снижение всех характеристик.
Наносит 25 урона боссам вместо убийства.
[s:.7](Можно использовать один раз за бой.)[/s]"
ABILITY_UNBRIDLEDHITS_NAME,Безудержные удары
ABILITY_UNBRIDLEDHITS_DESC,Слабая атака ближнего боя. Наносит дополнительный удар за каждый пустой слот брони.
ABILITY_UNBRIDLEDHITS2_DESC,Слабая атака ближнего боя. Наносит два дополнительных удара за каждый пустой слот брони.
ABILITY_KAMEHAMEHA_NAME,Камехамеха
ABILITY_KAMEHAMEHA_DESC,"Выпускает магический заряд в существо в пределах 5 клеток. Требуется прямая видимость.
[s:.7](Можно использовать один раз за бой. Если все слоты брони пусты — один раз за ход.)[/s]"
ABILITY_KAMEHAMEHA2_DESC,"Выпускает магический заряд в существо в любой точке в пределах прямой видимости.
[s:.7](Можно использовать один раз за бой. Если все слоты брони пусты — один раз за ход.)[/s]"
ABILITY_SIDESTEP_NAME,Уклонение
ABILITY_SIDESTEP_DESC,Перемещение на одну клетку и получение +1 [img:shield].
ABILITY_SIDESTEP2_DESC,"Перемещение на одну клетку и получение +1 [img:shield].
При первом применении за ход это заклинание стоит 0 маны."
ABILITY_UNIMPEDEDLUNGE_NAME,Безудержный выпад
ABILITY_UNIMPEDEDLUNGE_DESC,"Рывок вперёд на X клеток, получение +X [img:shield], нанесение X урона и отбрасывание на X.
X равен количеству пустых слотов брони плюс один."
ABILITY_UNIMPEDEDLUNGE2_DESC,"Рывок вперёд на X клеток, получение +X [img:shield], нанесение X урона и отбрасывание на X.
X равен удвоенному количеству пустых слотов брони."
ABILITY_DOUBLEDRAGON_NAME,Двойной дракон
ABILITY_DOUBLEDRAGON_DESC,"Призывает иллюзию с 1 ОЗ в пределах трёх клеток, которая повторяет вашу базовую атаку, но в противоположном направлении. Погибает в конце вашего хода."
ABILITY_DOUBLEDRAGON2_DESC,"Призывает иллюзию с 1 ОЗ на любой клетке, которая повторяет вашу базовую атаку, но в противоположном направлении. Погибает в конце вашего хода."
ABILITY_FISTOFFATE_NAME,Кулак судьбы
ABILITY_FISTOFFATE_DESC,"Телепортируется к случайному врагу, переключается в стойку ближнего боя и автоматически атакует его."
ABILITY_FISTOFFATE2_DESC,"Телепортируется к случайному врагу, переключается в стойку ближнего боя и автоматически атакует его. Может повториться несколько раз."
ABILITY_NIRVANA_NAME,Нирвана
ABILITY_NIRVANA_DESC,"Получает +1 [img:int] и +1 [img:shield].
Если у вас 7 или больше [img:shield], это заклинание стоит на 1 ману меньше."
ABILITY_NIRVANA2_DESC,"Получает +1 [img:int] и +2 [img:shield].
Если у вас 7 или больше [img:shield], это заклинание стоит на 1 ману меньше."
ABILITY_EMPTYMIND_NAME,Пустой разум
ABILITY_EMPTYMIND_DESC,"Вы не можете использовать заклинания до конца боя.
До конца боя каждый раз, когда вы убиваете врага, вы получаете дополнительный ход."
ABILITY_EMPTYMIND2_DESC,"Вы не можете использовать заклинания до конца боя.
До конца боя каждый раз, когда вы убиваете врага, вы получаете дополнительный ход.
При применении вы получаете дополнительный ход."
ABILITY_POSITION_NAME,Позиция
ABILITY_POSITION_DESC,"Телепортация ровно на две клетки, затем смена стойки."
ABILITY_POSITION2_DESC,"Телепортация на расстояние от двух до четырёх клеток, затем смена стойки."
ABILITY_CHARGEFISTS_NAME,Зарядка кулаков
ABILITY_CHARGEFISTS_DESC,До конца хода ваша базовая атака создаёт +1 искру.
ABILITY_CHARGEFISTS2_DESC,"До конца хода ваша базовая атака создаёт +1 искру.
Обновляет вашу базовую атаку."
ABILITY_SUMMONAPPRENTICE_NAME,Призыв ученика
ABILITY_SUMMONAPPRENTICE_DESC,"Призывает уменьшенную копию себя с половиной характеристик. Управляется ИИ, не может использовать заклинания."
ABILITY_SUMMONAPPRENTICE2_DESC,"Призывает уменьшенную копию себя с половиной характеристик. Управляется ИИ, МОЖЕТ использовать заклинания."
//mage,
ABILITY_SURF_NAME,Волна
ABILITY_SURF_DESC,Заклинание воды. Наносит урон и отбрасывает на большой площади.
ABILITY_SURF2_DESC,Заклинание воды. Наносит больше урона и отбрасывает на ещё большей площади.
ABILITY_BOLT_NAME,Молния
ABILITY_BOLT_DESC,"Удар молнией, с шансом оглушить 25%."
ABILITY_BOLT2_DESC,"Усиленный удар молнией, с шансом оглушить 50%."
ABILITY_FIREBLAST_NAME,Огненный взрыв
ABILITY_FIREBLAST_DESC,Огненное заклинание. Накладывает Ожог 2 по площади.
ABILITY_FIREBLAST2_DESC,Более мощный огненный взрыв. Накладывает Ожог 3 по площади.
ABILITY_FROSTBLAST_NAME,Ледяной взрыв
ABILITY_FROSTBLAST_DESC,"Выпускает заряд льда по прямой, замораживая первое поражённое существо."
ABILITY_FROSTBLAST2_DESC,"Выпускает заряд льда по прямой, замораживая каждое поражённое существо."
ABILITY_ENERGYBLAST_NAME,Энергетический взрыв
ABILITY_ENERGYBLAST_DESC,Заклинание с высоким уроном по одной цели.
ABILITY_ENERGYBLAST2_DESC,"Заклинание с высоким уроном по одной цели, наносит дополнительный урон, равный вашему [img:int]."
ABILITY_MAGICMISSILE_NAME,Магическая стрела
ABILITY_MAGICMISSILE_DESC,"Выпускает снаряд с бесконечной дальностью, который не промахивается."
ABILITY_MAGICMISSILE2_DESC,"Выпускает снаряд с бесконечной дальностью, который не промахивается. Создаёт 3 искры."
ABILITY_WALLOFFIRE_NAME,Стена огня
ABILITY_WALLOFFIRE_DESC,Огненное заклинание. Накладывает Ожог 1 и создаёт огонь на перпендикулярной линии.
ABILITY_WALLOFFIRE2_DESC,"Огненное заклинание. Наносит урон, накладывает Ожог 3 и создаёт огонь на перпендикулярной линии."
ABILITY_HYPERBEAM_NAME,Гиперлуч
ABILITY_HYPERBEAM_DESC,"Выберите клетку. В начале вашего следующего хода по ней ударит мощнейший мегалуч.
[s:.7](Можно использовать один раз за ход.)[/s]"
ABILITY_HYPERBEAM2_DESC,Выберите клетку. В начале вашего следующего хода по ней ударит мощнейший мегалуч.
ABILITY_METEORSTORM_NAME,Метеоритный шторм
ABILITY_METEORSTORM_DESC,"Призывает метеориты, падающие на случайные клетки в большой области. Они могут оглушить, создать огонь или оставить камни."
ABILITY_METEORSTORM2_DESC,"Призывает метеориты, падающие на случайные клетки в ещё большей области. Они могут оглушить, создать огонь или оставить камни."
ABILITY_MEGABLAST_NAME,Мегавзрыв
ABILITY_MEGABLAST_DESC,Наносит высокий урон по конусу.
ABILITY_MEGABLAST2_DESC,Наносит высокий урон по большему конусу.
ABILITY_CHILL_NAME,Озноб
ABILITY_CHILL_DESC,Накладывает Замедление на существо.
ABILITY_CHILL2_DESC,Накладывает Замедление на существ в области.
ABILITY_ENLARGE_NAME,Увеличение
ABILITY_ENLARGE_DESC,Становитесь большим.
ABILITY_ENLARGE2_DESC,Становитесь большим.
ABILITY_WINDSLASH_NAME,Порез ветра
ABILITY_WINDSLASH_DESC,Заклинание ветра. Поражает всю линию с отбрасыванием 1.
ABILITY_WINDSLASH2_DESC,Заклинание ветра. Поражает широкую линию с отбрасыванием 2.
ABILITY_WARP_NAME,Искривление
ABILITY_WARP_DESC,Телепортация по диагонали на любое расстояние.
ABILITY_WARP2_DESC,"Телепортация по диагонали на любое расстояние.
[s:.7](Это заклинание стоит дешевле.)[/s]"
ABILITY_TELEPORTMAGE_NAME,Телепортация
ABILITY_TELEPORTMAGE_DESC,Телепортация на любую клетку.
ABILITY_TELEPORTMAGE2_DESC,"Телепортация на любую клетку.
[s:.7](Это заклинание стоит дешевле.)[/s]"
ABILITY_SWITCH_NAME,Обмен
ABILITY_SWITCH_DESC,Меняется местами с любым существом.
ABILITY_SWITCH2_DESC,"Меняется местами с любым существом.
[s:.7](Это заклинание стоит дешевле.)[/s]"
ABILITY_ABSORB_NAME,Поглощение
ABILITY_ABSORB_DESC,Тратит всю ману и восстанавливает столько же ОЗ.
ABILITY_ABSORB2_DESC,Тратит всю ману и восстанавливает столько же ОЗ. Избыточное исцеление преобразуется в [img:shield].
ABILITY_ICEARMOR_NAME,Ледяная броня
ABILITY_ICEARMOR_DESC,-
ABILITY_ICEARMOR2_DESC,-
ABILITY_FIREARMOR_NAME,Огненная броня
ABILITY_FIREARMOR_DESC,-
ABILITY_FIREARMOR2_DESC,-
ABILITY_MANAMELD_NAME,Слияние маны
ABILITY_MANAMELD_DESC,Передаёт всю свою ману существу в пределах 3 клеток.
ABILITY_MANAMELD2_DESC,Передаёт всю свою ману плюс 2 любому существу.
ABILITY_INSPIRE_NAME,Вдохновение
ABILITY_INSPIRE_DESC,Даёт 2 маны существу.
ABILITY_INSPIRE2_DESC,Даёт 4 маны существу.
ABILITY_TELEFRAG_NAME,Телефраг
ABILITY_TELEFRAG_DESC,"Телепортируется на существо, нанося урон себе и ему."
ABILITY_TELEFRAG2_DESC,"Телепортируется на существо, нанося урон только ему."
ABILITY_CHAOSTELEPORT_NAME,Хаотичная телепортация
ABILITY_CHAOSTELEPORT_DESC,Телепортация на случайную клетку.
ABILITY_CHAOSTELEPORT2_DESC,Телепортация на случайную клетку. Наносит урон соседним существам в точке прибытия.
ABILITY_CRYOHEAL_NAME,Криоисцеление
ABILITY_CRYOHEAL_DESC,Исцеляет и накладывает Заморозку 1 на существо в пределах 3 клеток.
ABILITY_CRYOHEAL2_DESC,"Исцеляет и накладывает Заморозку 1 на любое существо.
[s:.7](Это заклинание стоит дешевле.)[/s]"
ABILITY_GUST_NAME,Порыв
ABILITY_GUST_DESC,Отбрасывает на 1 клетку каждое существо рядом с выбранной клеткой.
ABILITY_GUST2_DESC,"Отбрасывает на 3 клетки каждое существо рядом с выбранной клеткой, с бесконечной дальностью."
ABILITY_BLIZZARD_NAME,Буран
ABILITY_BLIZZARD_DESC,"Наносит урон льдом по широкой линии с отбрасыванием 1, накладывает Замедление и с шансом 15% замораживает."
ABILITY_BLIZZARD2_DESC,"Наносит повышенный урон льдом по широкой линии с отбрасыванием 10, накладывает Замедление и с шансом 25% замораживает."
ABILITY_INFERNO_NAME,Инферно
ABILITY_INFERNO_DESC,Наносит огненный урон и накладывает Ожог 3 на всех существ в большом круге вокруг вас.
ABILITY_INFERNO2_DESC,Наносит повышенный огненный урон и накладывает Ожог 5 на всех существ в большом круге вокруг вас.
ABILITY_THUNDERBURST_NAME,Громовой раскат
ABILITY_THUNDERBURST_DESC,"Выпускает молнии в восьми направлениях, с шансом оглушить 15%."
ABILITY_THUNDERBURST2_DESC,Выпускает усиленные молнии в восьми направлениях с 25% шансом оглушить.
ABILITY_DEALWITHTHEDEVIL_NAME,Сделка с дьяволом
ABILITY_DEALWITHTHEDEVIL_DESC,"Раните себя, затем восстановите 15 маны.
[s:.7](Можно использовать один раз за бой.)[/s]"
ABILITY_DEALWITHTHEDEVIL2_DESC,"Раните себя, затем полностью восстановите ману.
[s:.7](Можно использовать один раз за бой.)[/s]"
ABILITY_FORBIDDENFLAME_NAME,Запретное пламя
ABILITY_FORBIDDENFLAME_DESC,"Наносит урон всем врагам и поджигает всю карту. Применение этого заклинания повлечёт необратимые последствия…
[s:.7](Можно использовать один раз за бой.)[/s]"
ABILITY_FORBIDDENFLAME2_DESC,"Наносит огромный урон всем врагам и поджигает всю карту. Применение этого заклинания повлечёт необратимые последствия…
[s:.7](Можно использовать один раз за бой.)[/s]"
ABILITY_FORBIDDENFLOOD_NAME,Запретный потоп
ABILITY_FORBIDDENFLOOD_DESC,"Отбрасывает и наносит урон всем врагам, затем затапливает всю карту. Применение этого заклинания повлечёт необратимые последствия…
[s:.7](Можно использовать один раз за бой.)[/s]"
ABILITY_FORBIDDENFLOOD2_DESC,"Отбрасывает и наносит урон всем врагам, исцеляет всех союзников, затем затапливает всю карту. Применение этого заклинания повлечёт необратимые последствия…
[s:.7](Можно использовать один раз за бой.)[/s]"
ABILITY_WATERSPHERE_NAME,Водоворот
ABILITY_WATERSPHERE_DESC,Создаёт водоворот который вращает юнитов и накладывает на них Замешательство.
ABILITY_WATERSPHERE2_DESC,Создаёт большой водоворот который вращает юнитов и накладывает на них Замешательство.
ABILITY_CHAINLIGHTNING_NAME,Цепная молния
ABILITY_CHAINLIGHTNING_DESC,Выпускает молнию которая случайно перескакивает на других юнитов в радиусе до 2 клеток.
ABILITY_CHAINLIGHTNING2_DESC,Выпускает молнию которая случайно перескакивает на других врагов в радиусе до 3 клеток.
ABILITY_SHATTER_NAME,Раскол
ABILITY_SHATTER_DESC,"Атака ближнего боя, мгновенно убивающая замороженных юнитов. При использовании на боссе вместо этого снимает Заморозку, нанося 15 урона и накладывая Замедление 2."
ABILITY_SHATTER2_DESC,"Заклинание, мгновенно убивающее замороженных юнитов в области. При использовании на боссе вместо этого снимает Заморозку, нанося 15 урона и накладывая Замедление 2."
ABILITY_FORBIDDENFULMINATION_NAME,Запретная фульминация
ABILITY_FORBIDDENFULMINATION_DESC,"Поражает всех врагов молнией, накладывая Оглушение. Применение этого заклинания повлечёт необратимые последствия…
[s:.7](Можно использовать один раз за бой.)[/s]"
ABILITY_FORBIDDENFULMINATION2_DESC,"Поражает всех врагов молнией, накладывая Оглушение 2. Применение этого заклинания повлечёт необратимые последствия…
[s:.7](Можно использовать один раз за бой.)[/s]"
ABILITY_FIREBOLT_NAME,Огненная стрела
ABILITY_FIREBOLT_DESC,"Заклинание огня/электричества, накладывающее Ожог 1 с 15% шансом оглушить в области X-образной формы."
ABILITY_FIREBOLT2_DESC,"Заклинание огня/электричества, накладывающее Ожог 2 с 30% шансом оглушить в области X-образной формы."
ABILITY_ICICLETASER_NAME,Ледяной разрядник
ABILITY_ICICLETASER_DESC,"Выпускает ледяной/электрический снаряд по прямой. Накладывает Замедление 2, с 25% шансом оглушить и 25% шансом заморозить."
ABILITY_ICICLETASER2_DESC,"Выпускает 2 ледяных/электрических снаряда по прямой. Накладывают Замедление 2, с 25% шансом оглушить и 25% шансом заморозить."
ABILITY_FREEZERBURN_NAME,Морозный ожог
ABILITY_FREEZERBURN_DESC,"Заклинание огня/льда, накладывающее Ожог 2, Замедление 2 и Отбрасывание 2 на всех юнитов вокруг вас."
ABILITY_FREEZERBURN2_DESC,"Заклинание огня/льда, накладывающее Ожог 3, Замедление 3 и Отбрасывание 3 на всех юнитов вокруг вас в увеличенной области."
ABILITY_CORRUPT_NAME,Порча
ABILITY_CORRUPT_DESC,"Раните себя, затем получите +3 к магическому урону."
ABILITY_CORRUPT2_DESC,"Раните себя, затем получите +3 к магическому урону и испустите Искру."
ABILITY_JOLT_NAME,Разряд
ABILITY_JOLT_DESC,"Выпускает молнию, наносящую 1 урона и отбрасывающую поражённого юнита на 3 клетки в направлении его взгляда."
ABILITY_JOLT2_DESC,"Выпускает молнию, наносящую 2 урона и отбрасывающую поражённого юнита на 6 клеток в направлении его взгляда."
ABILITY_SMOLDER_NAME,Тление
ABILITY_SMOLDER_DESC,Накладывает Ожог 1 и +1 [img:spd] на юнита в пределах дальности.
ABILITY_SMOLDER2_DESC,"Накладывает Ожог 1 и +1 [img:spd] на любого юнита.
[s:.7](Это заклинание стоит дешевле.)[/s]"
ABILITY_FIRESURGE_NAME,Волна огня
