KEY,en
KEYWORD_WEAKNESS_DESC_STACKLESS,"-2 [img:dex], -2 [img:str], -2 [img:spd], временно."
KEYWORD_WEBBED_NAME,В паутине
KEYWORD_WEBBED_DESC,"Обездвижен. Используйте базовую атаку, чтобы освободиться."
KEYWORD_TANGLED_NAME,Запутан
KEYWORD_TANGLED_DESC,"Обездвижен. Используйте базовую атаку, чтобы освободиться."
KEYWORD_WET_NAME,Мокрый
KEYWORD_WET_DESC,Мокрый.
KEYWORD_ZOMBIE_NAME,Зомби
KEYWORD_ZOMBIE_DESC,-2 [img:str]. -2 [img:int]. Получает урон от исцеления Святой стихии. Не получает травм при поражении.
//furniture stats,
KEYWORD_COMFORT_NAME,[img:comfort] Комфорт
KEYWORD_COMFORT_DESC,Влияет на то как часто коты размножаются или дерутся.
KEYWORD_STIMULATION_NAME,[img:stimulation] Стимуляция
KEYWORD_STIMULATION_DESC,Влияет на качество новорождённых котят.
KEYWORD_APPEAL_NAME,[img:appeal] Привлекательность
KEYWORD_APPEAL_DESC,Влияет на качество бродячих котов которые появляются каждый день
KEYWORD_EVOLUTION_NAME,[img:evolution] Мутация
KEYWORD_EVOLUTION_DESC,Добавляет шанс котам получить случайные мутации каждую ночь.
KEYWORD_HEALTH_NAME,[img:health] Здоровье
KEYWORD_HEALTH_DESC,Влияет на продолжительность жизни и шанс развить или вылечить расстройства каждую ночь
//tormentor glyphs,
KEYWORD_TOR_BITE_NAME,Руна Люцифера
KEYWORD_TOR_BITE_DESC,Наделяет владельца дополнительным ходом и способностью Укус
KEYWORD_TOR_FIRE_NAME,Руна серы
KEYWORD_TOR_FIRE_DESC,Наделяет базовую атаку владельца +2 к урону и +2 Ожог.
KEYWORD_TOR_SUMMON_NAME,Руна пентаграммы
KEYWORD_TOR_SUMMON_DESC,Наделяет владельца дополнительным ходом и способностью Призыв
KEYWORD_TOR_MOVE_NAME,Руна гексаграммы
KEYWORD_TOR_MOVE_DESC,Наделяет владельца +1 к дальности перемещения и +3 к урону от затаптывания
KEYWORD_TOR_BOUNCE_NAME,Руна хаоса
KEYWORD_TOR_BOUNCE_DESC,Наделяет владельца способностью отталкивать атакующих.
//final boss countdown,
KEYWORD_CHILDHOLY_NAME,Пламя Дитя
KEYWORD_CHILDHOLY_DESC,Отсчитывает при каждом попадании. При 0 выпускает святые лучи.
KEYWORD_CHILDPULSE_NAME,Пламя Дитя
KEYWORD_CHILDPULSE_DESC,Отсчитывает при каждом попадании. При 0 выпускает импульс.
KEYWORD_CHILDWRATH_NAME,Пламя Дитя
KEYWORD_CHILDWRATH_DESC,Отсчитывает при каждом попадании. При 0 обрушивает гнев святого света.
//elite buffs,
KEYWORD_ELITE_SPIKY_NAME,Бонус элиты: Шипы
KEYWORD_ELITE_SPIKY_DESC,+2 Шипы
KEYWORD_ELITE_BOSSSPIKY_NAME,Бонус элиты: Шипы
KEYWORD_ELITE_BOSSSPIKY_DESC,+1 Шипы
KEYWORD_ELITE_REACTIVE_NAME,Бонус элиты: Реактивность
KEYWORD_ELITE_REACTIVE_DESC,+1 Кинетические шипы
KEYWORD_ELITE_DAMAGING_NAME,Бонус элиты: Урон
KEYWORD_ELITE_DAMAGING_DESC,+2 к урону
KEYWORD_ELITE_TOUGH_NAME,Бонус элиты: Стойкость
KEYWORD_ELITE_TOUGH_DESC,+2 Стойка
KEYWORD_ELITE_BOSSTOUGH_NAME,Бонус элиты: Стойкость
KEYWORD_ELITE_BOSSTOUGH_DESC,+1 Стойка
KEYWORD_ELITE_SHIELDED1_NAME,Бонус элиты: Щит
KEYWORD_ELITE_SHIELDED1_DESC,"В начале каждого раунда, если [img:shield] меньше 3, устанавливает [img:shield] на 3. -20% макс. здоровья."
KEYWORD_ELITE_BOSSSHIELDED1_NAME,Бонус элиты: Щит
KEYWORD_ELITE_BOSSSHIELDED1_DESC,"В начале каждого раунда, если [img:shield] меньше 4, устанавливает [img:shield] на 4. -20% макс. здоровья."
KEYWORD_ELITE_SHIELDED2_NAME,Бонус элиты: Щит
KEYWORD_ELITE_SHIELDED2_DESC,"В начале каждого раунда, если [img:shield] меньше 5, устанавливает [img:shield] на 5. -20% макс. здоровья."
KEYWORD_ELITE_BOSSSHIELDED2_NAME,Бонус элиты: Щит
KEYWORD_ELITE_BOSSSHIELDED2_DESC,"В начале каждого раунда, если [img:shield] меньше 8, устанавливает [img:shield] на 8. -20% макс. здоровья."
KEYWORD_ELITE_SHIELDED3_NAME,Бонус элиты: Щит
KEYWORD_ELITE_SHIELDED3_DESC,"В начале каждого раунда, если [img:shield] меньше 7, устанавливает [img:shield] на 7. -20% макс. здоровья."
KEYWORD_ELITE_BOSSSHIELDED3_NAME,Бонус элиты: Щит
KEYWORD_ELITE_BOSSSHIELDED3_DESC,"В начале каждого раунда, если [img:shield] меньше 12, устанавливает [img:shield] на 12. -20% макс. здоровья."
KEYWORD_ELITE_SHIELDED4_NAME,Бонус элиты: Щит
KEYWORD_ELITE_SHIELDED4_DESC,"В начале каждого раунда, если [img:shield] меньше 9, устанавливает [img:shield] на 9. -20% макс. здоровья."
KEYWORD_ELITE_BOSSSHIELDED4_NAME,Бонус элиты: Щит
KEYWORD_ELITE_BOSSSHIELDED4_DESC,"В начале каждого раунда, если [img:shield] меньше 16, устанавливает [img:shield] на 16. -20% макс. здоровья."
KEYWORD_ELITE_PROTECTED_NAME,Бонус элиты: Защита
KEYWORD_ELITE_PROTECTED_DESC,"В конце каждого хода устанавливает [img:divineshield] на 1, если его не было. -20% макс. здоровья."
KEYWORD_ELITE_SPEEDY_NAME,Бонус элиты: Быстрый
KEYWORD_ELITE_SPEEDY_DESC,+4 [img:spd]
KEYWORD_ELITE_FLAMING_NAME,Бонус элиты: Пылающий
KEYWORD_ELITE_FLAMING_DESC,Иммунитет к огню. Оставляет огненный след.
KEYWORD_ELITE_BOSSFLAMING_NAME,Бонус элиты: Пылающий
KEYWORD_ELITE_BOSSFLAMING_DESC,Иммунитет к огню. Оставляет огненный след. Накладывает Ожог 1 на атакующих.
KEYWORD_ELITE_CREEPY_NAME,Бонус элиты: Ядовитая слизь
KEYWORD_ELITE_CREEPY_DESC,Базовая атака накладывает Яд. Оставляет след из слизи.
KEYWORD_ELITE_LUCKY_NAME,Бонус элиты: Везучий
KEYWORD_ELITE_LUCKY_DESC,+3 [img:lck]. +10% шанс крита. +10% шанс уклонения.
KEYWORD_ELITE_STATIC_NAME,Бонус элиты: Статика
KEYWORD_ELITE_STATIC_DESC,При перемещении наносит 1 электрический урон соседям дугой.
KEYWORD_ELITE_BOUNCY_NAME,Бонус элиты: Прыгучий
KEYWORD_ELITE_BOUNCY_DESC,При попадании отталкивает себя и атакующего друг от друга.
KEYWORD_ELITE_MIRROR_NAME,Бонус элиты: Зеркало
KEYWORD_ELITE_MIRROR_DESC,Отражает все снаряды. Получает 2 урона при отражении снаряда.
KEYWORD_ELITE_RESONANT_NAME,Бонус элиты: Резонанс
KEYWORD_ELITE_RESONANT_DESC,"Когда враг читает заклинание, получает «Все хар-ки повышены 1» и исцеляется на 1."
KEYWORD_ELITE_UNDYING_NAME,Бонус элиты: Бессмертный
KEYWORD_ELITE_UNDYING_DESC,Воскресает с 50% здоровья в конце раунда. +2 к здоровью трупа.
KEYWORD_ELITE_SUBUNDYING_NAME,Бонус элиты: Бессмертный
KEYWORD_ELITE_SUBUNDYING_DESC,Воскресает с 50% здоровья в конце раунда.
KEYWORD_ELITE_HEALTHY_NAME,Бонус элиты: Здоровяк
KEYWORD_ELITE_HEALTHY_DESC,+3 Восст. здоровья. +20 незаполненного макс. здоровья.
KEYWORD_ELITE_SANDY_NAME,Бонус элиты: Песчаный
KEYWORD_ELITE_SANDY_DESC,+10% шанс уклонения. При гибели вызывает песчаную бурю.
KEYWORD_ELITE_INFESTED_NAME,Бонус элиты: Заражённый
KEYWORD_ELITE_INFESTED_DESC,При гибели порождает рой мух.
KEYWORD_ELITE_ABSORBANT_NAME,Бонус элиты: Поглощение
KEYWORD_ELITE_ABSORBANT_DESC,"Высасывает неиспользованную ману у юнитов в конце их хода и наносит урон, равный высосанной мане."
KEYWORD_ELITE_DEPRESSING_NAME,Бонус элиты: Угнетение
KEYWORD_ELITE_DEPRESSING_DESC,"Пока жив, его враги имеют -1 ко всем хар-кам."
KEYWORD_ELITE_SLIGHTLYDEPRESSING_NAME,Бонус элиты: Лёгкое угнетение
KEYWORD_ELITE_SLIGHTLYDEPRESSING_DESC,"Пока жив, соседние враги имеют -1 ко всем хар-кам."
KEYWORD_ELITE_EVOLVING_NAME,Бонус элиты: Эволюция
KEYWORD_ELITE_EVOLVING_DESC,В конце каждого раунда получает случайный бонус элиты.
KEYWORD_ELITE_PLOW_NAME,Бонус элиты: Таран
KEYWORD_ELITE_PLOW_DESC,Затаптывание. При получении урона двигается на одну клетку к атакующему.
KEYWORD_ELITE_MEGA_NAME,Бонус элиты: Мега
KEYWORD_ELITE_MEGA_DESC,На один ход меньше за раунд. +50% здоровья и урона
KEYWORD_ELITE_MAD_NAME,Бонус элиты: Безумие
KEYWORD_ELITE_MAD_DESC,Безумие. Дополнительный ход за раунд. +1 ко всем хар-кам и исцеление на 4 при убийстве.
KEYWORD_ELITE_BOSSMAD_NAME,Бонус элиты: Безумие
KEYWORD_ELITE_BOSSMAD_DESC,Безумие. +1 ко всем хар-кам и исцеление на 4 при убийстве.
KEYWORD_ELITE_TWIN_NAME,Бонус элиты: Близнец
KEYWORD_ELITE_TWIN_DESC,Половина здоровья. Приходит с близнецом.
KEYWORD_ELITE_HARDY_NAME,Бонус элиты: Закалённый
KEYWORD_ELITE_HARDY_DESC,Иммунитет к оглушению.
KEYWORD_ELITE_STICKY_NAME,Бонус элиты: Липкий
KEYWORD_ELITE_STICKY_DESC,"Всё, что касается или атакует юнита, получает «В дёгте 1»."
KEYWORD_METAL_NAME,Металлический
KEYWORD_METAL_DESC,Этот предмет проводит электричество.
KEYWORD_FRAGILE_NAME,Хрупкий
KEYWORD_FRAGILE_DESC,Этот предмет ломается при вашем поражении.
KEYWORD_BRITTLE_NAME,Ломкий
KEYWORD_BRITTLE_DESC,25% шанс сломаться при получении урона.
KEYWORD_FLAMMABLE_NAME,Воспламеняемый
KEYWORD_FLAMMABLE_DESC,Этот предмет сгорает при попадании огня.
KEYWORD_CURSED_NAME,Проклятый
KEYWORD_CURSED_DESC,Этот предмет нельзя снять после надевания.
KEYWORD_RELOAD_NAME,Перезарядка
KEYWORD_RELOAD_DESC,"Это действие начинает отключённым и не восстанавливается само после использования. Выполните условие, чтобы восстановить его."
KEYWORD_RELOADB_DESC,"Это действие не восстанавливается само после использования. Выполните условие, чтобы восстановить его."
KEYWORD_FLYING_NAME,Полёт
KEYWORD_FLYING_DESC,Игнорирует клетки и может пролетать над юнитами и объектами.
