KEY,en
ENEMY_CATCALLER_NAME,Зазывала
ENEMY_CATCALLER_DESC,"Замедляет юнитов.
Контратакует при получении удара."
ENEMY_MULTICAT_NAME,Мультикот
ENEMY_MULTICAT_DESC,
ENEMY_GLASSSPITTER_NAME,Стеклоплюй
ENEMY_GLASSSPITTER_DESC,Дальняя атака создаёт стекло и накладывает Кровотечение.
ENEMY_SIREN_NAME,Сирена
ENEMY_SIREN_DESC,Призывает врагов к себе и лечит соседних союзников.
ENEMY_JEKYLL_NAME,Джекилл
ENEMY_JEKYLL_DESC,Через несколько ходов эволюционирует.
ENEMY_HYDE_NAME,Хайд
ENEMY_HYDE_DESC,Атака ближнего боя может бить несколько раз!
ENEMY_SPIKEDCAT_NAME,Шипастый кот
ENEMY_SPIKEDCAT_DESC,Остерегайтесь его Шипов!
ENEMY_POPEYE_NAME,Попай
ENEMY_POPEYE_DESC,Рывковая атака с отбросом.
ENEMY_GASSY_NAME,Газик
ENEMY_GASSY_DESC,"Пуки накладывают Отравление 3.
При получении урона пукает и летит вперёд."
ENEMY_SHARKY_NAME,Акулик
ENEMY_SHARKY_DESC,"Укус накладывает Кровотечение.
Получает бонусные ходы за каждого кровоточащего юнита.
Сосредоточен на кровоточащих юнитах."
ENEMY_BOOMER_NAME,Бумер
ENEMY_BOOMER_DESC,"Взрывается при гибели, нанося урон всем ближним юнитам."
ENEMY_WATERKITTEN_NAME,Водяной котёнок
ENEMY_WATERKITTEN_DESC,"Отступает при получении урона.
Может прятаться в воде..."
ENEMY_ALBINOTOMTOM_NAME,Том Том-альбинос
ENEMY_ALBINOTOMTOM_DESC,Широкая атака ближнего боя с Отбросом 2.
ENEMY_SPIDERKITTEN_NAME,Котёнок-паук
ENEMY_SPIDERKITTEN_DESC,"Опутывает юнитов Паутиной, затем высасывает ОЗ.
Иммунитет к Паутине."
ENEMY_SPIDERCAT_NAME,Кот-паук
ENEMY_SPIDERCAT_DESC,"Ближняя атака с Кражей здоровья.
Отступает после атаки.
Иммунитет к эффектам клеток."
ENEMY_TOADIE_NAME,Жабка
ENEMY_TOADIE_DESC,"Маскируется под неодушевлённые предметы.
В маскировке устраивает засаду на проходящих мимо врагов, вызывая Страх."
ENEMY_ZOMBIECAT_NAME,Зомби-кот
ENEMY_ZOMBIECAT_DESC,"Пожирает трупы и становится сильнее!
Получение урона ослабляет его и создаёт ядовитую еду.
Нежить."
ENEMY_SKELETONCAT_NAME,Кот-скелет
ENEMY_SKELETONCAT_DESC,"Воскресает, если его тело не уничтожено!
Нежить."
ENEMY_SKELETONCATBODY_DESC,"Воскреснет в следующем ходу!
Нежить."
ENEMY_TALLSKELETONCAT_NAME,Высокий кот-скелет
ENEMY_TALLSKELETONCAT_DESC,"Дальняя атака также может дать [img:shield] союзникам.
Воскресает, если его тело не уничтожено!
Нежить."
ENEMY_TALLSKELETONCATBODY_DESC,"Воскреснет в следующем ходу!
Нежить."
ENEMY_WERECAT_NAME,Оборотень-кот
ENEMY_WERECAT_DESC,Может использовать рывковую атаку и атаку прыжком в один ход.
ENEMY_GOLEM_NAME,Голем
ENEMY_GOLEM_DESC,Неуязвимый. Умирает когда все союзники мертвы.
ENEMY_SCORPIONCAT_NAME,Кот-скорпион
ENEMY_SCORPIONCAT_DESC,Ближняя атака может наложить Отравление или Обездвиживание.
ENEMY_MUMMIFIEDMANGY_NAME,Мумифицированный шелудивый
ENEMY_MUMMIFIEDMANGY_DESC,"Дальняя атака может наложить Отравление.
Порождает Личинок при получении урона.
При гибели становится Тушей."
ENEMY_BOUNTYHUNTER_NAME,Охотник за головами
ENEMY_BOUNTYHUNTER_DESC,Стреляет в любую точку в зоне видимости. Предпочитает дальние выстрелы.
ENEMY_HORNYCAT_NAME,Рогатый кот
ENEMY_HORNYCAT_DESC,Дальняя атака накладывает Слепоту.
ENEMY_INFESTEDKITTEN_NAME,Заражённый котёнок
ENEMY_INFESTEDKITTEN_DESC,"Ближняя атака накладывает Одержимость.
Отступает при получении урона."
ENEMY_ROCKHEAD_NAME,Камнеголовый
ENEMY_ROCKHEAD_DESC,"Вращательная атака и рывковая атака с Затаптыванием.
Слепой."
ENEMY_HEADLESS_NAME,Безголовый
ENEMY_HEADLESS_DESC,"Вращательная атака.
Стреляет ядовитым снарядом при получении урона.
Слепой."
ENEMY_ATOMICKITTEN_NAME,Атомный котёнок
ENEMY_ATOMICKITTEN_DESC,"Испускает всплеск радиации в начале хода.
Телепортируется при получении урона.
Взрывается при гибели."
ENEMY_ROBOCAT_NAME,Робокот
ENEMY_ROBOCAT_DESC,Широкая атака ближнего боя с Отбросом 10.
ENEMY_CATCULTIST_NAME,Кот-культист
ENEMY_CATCULTIST_DESC,Ближний бой. Увеличивает количество атак за ход при каждом получении урона.
ENEMY_DEMONHOOKER_NAME,Цепной демон
ENEMY_DEMONHOOKER_DESC,"Цепляет и притягивает юнитов к себе.
Иммунитет к Огню."
ENEMY_BELCHER_NAME,Рыгун
ENEMY_BELCHER_DESC,"Дальняя атака накладывает Ожог и создаёт клетку лавы.
Иммунитет к Огню."
ENEMY_TUMORCAT_NAME,Кот-опухоль
ENEMY_TUMORCAT_DESC,"Бросается вперёд на 10 клеток с Затаптыванием при получении урона.
Слепой."
ENEMY_ROVER_NAME,Ровер
ENEMY_ROVER_DESC,Цепная рывковая атака.
ENEMY_ASTRONAUT_NAME,Астронавт
ENEMY_ASTRONAUT_DESC,Ближняя атака с высоким шансом Оглушения.
ENEMY_DRCAT_NAME,Др. Кот
ENEMY_DRCAT_DESC,Случайно применяет одно из 6 заклинаний.
ENEMY_INFESTED_NAME,Заражённый
ENEMY_INFESTED_DESC,"Дальняя атака может сломать снаряжение и прикрепить паразита.
При гибели порождает Гамету."
ENEMY_SPUNCAT_NAME,Обдолбанный кот
ENEMY_SPUNCAT_DESC,Базовая атака случайного класса со случайным ослаблением.
ENEMY_STACYNO_NAME,Стэйси #{stacy_number}
ENEMY_STACYNO_DESC,"Ближняя атака накладывает Очарование.
Может лечить и давать Усиление всех характеристик союзникам."
ENEMY_RAPTOR_NAME,Раптор
ENEMY_RAPTOR_DESC,"Ближняя атака бьёт случайное количество раз.
Стайный охотник."
ENEMY_RAPTORKITTEN_NAME,Котёнок-раптор
ENEMY_RAPTORKITTEN_DESC,Ближняя атака накладывает Кровотечение. Далеко отступает после атаки.
ENEMY_ANKYLOSAURUS_NAME,Анкилозавр
ENEMY_ANKYLOSAURUS_DESC,"Широкая ближняя атака с Отбросом 10 и шансом Оглушения.
Вращательная атака при получении урона."
ENEMY_MAELESTES_NAME,Маэлестес
ENEMY_MAELESTES_DESC,"Крадёт снаряжение у котов.
Собирает подбираемые предметы."
ENEMY_PARASAUROLOPHUS_NAME,Паразауролоф
ENEMY_PARASAUROLOPHUS_DESC,"Атаки всегда наносят крит по мокрым юнитам.
Пытается забросить юнитов в воду."
ENEMY_YETICAT_NAME,Кот-йети
ENEMY_YETICAT_DESC,"Дальняя ледяная атака накладывает Замедление с шансом Заморозки.
Контратакует атакующих в ближнем бою."
ENEMY_SABERTOOTHCAT_NAME,Саблезубый кот
ENEMY_SABERTOOTHCAT_DESC,"Набрасывается на юнитов.
Двойная ближняя атака с Кровотечением в начале хода, если рядом есть враги.
Ненавидит пещерных людей!"
ENEMY_SABERTOOTHKITTEN_NAME,Саблезубый котёнок
ENEMY_SABERTOOTHKITTEN_DESC,"Серия ударов ближнего боя с Кровотечением.
Может лечить союзников.
Ненавидит пещерных людей!"
ENEMY_MAMMOTHKITTEN_NAME,Мамонтёнок
ENEMY_MAMMOTHKITTEN_DESC,"Ближняя атака подбрасывает юнитов.
Ушиб и отброс соседних юнитов в начале хода.
Затаптывание."
ENEMY_SKINNED_NAME,Ободранный
ENEMY_SKINNED_DESC,3 рывковые атаки подряд с Отбросом.
ENEMY_STEMCAT_NAME,Стволовой кот
ENEMY_STEMCAT_DESC,"Ближний бой.
Порождает Сгусток при получении урона."
ENEMY_KATZEBOT_NAME,Katzebot
ENEMY_KATZEBOT_DESC,Ближний бой. Атакует самого слабого врага. Суплексит остальных с дороги.
ENEMY_FATCAT_NAME,Übercat
ENEMY_FATCAT_DESC,"Атака прыжком с Отбросом по области.
Отражает снаряды. Безлимитные ОЗ."
ENEMY_CANCERCAT_NAME,Раковый кот
ENEMY_CANCERCAT_DESC,"Ближняя атака отнимает у котов 1 [img:con] навсегда и может вызвать рак.
Взрывается через 3 хода."
ENEMY_COLLECTIVE_NAME,Коллектив
ENEMY_COLLECTIVE_DESC,"Вращательная атака.
Контратакует при получении удара.
Копирует атаки и контрприёмы всех котов в Коллективе."
ENEMY_SHADECAT_NAME,Теневой кот
ENEMY_SHADECAT_DESC,"Ближний бой. При получении урона телепортируется за спину случайному врагу.
Удары в спину вызывают Страх и всегда критуют."
ENEMY_POOPCAT_NAME,Какашкот
ENEMY_POOPCAT_DESC,Мерзость.
ENEMY_JACKCAT_NAME,Джек
ENEMY_JACKCAT_DESC,Защищает союзников.
ENEMY_CHAOSSTACY_NAME,Хаос-Стэйси
ENEMY_CHAOSSTACY_DESC,"Ближняя атака накладывает Перемешивание.
Отражает снаряды и отбрасывает юнитов при контакте."
ENEMY_ANGELICCAT_NAME,Ангельский кот
ENEMY_ANGELICCAT_DESC,"Святая ветровая атака по области.
Получает 1 [img:divineshield] в конце хода.
Иммунитет к Святому. Получает Усиление всех характеристик от Святого элемента."
ENEMY_LOANSHARK_NAME,Ростовщик
ENEMY_LOANSHARK_DESC,"Укус накладывает Кровотечение.
Получает бонусные ходы за каждого кровоточащего юнита.
Сосредоточен на кровоточащих юнитах."
//birds,
ENEMY_BIRD_NAME,Птица
ENEMY_BIRD_DESC,Убивший её получит Усиление всех характеристик и бонусный предмет!
ENEMY_LITTLEBIRD_NAME,Маленькая птица
ENEMY_MEDBIRD_NAME,Средняя птица
ENEMY_BIGBIRD_NAME,Большая птица
ENEMY_BLACKBIRD_NAME,Чёрная птица
ENEMY_DOVE_NAME,Голубка
ENEMY_HUMMINGBIRD_NAME,Колибри
ENEMY_CHERUB_NAME,Херувимчик
ENEMY_CHERUB_FINALBOSS_DESC,Убивший его получит Усиление всех характеристик!
ENEMY_PIGEON_NAME,Голубь
ENEMY_SEAGULL_NAME,Чайка
ENEMY_RAVEN_NAME,Ворон
ENEMY_MUTANT_NAME,Мутант
ENEMY_CHICKEN_NAME,Курица
ENEMY_TURKEY_NAME,Индюк
ENEMY_EAGLE_NAME,Орёл
ENEMY_HARPY_NAME,Гарпия
//minibosses,
ENEMY_MAISIE_NAME,Мэйзи
ENEMY_MAISIE_DESC,Защищает своих котят при атаке на них.
ENEMY_LUCY_NAME,Люси
ENEMY_LUCY_DESC,Её мощным заклинаниям нужно время на зарядку.
ENEMY_FENRIR_NAME,Фенрир
ENEMY_FENRIR_DESC,"Бросает медвежьи капканы!
Любит высокую траву.
Отшвыривает ближних атакующих."
ENEMY_DACK_NAME,Дак
ENEMY_DACK_DESC,"Дальние атаки разбрасывают монеты.
Ближняя атака накладывает Отравление.
Ищет монеты.
Получает Сальто за каждую собранную монету."
ENEMY_MARSHMALLOW_NAME,Маршмеллоу
ENEMY_MARSHMALLOW_DESC,Её атака лизанием накладывает Очарование.
ENEMY_MAGNUS_NAME,Магнус
ENEMY_MAGNUS_DESC,Цепная рывковая атака и вращательная атака.
ENEMY_STACYMUTANT_NAME,Стэйси-мутант
ENEMY_STACYMUTANT_DESC,???
ENEMY_PEBBLES_NAME,Камушек
ENEMY_PEBBLES_DESC,"Ближняя атака отбрасывает юнитов.
Может бросать камни."
ENEMY_MORANA_NAME,Морана
ENEMY_MORANA_DESC,"Дальняя атака накладывает Пиявку.
Воскрешает мёртвые тела.
Возрождается через трупы."
ENEMY_FRANKLIN_NAME,Франклин
ENEMY_FRANKLIN_DESC,"Создаёт роботов и мастерит оружие.
При низком ОЗ садится в Мех."
ENEMY_GEIN_NAME,Гейн
ENEMY_GEIN_DESC,"Цепляет и притягивает юнитов, закончивших ход в пределах досягаемости, накладывая Кровотечение.
Вращательная ближняя атака создаёт мясо.
Ищет мясные подбираемые предметы.
Затаптывание."
ENEMY_ALICE_NAME,Элис
ENEMY_ALICE_DESC,"Психический удушающий приём, накладывающий Ушиб на юнита в зоне видимости.
Отбрасывает любого врага, применяющего заклинание."
ENEMY_DRAVEN_NAME,Дрэйвен
ENEMY_DRAVEN_DESC,"Лечит и усиливает своих ворон.
Переходит в форму Белки после гибели ворон."
ENEMY_DRAVENSQUIRRELFORM_DESC,"Серия ударов в ближнем бою.
Порождает белок."
ENEMY_DRAVENCROW_NAME,Ворона Дрэйвена
ENEMY_DRAVENCROW_DESC,"Ближний бой, может использовать ветровую атаку с Отбросом.
Атакует врагов, нападающих на Дрэйвена."
ENEMY_CHANHUNG_NAME,Чан Хун
ENEMY_CHANHUNG_DESC,"Действует каждый раз, когда враг совершает действие.
По-разному реагирует на перемещение, атаку/оружие и заклинание/безделушку."
ENEMY_ARTHUR_NAME,Артур
ENEMY_ARTHUR_DESC,"Кто знает, что он сделает!?"
ENEMY_CHUPACABRA_NAME,Чупакабра
ENEMY_CHUPACAPBRA_DESC,Скорее чупакото! Правда же?
ENEMY_HELLSPAWN_NAME,Адское отродье
ENEMY_HELLSPAWN_DESC,У него такие зрелища для тебя!
ENEMY_PARAISARIA_NAME,Параисария
ENEMY_PARAISARIA_DESC,Получает доп. ход за каждый Росток.
ENEMY_FRODROCKSNOW_NAME,Фрод Рокснов
ENEMY_FRODROCKSNOW_DESC,"Широкая ближняя атака с Отбросом и шансом Оглушения.
Может бросать камни."
ENEMY_WOLMAROCKSNOW_NAME,Вольма Рокснов
ENEMY_WOLMAROCKSNOW_DESC,Дальняя ледяная атака с Замедлением. Может лечить союзников. Может бросать врагов к союзникам.
ENEMY_POOBLESROCKSNOW_NAME,Публс Рокснов
ENEMY_POOBLESROCKSNOW_DESC,Ставит медвежьи капканы. Атака прыжком в ближнем бою.
ENEMY_DCLAUDE_NAME,Д'Клод
ENEMY_DCLAUDE_DESC,
ENEMY_WHITERABBIT_NAME,Белый кролик
ENEMY_WHITERABBIT_DESC,Что он может сделать — покусать за попку?
ENEMY_CANCREEPER_NAME,Бакоползень
ENEMY_CANCREEPER_DESC,"Стреляет по диагонали или бросается вперёд, оставляя Муху.
Получает урон только спереди.
Создаёт Слизь."
ENEMY_CANCREEPEROUT_DESC,"Дальний бой.
Должен быть в Слизи для атаки."
ENEMY_BIGSLIME_NAME,Большой слизень
ENEMY_BIGSLIME_DESC,"Ближний бой.
При гибели делится на 4 средних Слизня."
ENEMY_MEDIUMSLIME_NAME,Средний слизень
ENEMY_MEDIUMSLIME_DESC,"Ближний бой.
При гибели делится на 4 малых Слизня."
ENEMY_SMALLSLIME_NAME,Малый слизень
ENEMY_SMALLSLIME_DESC,Ближний бой.
ENEMY_GAMBIT_NAME,Гамбит
ENEMY_GAMBIT_DESC,6 особых приёмов привязаны к числу на кубике! Чем больше число — тем смертоноснее.
ENEMY_FLUSHMASTER_NAME,Смывмастер
ENEMY_FLUSHMASTER_DESC,Отталкивает всех юнитов на 10 клеток в направлении взгляда.
ENEMY_MAMAMAGGOT_NAME,Мама-личинка
ENEMY_MAMAMAGGOT_DESC,"Порождает Личинок, эволюционирует их и даёт бонусные ходы.
Затаптывание."
ENEMY_LENNY_NAME,Ленни
ENEMY_LENNY_DESC,Обожает котиков! Особенно {buddyname}!
ENEMY_LENNY_DESC_M,
ENEMY_LENNY_DESC_F,
ENEMY_LENNY_DESC_N,
ENEMY_ZODIAC_NAME,Зодиак
ENEMY_ZODIAC_DESC,"Стреляет во всё, что движется!
Ограниченный боезапас."
ENEMY_CERBERUBS_NAME,Церберик
ENEMY_CERBERUBS_DESC,"Стреляет лавой из шей при получении урона.
Впадает в ярость при ударе со спины.
Иммунитет к Огню."
ENEMY_ASTROZOMBIE_NAME,Покинутый
ENEMY_ASTROZOMBIE_DESC,Ближние атаки накладывают случайные увечья.
ENEMY_ASTROZOMBIEHEAD_DESC,"Ближняя атака накладывает Ожог.
Крик накладывает Страх."
ENEMY_SPEWER_NAME,Извергатель
ENEMY_SPEWER_DESC,Глотает таблетки для лечения и смены формы. Выплёвывает разные жидкости в зависимости от формы.
ENEMY_FROSTBITER_NAME,Морозоукус
ENEMY_FROSTBITER_DESC,"Замедляет и отбрасывает юнитов.
Замораживает соседних юнитов."
ENEMY_RATKING_NAME,Крысиный король
ENEMY_RATKING_DESC,Порождает Крысят и швыряет соседних юнитов.
ENEMY_GIRLDINO_NAME,Пахизавр [img:female]
ENEMY_BOYDINO_NAME,Пахизавр [img:male]
ENEMY_DINOLOVER_DESC,Ближний бой. Защищает партнёра.
ENEMY_BLOAT_NAME,Вздутый
ENEMY_BLOAT_DESC,"Производит кровавый взрыв, когда юниты проходят мимо.
Порождает Глазные яблоки."
ENEMY_ZAPPHAUSER_NAME,Zapphauser
ENEMY_ZAPPHAUSER_DESC,"Заряжает атаку при получении урона.
Атакует все клетки той же чётности, что и его."
ENEMY_DRMANGLER_NAME,Др. Мэнглер
ENEMY_DRMANGLER_DESC,Управляет Монстром.
ENEMY_MANGLERMONSTER_NAME,Монстр Мэнглера
ENEMY_MANGLERMONSTER_DESC,Управляется Доктором.
ENEMY_SHADOWCAT_NAME,Тень-кот
//bosses,
ENEMY_RADICALRAT_NAME,Радикальная крыса
ENEMY_RADICALRAT_DESC,"Швыряет бомбы, которые взрываются в конце раунда."
ENEMY_BORIS_NAME,Борис
ENEMY_BORIS_DESC,"Двигается на 1 клетку к источнику урона.
Бросается в последний ход.
Затаптывание."
ENEMY_RATPILE_NAME,Куча крыс
ENEMY_RATPILE_DESC,
ENEMY_DUSTDEVIL_NAME,Пылевой дьявол
ENEMY_DUSTDEVIL_DESC,В его проклятой руке — мощь пылесоса!
ENEMY_WIZARD_NAME,Волшебник
ENEMY_WIZARD_DESC,
ENEMY_GEMINICATS_NAME,Коты-близнецы
ENEMY_GEMINICATS_DESC,
ENEMY_ORNSTEIN_NAME,Орнштейн
ENEMY_ORNSTEIN_DESC,
ENEMY_SMOUGH_NAME,Смоуг
ENEMY_SMOUGH_DESC,
ENEMY_ULTRASMOUGH_NAME,Ультра Смоуг
ENEMY_ULTRASMOUGH_DESC,
ENEMY_ULTRAORNSTEIN_NAME,Ультра Орнштейн
ENEMY_ULTRAORNSTEIN_DESC,
ENEMY_WALLOFCATS_NAME,Стена из котов
ENEMY_WALLOFCATS_DESC,
ENEMY_BUMBLEFOOT_NAME,Шишколап
ENEMY_BUMBLEFOOT_DESC,"Атака прыжком переворачивает его вверх тормашками.
Перевёрнутый, выполняет атаку по области.
Поедает все тела на поле, а если тел нет — живых."
ENEMY_ROCKYBOBO_NAME,Роки Бобо
ENEMY_ROCKYBOBO_DESC,"Движется к источнику урона.
Выполняет атаку всем телом по направлению взгляда.
Может левитировать камни!"
ENEMY_CHUBS_NAME,Чабс
ENEMY_CHUBS_DESC,"Слепой.
Стреляет ядовитым снарядом при получении урона.
Вращательная атака ближнего боя."
ENEMY_NUBS_NAME,Набс
ENEMY_NUBS_DESC,"Слепой.
Стреляет ядовитой Слизью при получении урона.
Атака прыжком с Отбросом."
ENEMY_SPIDERQUEEN_NAME,Спиннеретта
ENEMY_SPIDERQUEEN_DESC,"Атака укусом.
Может порождать Паучков при получении урона.
Впадает в ярость при ударе со спины.
Может порождать Котов-пауков."
ENEMY_JOHNNY_NAME,Джонни
ENEMY_JOHNNY_DESC,"Зовёт на помощь Культистов.
Может использовать психические заклинания только пока его моют."
ENEMY_CRATERMAKER_NAME,Кратеродел
ENEMY_CRATERMAKER_DESC,"Меняет заряженную атаку при каждом получении урона.
Стреляет с боков при получении урона."
ENEMY_COVEN_NAME,Шабаш
ENEMY_COVEN_DESC,Пытается завершить свой ритуал...
ENEMY_TORMENTOR_NAME,Истязатель
ENEMY_TORMENTOR_DESC,Его демонические руны дают ему силу и способности.
ENEMY_MANINTHEMOON_NAME,Человек на Луне
ENEMY_MANINTHEMOON_DESC,"Атака дыханием отталкивает всех юнитов на 10 клеток.
Что может быть внутри?"
ENEMY_MOONHAND_NAME,Лунная рука
ENEMY_MOONHAND_DESC,"Хватает юнитов, завершивших движение прямо перед ней.
Атакуйте её, чтобы отвернуть от себя.
Атака сзади заставит её совершить рывковую атаку или выронить то, что она держит."
ENEMY_BUNGATHRONE_NAME,Трон
ENEMY_BUNGATHRONE_DESC,Построен из костей его врагов.
ENEMY_LORDBUNGA_NAME,Лорд Бунга
ENEMY_LORDBUNGA_DESC,"Контратакует при получении удара.
Поглощает соседних юнитов в начале своего хода.
Не видит юнитов позади себя."
ENEMY_QUEENHIPPO_NAME,Королева Бегемотов
ENEMY_QUEENHIPPO_DESC,"Её ближняя атака наносит цепной отброс.
Бьёт апперкотом всех соседних юнитов в начале своего хода.
Имеет проблемы с сердцем..."
ENEMY_TRAMPY_NAME,Бродяга
ENEMY_TRAMPY_DESC,"Делает кучу на первый взгляд случайных вещей, но не в случайном порядке!
Пьян."
ENEMY_DYBBUK_NAME,Диббук
ENEMY_DYBBUK_DESC,Уклоняется от ваших атак! Отомстит коту
ENEMY_HITLERHEAD_NAME,Гитлер
ENEMY_HITLERHEAD_DESC,Наращивает свою армию Гитлеров!
ENEMY_HITLER_NAME,Гитлер
ENEMY_HITLER_DESC,Сплачивает свою армию. Имеет дальнюю атаку и Растаптывание.
ENEMY_DREADNOUGHTUSLEG_NAME,Дредноутус
ENEMY_DREADNOUGHTUSLEG_DESC,"Топает к существам, которые его ранят. Встанет, если получит достаточно урона."
ENEMY_DREADNOUGHTUSHEAD_NAME,Дредноутус
ENEMY_DREADNOUGHTUSHEAD_DESC,Сейчас ваш шанс! Добейте его
ENEMY_MOTHERTUMOR_NAME,Мать
ENEMY_MOTHERTUMOR_DESC,Хватает юнитов и тянет их к Матери.
ENEMY_MOTHER_NAME,Мать
ENEMY_MOTHER_DESC,Мать заберёт назад то
ENEMY_MOTHERSPIKE_NAME,Мать
ENEMY_MOTHERSPIKE_DESC,
ENEMY_THECREATOR_NAME,Создатель
ENEMY_THECREATOR_DESC,Nosce te Ipsum!
ENEMY_CREATORCLONE_NAME,Хороший {Catname}
ENEMY_CREATORCLONE_NAME_M,
ENEMY_CREATORCLONE_NAME_F,
ENEMY_CREATORCLONE_NAME_N,
ENEMY_DESTROYER_NAME,Разрушитель
ENEMY_DESTROYER_DESC,Memento Mori!
ENEMY_DESTROYER2_DESC,Tenebris Aeternae!
ENEMY_THECHILD_NAME,Дитя
ENEMY_THECHILD_DESC,Respice Finem!
ENEMY_THEFATHER_NAME,Отец
ENEMY_GUILLOTINA_NAME,Гильотина
ENEMY_TINA1_DESC,Её снедает неутолимый голод!
ENEMY_TINA2HEAD_DESC,"Она может быть отделена от тела, но они всё ещё работают вместе."
ENEMY_TINA2BODY_DESC,"Оно может быть отделено от головы, но они всё ещё работают вместе."
ENEMY_TINA3BODY_DESC,Оно пытается найти свою голову...
ENEMY_TINA3HEAD_DESC,"Извини, я мертва..."
ENEMY_PYROPHINA_NAME,Пирофина
ENEMY_PYROPHINASOLO_DESC,Пирофина была крещена в адском пламени и выжила!
ENEMY_PYROPHINAVS_DESC,Она хочет убить Заратану!
ENEMY_PYROPHINAFRIENDLY_NAME,Пирофина (Союзник)
ENEMY_ZARATANA_NAME,Заратана
ENEMY_ZARATANASOLO_DESC,Тело Заратаны излучает галактическую энергию!
ENEMY_ZARATANAVS_DESC,Она хочет убить Пирофину!
ENEMY_ZARATANAFRIENDLY_NAME,Заратана (Союзник)
ENEMY_KAIJUFRIENDLY_DESC,"Она здесь, чтобы помочь, и старается изо всех сил!"
ENEMY_ORGANZODIAC_NAME,{organname}
ENEMY_STEVENSLIME_NAME,Стивен
ENEMY_BIGSTEVENSLIME_DESC,"Ближний боец.
Распадается на 4 средних Стивенов при гибели."
ENEMY_MIDSTEVENSLIME_DESC,"Ближний боец.
Распадается на 4 маленьких Стивенов при гибели."
ENEMY_SMALLSTEVENSLIME_DESC,"Ближний боец.
Превращается в глитч-клетку при гибели."
ENEMY_CHAOS_NAME,Соахк
ENEMY_CHAOS_DESC,Яинепотелет тежадк но адгок яастюяненем итсонбосопс огЕ.
ENEMY_TERMINATOR1_NAME,C-800
ENEMY_TERMINATOR1_DESC,Основная задача: уничтожить всех котов.
ENEMY_TERMINATOR2_NAME,C-1000
ENEMY_TERMINATOR2_DESC,"Основная задача: уничтожить всех котов, снова!"
ENEMY_TERMINATOR3_TANK_NAME,Робо-Мэйзи
ENEMY_TERMINATOR3_TANK_DESC,Защищает союзников при атаке на них.
ENEMY_TERMINATOR3_MAGE_NAME,Робо-Люси
ENEMY_TERMINATOR3_HUNTER_NAME,Робо-Фенрир
ENEMY_TERMINATOR3_HUNTER_DESC,"Бросает медвежьи капканы!
Предпочитает высокую траву.
Отбивает ближних атакующих."
ENEMY_TERMINATOR3_THIEF_NAME,Робо-Дак
ENEMY_TERMINATOR3_CLERIC_NAME,Робо-Маршмеллоу
ENEMY_TERMINATOR3_FIGHTER_NAME,Робо-Магнус
ENEMY_TERMINATOR3_PEBBLES_NAME,Робо-Пебблз
ENEMY_TERMINATOR3_NECRO_NAME,Робо-Морана
ENEMY_TERMINATOR3_TINKERER_NAME,Робо-Франклин
ENEMY_TERMINATOR3_BUTCHER_NAME,Робо-Гейн
ENEMY_TERMINATOR3_PSYCHIC_NAME,Робо-Элис
ENEMY_TERMINATOR3_DRUID_NAME,Робо-Дрейвен
ENEMY_TERMINATOR3_DRUIDCROW_NAME,Ворона Робо-Дрейвена
ENEMY_TERMINATOR3_MONK_NAME,Робо-Чан Хун
ENEMY_TERMINATOR3_JESTER_NAME,Робо-Артур
ENEMY_TERMINATOR3_HITLER_NAME,Гитлер
ENEMY_TERMINATOR3_HITLER_DESC,"Ich bin hier, um diese Katzen zu töten und die Kontrolle über diese wertlose Dimension zu übernehmen! Unter Hitlers Herrschaft werden alle Katzen sterben!!"
ENEMY_TERMINATOR3_HITLERHEAD_DESC,РАЗБЕЙТЕ ЭТУ БАШКУ!!!
ENEMY_THROBBINGKING_NAME,Пульсирующий Король
ENEMY_THROBBINGKING_DESC,Выполняйте его приказы! А НЕ ТО!
ENEMY_THROBBINGKING2_DESC,"О нет, теперь он ещё и ловкий!"
ENEMY_GLOWINGBEAR_NAME,Светящийся Медведь
ENEMY_GLOWINGBEAR_DESC,Он сияет вечным светом.
ENEMY_DEATH_NAME,Смерть!
ENEMY_DEATH_DESC,Он пришёл забрать то
//world event specials,
ENEMY_SEDUCEDBOULDER_NAME,Соблазнённый валун
ENEMY_EVENTBOUNTYHUNTER_NAME,Охотник за головами
ENEMY_DEADPINKY_DESC,У этого бедняги не было ни шанса!
ENEMY_STRANGEEGG_NAME,Странное яйцо
ENEMY_STRANGEEGG_DESC,Что из него вылупится?
//druid friends,
ENTITY_CROW_NAME,Ворона {SpawnedBy}
ENTITY_CROW_NAME_M,
ENTITY_CROW_NAME_F,
ENTITY_CROW_NAME_N,
ENTITY_CROW_DESC,"Наследует характеристики владельца.
Модификаторы базовой атаки владельца также действуют на ворону.
Летает."
ENTITY_BABYSQUIRREL_NAME,Бельчонок
ENTITY_BABYSQUIRREL_DESC,
ENTITY_SQUIRREL_NAME,Белка
ENTITY_SQUIRREL_DESC,
ENTITY_SNAKE_NAME,Змея
ENTITY_SNAKE_DESC,
ENTITY_TURTLE_NAME,Черепаха
ENTITY_TURTLE_DESC,
ENTITY_TOAD_NAME,Жаба
ENTITY_FROG_NAME,Лягушка
ENTITY_FROG_DESC,
ENTITY_BEAR_NAME,Медведь
ENTITY_BEAR_DESC,
ENTITY_CATERPILLAR_NAME,Гусеница
