KEY,en,notes,sp,fr,de,it,pt-br
PASSIVE_BLOODBLOODED2_DESC,Bleed you inflict is increased by 2.,,Aumenta en 2 la hemorragia que inflige.,+2&nbsp;aux Saignements que vous infligez.,Durch dich verursachte Blutungen sind um 2 erhöht.,Il Sanguinamento che infliggi aumenta di 2.,O sangramento que você aplica é aumentado em 2.
//monk,,,,,,,
PASSIVE_SAFESWITCHING_NAME,Safe Switching,,Cambio seguro,Posture défensive,Sicherer Wechsel,Commutazione Protetta,Troca Segura
PASSIVE_SAFESWITCHING_DESC,"When you switch stances, gain +2 [img:shield].",,"Al cambiar de postura, obtiene +2 [img:shield].",[img:shield]&nbsp;+2&nbsp;quand vous changez de posture.,"Erhalte +2&nbsp;[img:shield], wenn du deine Haltung wechselst.","Quando cambi postura, ottieni +2 allo [img:shield].","Ao trocar de postura, obtenha +2 de [img:shield]."
PASSIVE_SAFESWITCHING2_DESC,"When you switch stances, gain +3 [img:shield] and cleanse one stack of a random debuff.",,"Al cambiar de postura, obtiene +3 [img:shield] y elimina una acumulación de una desventaja al azar.",Quand vous changez de posture&nbsp;: [img:shield]&nbsp;+3&nbsp;et dissipe un cumul de malus aléatoire.,"Erhalte +3&nbsp;[img:shield], wenn du deine Haltung wechselst und reinige einen Stapel einer zufälligen Schwächung.","Quando cambi postura, ottieni +3 allo [img:shield] e rimuovi uno stack di un malus casuale.","Ao trocar de postura, obtenha +2 de [img:shield] e purifique uma acumulação de um enfraquecimento aleatório."
PASSIVE_MIXUP_NAME,Mixup,,Mezcla,Posture critique,Finte,Amalgama,Mistura
PASSIVE_MIXUP_DESC,"When you switch stances, your next basic attack this turn is critical.",,"Al cambiar de postura, el siguiente ataque básico de este turno es crítico.","Quand vous changez de posture, votre prochaine attaque de base ce tour sera un coup critique.","Wenn du deine Haltung wechselst, trifft dein nächster Grundangriff in diesem Zug kritisch.","Quando cambi postura, il tuo prossimo attacco base in questo turno è critico.","Ao trocar de postura, seu próximo ataque básico neste turno passa a ser crítico."
PASSIVE_MIXUP2_DESC,"When you switch stances, your next basic attack this turn is critical.
Critical hits you land inflict Confusion 1.",,"Al cambiar de postura, el siguiente ataque básico de este turno es crítico.
Los golpes críticos infligen 1 de confusión.","Quand vous changez de posture, votre prochaine attaque de base ce tour sera un coup critique. Vos coups critiques infligent Confusion&nbsp;+1.","Wenn du deine Haltung wechselst, trifft dein nächster Grundangriff in diesem Zug kritisch.
Kritische Treffer verursachen Verwirrung&nbsp;1.","Quando cambi postura, il tuo prossimo attacco base in questo turno è critico.
I colpi critici che vanno a segno infliggono Confusione 1.","Ao trocar de postura, seu próximo ataque básico neste turno passa a ser crítico.
Golpes críticos que você acerta aplicam confusão 1."
PASSIVE_TURNABOUT_NAME,Turnabout,,Giro radical,Volte-face,Wendung,Ribaltamento,Vira-Vira
PASSIVE_TURNABOUT_DESC,Your basic melee attacks inflict Confusion 1 and make units face away from you.,,Los ataques cuerpo a cuerpo básicos infligen 1 de confusión y hace que las unidades le den la espalda.,Vos attaques de base au corps à corps infligent Confusion&nbsp;+1&nbsp;et forcent les unités à vous tourner le dos.,"Deine Nahkampf-Grundangriffe verursachen Verwirrung&nbsp;1 und sorgen dafür, dass Einheiten sich von dir wegdrehen.",I tuoi attacchi corpo a corpo di base infliggono Confusione 1 e fanno voltare le unità nella direzione opposta a te.,Seu ataque básico corpo-a-corpo aplica confusão 1 e faz com que unidades se virem de costas para você.
PASSIVE_TURNABOUT2_DESC,"Your basic melee attacks inflict Confusion 1, make units face away from you, and have a 20% chance to inflict Stun 1.",,"Los ataques cuerpo a cuerpo básicos infligen 1 de confusión, hacen que las unidades le den la espalda y tienen un 20 % de probabilidad de infligir 1 de aturdimiento.","Vos attaques de base au corps à corps infligent Confusion&nbsp;+1, forcent les unités à vous tourner le dos et ont 20&nbsp;% de chances d'infliger Étourdissement&nbsp;+1.","Deine Nahkampf-Grundangriffe verursachen Verwirrung&nbsp;1, sorgen dafür, dass Einheiten sich von dir wegdrehen und verursachen mit 20%iger Wahrscheinlichkeit Betäubung&nbsp;1.","I tuoi attacchi corpo a corpo di base infliggono Confusione 1, fanno voltare le unità nella direzione opposta a te e hanno un 20% di probabilità di infliggere Stordimento 1.","Seu ataque básico corpo-a-corpo aplica confusão 1, faz com que unidades se virem de costas para você e possui uma chance de 20% de aplicar atordoamento 1."
PASSIVE_MONKEYSTYLE_NAME,Monkey Style,,Estilo de mono,Style gorille,Affenstil,Stile della Scimmia,Estilo do Macaco
PASSIVE_MONKEYSTYLE_DESC,15% chance to block damage and counter-attack.,,15 % de probabilidad de bloquear el daño y contratacar.,15&nbsp;% de chances de bloquer les dégâts et de contre-attaquer.,"15%ige Wahrscheinlichkeit, Schaden zu blockieren und zu kontern.",15% di probabilità di bloccare il danno e contrattaccare.,15% de chance de bloquear o dano sofrido e contra-atacar.
PASSIVE_MONKEYSTYLE2_DESC,33% chance to block damage and counter-attack.,,33 % de probabilidad de bloquear el daño y contratacar.,33&nbsp;% de chances de bloquer les dégâts et de contre-attaquer.,"33%ige Wahrscheinlichkeit, Schaden zu blockieren und zu kontern.",33% di probabilità di bloccare il danno e contrattaccare.,33% de chance de bloquear o dano sofrido e contra-atacar.
PASSIVE_BRICKSKIN_NAME,Brick Skin,,Piel de ladrillo,Peau de brique,Steinerne Haut,Pelle di Mattone,Pele de Tijolo
PASSIVE_BRICKSKIN_DESC,Any [img:shield] you gain is increased by 2.,,Cualquier [img:shield] obtenido aumenta en 2.,Chaque [img:shield] que vous gagnez augmente de 2.,"Jeder [img:shield], den du erhältst, ist um 2 erhöht.",Ogni [img:shield] che ottieni viene aumentato di 2.,Qualquer [img:shield] que você obtiver é aumentado em 2.
PASSIVE_BRICKSKIN2_DESC,"Any [img:shield] you gain is increased by 2.
",,Cualquier [img:shield] obtenido aumenta en 2.,Chaque [img:shield] que vous gagnez augmente de 2.,"Jeder [img:shield], den du erhältst, ist um 2 erhöht.
",Ogni [img:shield] che ottieni viene aumentato di 2.,Qualquer [img:shield] que você obtiver é aumentado em 2.
PASSIVE_JAGGEDEDGE_NAME,Jagged Edges,,Bordes dentados,Défense épineuse,Spitze Ecken,Bordi Frastagliati,Bordas Irregulares
PASSIVE_JAGGEDEDGE_DESC,"When you lose [img:shield], gain +1 Thorns.",,"Al perder [img:shield], obtiene +1 de espinas.",Gagnez Épines&nbsp;+1&nbsp;quand vous perdez [img:shield].,"Wenn du [img:shield] verlierst, erhalte +1&nbsp;Dornen.","Quando perdi [img:shield], ottieni +1 Spine.","Ao perder [img:shield], obtenha +1 de espinhos."
PASSIVE_JAGGEDEDGE2_DESC,"When you lose [img:shield], gain that many Thorns.",,"Al perder [img:shield], obtiene esa misma cantidad de espinas.",Gagnez Épines&nbsp;+1&nbsp;pour chaque point de [img:shield] perdu.,"Wenn du [img:shield] verlierst, erhalte Dornen in der gleichen Höhe.","Quando perdi [img:shield], ottieni la stessa quantità di Spine.","Ao perder [img:shield], obtenha espinhos equivalentes."
PASSIVE_MINDBREAKER_NAME,Mind Breaker,,Rompementes,Mentaliste,Seelenbrecher,Spezzamente,Destruição Mental
PASSIVE_MINDBREAKER_DESC,Your basic attack inflicts Magic Weakness 1.,,El ataque básico inflige 1 de debilidad mágica.,Vos attaques de base infligent Vulnérabilité magique&nbsp;+1.,Dein Grundangriff verursacht Magieschwäche&nbsp;1.,Il tuo attacco base infligge Debolezza Magica 1.,Seu ataque básico aplica fraqueza contra magia 1.
PASSIVE_MINDBREAKER2_DESC,Your basic attack inflicts Magic Weakness 2.,,El ataque básico inflige 2 de debilidad mágica.,Vos attaques de base infligent Vulnérabilité magique&nbsp;+2.,Dein Grundangriff verursacht Magieschwäche&nbsp;2.,Il tuo attacco base infligge Debolezza Magica 2.,Seu ataque básico aplica fraqueza contra magia 2.
PASSIVE_COBRASTYLE_NAME,Cobra Style,,Estilo de cobra,Style cobra,Kobrastil,Stile del Cobra,Estilo da Cobra
PASSIVE_COBRASTYLE_DESC,"When an enemy moves into an adjacent tile, perform a weak melee attack on it.",,"Cuando un enemigo se mueve a una casilla adyacente, le inflige un ataque cuerpo a cuerpo débil.","Quand un ennemi se déplace sur une case adjacente, portez-lui une faible attaque au corps à corps.","Führe einen schwachen Nahkampfangriff aus, wenn sich ein Gegner auf ein benachbartes Feld bewegt.","Quando un nemico si sposta in una casella adiacente, esegui un debole attacco corpo a corpo su di esso.","Quando um inimigo se move para um espaço adjacente, realize um ataque corpo-a-corpo fraco contra ele."
PASSIVE_COBRASTYLE2_DESC,"When an enemy moves into an adjacent tile, perform a weak melee attack on it, twice!",,"Cuando un enemigo se mueve a una casilla adyacente, le inflige un ataque cuerpo a cuerpo débil ¡dos veces!","Quand un ennemi se déplace sur une case adjacente, portez-lui une faible attaque au corps à corps, deux fois&nbsp;!","Führe zwei schwache Nahkampfangriffe aus, wenn sich ein Gegner auf ein benachbartes Feld bewegt.","Quando un nemico si sposta in una casella adiacente, esegui un debole attacco corpo a corpo su di esso per due volte!","Quando um inimigo se move para um espaço adjacente, realize dois ataques corpo-a-corpo fracos contra ele."
PASSIVE_TENDERIZE_NAME,Tenderize,,Ablandamiento,Attendrir la viande,Beulenschläger,Tenerezza,Amaciamento
PASSIVE_TENDERIZE_DESC,Your basic melee attacks inflict Bruise 1.,,El ataque cuerpo a cuerpo básico inflige 1 de moratón.,Vos attaques de base au corps à corps infligent Contusion&nbsp;+1.,Dein Nahkampf-Grundangriff verursacht Beulen&nbsp;1.,I tuoi attacchi base corpo a corpo infliggono Livido 1.,Seu ataque básico aplica contusão 1.
PASSIVE_TENDERIZE2_DESC,Your basic melee attacks inflict Bruise 1 and have a 15% chance to inflict Stun 1.,,El ataque cuerpo a cuerpo básico inflige 1 de moratón y tiene un 15 % de probabilidad de infligir 1 de aturdimiento.,Vos attaques de base au corps à corps infligent Contusion&nbsp;+1&nbsp;et ont 15&nbsp;% de chances d'infliger Étourdissement&nbsp;+1.,Dein Nahkampf-Grundangriff verursacht Beulen&nbsp;1 und mit 15%iger Wahrscheinlichkeit Betäubung&nbsp;1.,I tuoi attacchi base corpo a corpo infliggono Livido 1 e hanno il 15% di probabilità di infliggere Stordimento 1.,Seu ataque básico aplica contusão 1 e possui uma chance de 15% de aplicar atordoamento 1.
PASSIVE_LONGARMS_NAME,Long Arms,,Brazos largos,Longues pattes,Lange Arme,Braccia Lunghe,Braços Longos
PASSIVE_LONGARMS_DESC,+1 Range and +1 Reach.,,+1 de alcance y +1 de extensión.,Portée&nbsp;+1&nbsp;et Allonge&nbsp;+1.,+1 Reichweite.,+1 al Raggio d'Azione e +1 alla Portata.,+1 de alcance e +1 de envergadura.
PASSIVE_LONGARMS2_DESC,+1 Range and +1 Reach.,,+1 de alcance y +1 de extensión.,Portée&nbsp;+1&nbsp;et Allonge&nbsp;+1.,+1 Reichweite.,+1 al Raggio d'Azione e +1 alla Portata.,+1 de alcance e +1 de envergadura.
PASSIVE_SPREADTHEPAIN_NAME,Spread the Pain,,Difusión del dolor,Douleur vive,Schmerz verbreiten,Dolore Diffuso,Dor Compartilhada
PASSIVE_SPREADTHEPAIN_DESC,Deal 2 extra damage the first time you damage each unit each turn.,,Inflige 2 de daño extra la primera vez que inflige daño a cada unidad en cada turno.,"Ajoute Dégâts&nbsp;+2&nbsp;à la première attaque portée à chaque unité, chaque tour.",Dein erster Schaden pro Zug ist um 2 erhöht.,Infliggi 2 di danno aggiuntivo la prima volta che infliggi danno a ogni unità in ciascun turno.,Cause 2 de dano adicional na primeira vez em que você causar dano com uma unidade a cada turno.
PASSIVE_SPREADTHEPAIN2_DESC,Deal 2 extra damage with 100% crit chance the first time you damage each unit each turn.,,Inflige 2 de daño extra con un 100 % de probabilidad de crítico la primera vez que inflige daño a cada unidad en cada turno.,"Ajoute Dégâts&nbsp;+2&nbsp;et 100&nbsp;% de chances de coup critique à la première attaque portée à chaque unité, chaque tour.",Dein erster Schaden pro Zug ist um 2 erhöht und verfügt über 100&nbsp;% kritische Trefferchance.,Infliggi 2 di danno aggiuntivo con il 10% di probabilità di critico la prima volta che infliggi danno a ogni unità in ciascun turno.,Cause 2 de dano adicional com 100% de chance de crítico na primeira vez em que você causar dano com uma unidade a cada turno.
PASSIVE_HARDEN_NAME,Harden,,Endurecimiento,Cuirasse,Härtner,Indurimento,Endurecimento
PASSIVE_HARDEN_DESC,"When you gain [img:shield], also gain temporary Brace 1.",,"Cuando obtiene [img:shield], también obtiene 1 de refuerzo temporal.","Quand vous gagnez [img:shield], obtenez temporairement Garde&nbsp;+1.","Wenn du [img:shield] erhältst, erhältst du außerdem vorübergehend Wappnen&nbsp;1.","Quando ottieni [img:shield], ottieni anche Guardia temporanea 1.","Ao obter [img:shield], obtenha também preparação 1 temporariamente."
PASSIVE_HARDEN2_DESC,"When you gain [img:shield], also gain temporary Brace 1.
Gain +1 [img:shield] when you hit a unit with your basic attack.",,"Cuando obtiene [img:shield], también obtiene 1 de refuerzo temporal.
Obtiene +1 [img:shield] cuando golpea a una unidad con el ataque básico.","Quand vous gagnez [img:shield], obtenez temporairement Garde&nbsp;+1. Gagnez [img:shield]&nbsp;+1&nbsp;quand vous touchez une unité avec votre attaque de base.","Wenn du [img:shield] erhältst, erhältst du außerdem vorübergehend Wappnen&nbsp;1.
Erhalte +1&nbsp;[img:shield], wenn du eine Einheit mit deinem Grundangriff triffst.","Quando ottieni [img:shield], ottieni anche Guardia temporanea 1.
Ottieni +1 allo [img:shield] quando colpisci un'unità con il tuo attacco base.","Ao obter [img:shield], obtenha também preparação 1 temporariamente.
Obtenha +1 de [img:shield] ao golpear uma unidade com seu ataque básico."
PASSIVE_IRONSKINTECHNIQUE_NAME,Iron Skin Technique,,Técnica de la piel de hierro,Peau de fer,Eisenhauttechnik,Tecnica della Pelle di Ferro,Técnica da Pele de Ferro
PASSIVE_IRONSKINTECHNIQUE_DESC,Gain +2 [img:shield] when you land a critical hit. +10% critical chance.,,Obtiene +2 [img:shield] al infligir un golpe crítico. +10 % de probabilidad de crítico.,Confère [img:shield]&nbsp;+2&nbsp;quand vous faites un coup critique. +10&nbsp;% de chances de coup critique.,"Erhalte +2&nbsp;[img:shield], wenn du einen kritischen Treffer landest. +10&nbsp;% kritische Trefferchance.",Ottieni +2 allo [img:shield] quando infliggi un colpo critico. +10% probabilità di critico.,Obtenha +2 de [img:shield] ao acertar um golpe crítico. +10% de chance de crítico.
PASSIVE_IRONSKINTECHNIQUE2_DESC,Gain +3 [img:shield] when you land a critical hit. +25% critical chance.,,Obtiene +3 [img:shield] al infligir un golpe crítico. +25 % de probabilidad de crítico.,Confère [img:shield]&nbsp;+3&nbsp;quand vous faites un coup critique. +25&nbsp;% de chances de coup critique.,"Erhalte +3&nbsp;[img:shield], wenn du einen kritischen Treffer landest. +25&nbsp;% kritische Trefferchance.",Ottieni +3 allo [img:shield] quando infliggi un colpo critico. +25% probabilità di critico.,Obtenha +3 de [img:shield] ao acertar um golpe crítico. +25% de chance de crítico.
PASSIVE_JETFISTS_NAME,Jet Fists,,Puños de reactor,Poings rafale,Windfäuste,Folata di Pugni,Punhos a Jato
PASSIVE_JETFISTS_DESC,Your melee attacks and abilities blow wind through the tiles they hit.,,El ataque cuerpo a cuerpo y las habilidades crean una corriente de viento en las casillas golpeadas.,Vos attaques et compétences au corps à corps envoient des rafales sur les cases touchées.,"Deine Nahkampfangriffe und -fähigkeiten erzeugen Wind auf den Feldern, die sie treffen.",I tuoi attacchi corpo a corpo e le tue abilità generano una raffica di vento sulle caselle colpite.,Seus ataques e habilidades corpo-a-corpo sopram vento em espaços que atingem.
PASSIVE_JETFISTS2_DESC,Your melee attacks and abilities blow wind through the tiles they hit in a large cone.,,El ataque cuerpo a cuerpo y las habilidades crean una corriente de viento en las casillas golpeadas en un área cónica más grande.,Vos attaques et compétences au corps à corps envoient des rafales sur les cases touchées en large cône.,"Deine Nahkampfangriffe und -fähigkeiten erzeugen Wind in einem großen kegelförmigen Bereich auf den Feldern, die sie treffen.",I tuoi attacchi corpo a corpo e le tue abilità generano una raffica di vento sulle caselle colpite in un cono più ampio.,Seus ataques e habilidades corpo-a-corpo sopram vento em espaços que atingem em um cone amplo.
PASSIVE_ENERGYFISTS_NAME,Energy Fists,,Puños de energía,Poings électriques,Energiefäuste,Pugni Energetici,Punhos de Energia
PASSIVE_ENERGYFISTS_DESC,Emit a Sparkle when you use your basic attack.,,Emite 1 destello al usar el ataque básico.,"Quand vous utilisez votre attaque de base, produisez une Étincelle.","Versprühe einen Funken, wenn du deinen Grundangriff verwendest.",Emetti una Scintilla quando usi il tuo attacco base.,Emita uma fagulha ao utilizar seu ataque básico.
PASSIVE_ENERGYFISTS2_DESC,Emit two Sparkles when you use your basic attack.,,Emite 2 destellos al usar el ataque básico.,"Quand vous utilisez votre attaque de base, produisez deux Étincelles.","Versprühe zwei Funken, wenn du deinen Grundangriff verwendest.",Emetti due Scintille quando usi il tuo attacco base.,Emita duas fagulhas ao utilizar seu ataque básico.
PASSIVE_UNSTOPPABLE_NAME,Unstoppable!,,Imparable,Inarrêtable&nbsp;!,Unaufhaltsam!,Inarrestabile!,Imparável!
PASSIVE_UNSTOPPABLE_DESC,"You're immune to knockback, Stun, Slow, and other mobility debuffs.",,"Esta unidad es inmune al retroceso, al aturdimiento, a la ralentización y a otras desventajas de movimiento.","Les effets Recul, Étourdissement, Ralentissement et autres malus de mobilité ne vous affectent pas.","Du bist immun gegen Rückstoß, Betäubung, Verlangsamung und andere Schwächungen, die deine Bewegung beeinflussen.","Sei immune a Contraccolpo, Stordimento, Rallentamento e altri malus alla mobilità.","Você é imune contra empurrões, atordoamento, lentidão e outros enfraquecimentos de mobilidade."
PASSIVE_UNSTOPPABLE2_DESC,You're immune to knockback and debuffs.,,Esta unidad es inmune al retroceso y a las desventajas.,L'effet Recul et les malus ne vous affectent pas.,Du bist immun gegen Rückstoß und Schwächungen.,Sei immune a Contraccolpo e agli altri malus.,Você é imune contra empurrões e enfraquecimentos.
PASSIVE_UNBURDENEDMOTION_NAME,Unburdened Motion,,Movimiento sin carga,Mouvements libres,Unbeschwerte Bewegung,Movimento Alleggerito,Movimento Livre
PASSIVE_UNBURDENEDMOTION_DESC,"+1 [img:spd] and +10% dodge chance for each empty armor slot. If all of your armor slots are empty, you can use your movement action an extra time.",,"+1 [img:spd] y +10 % de probabilidad de esquiva por cada espacio de armadura vacío. Si todos los espacios de armadura están vacíos, se puede usar la acción de movimiento otra vez.","[img:spd]&nbsp;+1&nbsp;et Chances d'esquive&nbsp;+10&nbsp;% pour chaque emplacement d'armure vide. Si tous vos emplacements d'armure sont vides, vous pouvez utiliser vos actions de déplacement une fois de plus.","+1&nbsp;[img:spd] und +10&nbsp;% Ausweichchance für jeden leeren Rüstungsplatz. Wenn all deine Rüstungsplätze leer sind, kannst du dich ein zusätzliches Mal bewegen.","+1 alla [img:spd] e +10% di probabilità di schivata per ogni slot armatura vuoto. Se tutti i tuoi slot armatura sono vuoti, puoi usare la tua azione di movimento una volta in più.","+1 de [img:spd] e +10% de chance de esquiva para cada espaço de armadura vazio. Se todos os seus espaços de armadura estiverem vazios, você pode utilizar sua ação de movimento uma vez adicional."
PASSIVE_UNBURDENEDMOTION2_DESC,"+2 [img:spd] and +15% dodge chance for each empty armor slot. If all of your armor slots are empty, you gain flying and can use your movement action an extra time.",,"+2 [img:spd] y +15 % de probabilidad de esquiva por cada espacio de armadura vacío. Si todos los espacios de armadura están vacíos, obtiene movimiento volador y se puede usar la acción de movimiento otra vez.","[img:spd]&nbsp;+2&nbsp;et Chances d'esquive&nbsp;+15&nbsp;% pour chaque emplacement d'armure vide. Si tous vos emplacements d'armure sont vides, vous gagnez Vol et la possibilité d'utiliser vos actions de déplacement une fois de plus.","+2&nbsp;[img:spd] und +15&nbsp;% Ausweichchance für jeden leeren Rüstungsplatz. Wenn all deine Rüstungsplätze leer sind, kannst du fliegen und dich ein zusätzliches Mal bewegen.","+2 alla [img:spd] e +15% di probabilità di schivata per ogni slot armatura vuoto. Se tutti i tuoi slot armatura sono vuoti, ottieni Volo e puoi usare la tua azione di movimento una volta in più.","+2 de [img:spd] e +15% de chance de esquiva para cada espaço de armadura vazio. Se todos os seus espaços de armadura estiverem vazios, você obtém voador e pode utilizar sua ação de movimento uma vez adicional."
PASSIVE_UNBURDENEDSTRIKES_NAME,Unburdened Strikes,,Golpes sin carga,Coups libres,Unbeschwerte Schläge,Colpi Alleggeriti,Golpes Livres
PASSIVE_UNBURDENEDSTRIKES_DESC,"+10% critical hit chance and +25% critical hit damage for each empty armor slot. If all of your armor slots are empty, counter-attack whenever you get hit.",,"+10 % de probabilidad de golpe crítico y +25 % de daño de golpe crítico por cada espacio de armadura vacío. Si todos los espacios de armadura están vacíos, contrataca cuando golpean a esta unidad.","Chances de CC&nbsp;+10&nbsp;% et dégâts de CC&nbsp;+25&nbsp;% pour chaque emplacement d'armure vide. Si tous vos emplacements d'armure sont vides, contre-attaquez à chaque coup subi.","+10&nbsp;% kritische Trefferchance und +25&nbsp;% kritischer Trefferschaden für jeden leeren Rüstungsplatz. Wenn all deine Rüstungsplätze leer sind, konterst du jedes Mal, wenn du getroffen wirst.","+10% di probabilità di colpo critico e +25% di danno da colpo critico per ogni slot armatura vuoto. Se tutti i tuoi slot armatura sono vuoti, contrattacchi ogni volta che subisci un colpo.","+10% de chance de crítico e +25% de dano crítico para cada espaço de armadura vazio. Se todos os seus espaços de armadura estiverem vazios, contra-ataque sempre que sofrer golpes."
PASSIVE_UNBURDENEDSTRIKES2_DESC,"+10% critical hit chance and +25% critical hit damage for each empty armor slot. If all of your armor slots are empty your critical hits inflict bruise, and counter-attack whenever you get hit.",,"+10 % de probabilidad de golpe crítico y +25 % de daño de golpe crítico por cada espacio de armadura vacío. Si todos los espacios de armadura están vacíos, los golpes críticos infligen moratón y contrataca cuando golpean a esta unidad.","Chances de CC&nbsp;+10&nbsp;% et dégâts de CC&nbsp;+25&nbsp;% pour chaque emplacement d'armure vide. Si tous vos emplacements d'armure sont vides, vos coups critiques infligent Contusion et vous contre-attaquez à chaque coup subi.","+10&nbsp;% kritische Trefferchance und +25&nbsp;% kritischer Trefferschaden für jeden leeren Rüstungsplatz. Wenn all deine Rüstungsplätze leer sind, verursachen deine kritischen Treffer Beulen und du konterst du jedes Mal, wenn du getroffen wirst.","+10% di probabilità di colpo critico e +25% di danno da colpo critico per ogni slot armatura vuoto. Se tutti i tuoi slot armatura sono vuoti, il tuo colpo critico infligge Livido e contrattacchi ogni volta che subisci un colpo.","+10% de chance de crítico e +25% de dano crítico para cada espaço de armadura vazio. Se todos os seus espaços de armadura estiverem vazios, contra-ataque sempre que sofrer golpes e seu ataque básico aplica contusão."
PASSIVE_UNBURDENEDTHOUGHTS_NAME,Unburdened Thoughts,,Pensamientos sin carga,Pensée libre,Unbeschwerte Gedanken,Pensieri Alleggeriti,Pensamentos Livres
PASSIVE_UNBURDENEDTHOUGHTS_DESC,"+1 [img:int] and +1 [img:cha] for each empty armor slot. If all of your armor slots are empty, your spells cost 1 less mana.",,"+1 [img:int] y +1 [img:cha] por cada espacio de armadura vacío. Si todos los espacios de armadura están vacíos, sus hechizos cuestan 1 menos de maná.","[img:int]&nbsp;+1&nbsp;et [img:cha]&nbsp;+1&nbsp;pour chaque emplacement d'armure vide. Si tous vos emplacements d'armure sont vides, vos sorts coûtent 1&nbsp;mana de moins.","+1&nbsp;[img:int] und +1&nbsp;[img:cha] für jeden leeren Rüstungsplatz. Wenn all deine Rüstungsplätze leer sind, kosten deine Zauber 1&nbsp;Mana weniger.","+1 all'[img:int] e +1 al [img:cha] per ogni slot armatura vuoto. Se tutti i tuoi slot armatura sono vuoti, i tuoi incantesimi costano 1 mana in meno.","+1 de [img:int] e +1 de [img:cha] para cada espaço de armadura vazio. Se todos os seus espaços de armadura estiverem vazios, seus encantamentos custam 1 a menos de mana."
PASSIVE_UNBURDENEDTHOUGHTS2_DESC,"+1 [img:int], +1 [img:cha], and +1 Kinetic Spikes for each empty armor slot. If all of your armor slots are empty, you have +2 Magic Damage and your spells cost 1 less mana.",,"+1 [img:int], +1 [img:cha] y +1 de pinchos cinéticos por cada espacio de armadura vacío. Si todos los espacios de armadura están vacíos, tiene +2 de daño mágico y sus hechizos cuestan 1 menos de maná.","[img:int]&nbsp;+1, [img:cha]&nbsp;+1&nbsp;et Pics cinétiques&nbsp;+1&nbsp;pour chaque emplacement d'armure vide. Si tous vos emplacements d'armure sont vides, vous obtenez Dégâts magiques&nbsp;+2&nbsp;et vos sorts coûtent +1&nbsp;mana de moins.","+1&nbsp;[img:int] und +1&nbsp;[img:cha] und +1&nbsp;Kinetiknadeln für jeden leeren Rüstungsplatz. Wenn all deine Rüstungsplätze leer sind, erhältst du +2&nbsp;magischen Schaden und deine Zauber kosten 1&nbsp;Mana weniger.","+1 all'[img:int], +1 al [img:cha] e +1 Spine Cinetiche per ogni slot armatura vuoto. Se tutti i tuoi slot armatura sono vuoti, ottieni +2 al Danno Magico e i tuoi incantesimi costano 1 mana in meno.","+1 de [img:int], +1 de [img:cha] e +1 de espinhos cinéticos para cada espaço de armadura vazio. Se todos os seus espaços de armadura estiverem vazios, você obtém +2 de dano mágico e seus encantamentos custam 1 a menos de mana."
PASSIVE_RUNNINGJAB_NAME,Running Jab,,Golpe consecutivo,Prendre de l'élan,Stopp & Stich,Colpo in Corsa,Jab em Movimento
PASSIVE_RUNNINGJAB_DESC,"When you end your movement, automatically use your basic attack if an enemy is in range.",,"Al acabar el movimiento, usa automáticamente el ataque básico si hay un enemigo al alcance.","Quand vous terminez un déplacement, lancez automatiquement votre attaque de base si un ennemi est à portée.","Wenn du dich bewegt hast, verwendest du automatisch deinen Grundangriff, wenn sich ein Gegner in Reichweite befindet.","Quando termini il tuo movimento, usi automaticamente il tuo attacco base se un nemico è nel tuo raggio d'azione.","Ao finalizar seu movimento, use automaticamente seu ataque básico se algum inimigo estiver dentro do alcance."
PASSIVE_RUNNINGJAB2_DESC,"When you end your movement, automatically use your basic attack if an enemy is in range. You can move an extra time each turn.",,"Al acabar el movimiento, usa automáticamente el ataque básico si hay un enemigo al alcance. Puede moverse una vez más cada turno.","Quand vous terminez un déplacement, lancez automatiquement votre attaque de base si un ennemi est à portée. Vous pouvez vous déplacer une fois de plus chaque tour.","Wenn du dich bewegt hast, verwendest du automatisch deinen Grundangriff, wenn sich ein Gegner in Reichweite befindet. Du kannst dich in jedem Zug ein zusätzliches Mal bewegen.","Quando termini il tuo movimento, usi automaticamente il tuo attacco base se un nemico è nel tuo raggio d'azione. Puoi muoverti una volta in più per turno.","Ao finalizar seu movimento, use automaticamente seu ataque básico se algum inimigo estiver dentro do alcance. Você pode se mover uma vez adicional a cada turno."
PASSIVE_PERFECTTECHNIQUE_NAME,Perfect Technique,,Técnica perfecta,Technique parfaite,Perfekte Technik,Tecnica Perfetta,Técnica Perfeita
PASSIVE_PERFECTTECHNIQUE_DESC,"While in ranged stance, You have +1 Range and +2 Magic Damage. While in melee stance, you have +1 Brace.",,"En una posición a distancia, tiene +1 de alcance y +2 de daño mágico. En una posición cuerpo a cuerpo, tiene +1 de refuerzo.","En posture de distance, vous obtenez Portée&nbsp;+1&nbsp;et Dégâts magiques&nbsp;+2. En posture de corps à corps, vous obtenez Garde&nbsp;+1.",In Fernkampfhaltung hast du +1&nbsp;Reichweite und +2&nbsp;magischen Schaden. In Nahkampfhaltung hast du +1&nbsp;Wappnen.,"Quando hai una postura a distanza, ottieni +1 al Raggio d'Azione e +2 al Danno Magico. In posizione corpo a corpo, hai +1 Guardia.","Enquanto estiver na postura à distância, você possui +1 de alcance e +2 de dano mágico. Enquanto estiver na postura corpo-a-corpo, você possui +1 de preparação."
