KEY,en,notes,sp,fr,de,it,pt-br
EVENT_ROTTENMEAT_REW4_M,,,,,,"Sopraffatto dalla fame, {catname} consuma la carne marcescente. Sentendo un dolore allo stomaco, avverte l'impulso crescente di vomitare...",
EVENT_ROTTENMEAT_REW4_F,,,,,,"Sopraffatta dalla fame, {catname} consuma la carne marcescente. Sentendo un dolore allo stomaco, avverte l'impulso crescente di vomitare...",
EVENT_ROTTENMEAT_REW4_N,"Overcome with hunger, {catname} consumes the rotting meat. Feeling sick to their stomach, they feel a growing urge to puke...",,{catname} se deja llevar por el hambre y se come la carne putrefacta. Se le revuelve el estómago y cada vez tiene más ganas de vomitar...,,Vor lauter Hunger macht sich {catname} über das verfaulte Fleisch her. {catname} fühlt sich anschließend krank und als würde gleich alles wieder hochkommen&nbsp;…,"Non vedendoci più dalla fame, {catname} consuma la carne marcescente. Sentendo un dolore allo stomaco, avverte l'impulso crescente di vomitare...",
EVENT_ROTTENMEAT_REW5,"Although aged, much of the meat still appears edible. {catname} stashes it away for later.",examine good,"Aunque la carne está pasada, una gran parte aún tiene aspecto comestible. {catname} se la guarda para más tarde.","Même si elle est vieille, la viande semble toujours être comestible. {catname} la met de côté pour plus tard.","Auch wenn es etwas alt ist, wirkt das meiste Fleisch noch essbar. {catname} legt es für später zur Seite.","Anche se stagionata, gran parte della carne sembra ancora commestibile. {catname} la conserva per più tardi.","Embora envelhecida, boa parte da carne ainda parece comestível. {catname} a guarda para mais tarde."
EVENT_ROTTENMEAT_REW5_M,,,,,,,
EVENT_ROTTENMEAT_REW5_F,,,,,,,
EVENT_ROTTENMEAT_REW5_N,,,,,,,
EVENT_ROTTENMEAT_REW6,"{catname} notices a maggot looking inquisitively at the meat. Knowing the rotting meal will be much more enjoyed by the maggot, {catname} offers it the meal and gains a friend!",examine good rare,"{catname} advierte un gusano que mira la carne con curiosidad. Como sabe que el gusano disfrutará mucho más el alimento podrido, {catname} le ofrece la comida ¡y hace un nuevo amigo!","{catname} remarque qu'un asticot observe la viande d'un air inquisiteur. Sachant que l'asticot appréciera bien mieux cette chair en décomposition, {catname} lui offre ce repas et se fait un nouvel ami&nbsp;!","{catname} bemerkt eine Made, die das Fleisch ebenfalls beäugt. {catname} weiß, dass ihr das verdorbene Fleisch viel besser bekommen würde und bietet es ihr an. Die Made ist jetzt ein Freund!","{catname} nota una larva che guarda la carne con curiosità. Sapendo che il pasto putrefatto sarà molto più gradito alla larva {catname} glielo offre, guadagnandosi un amico!","{catname} percebe uma larva olhando curiosamente para a carne. Sabendo que a refeição em decomposição será muito mais apreciada pela larva, {catname} oferece a ela a comida e ganha uma amiga!"
EVENT_ROTTENMEAT_REW6_M,,,,,,,
EVENT_ROTTENMEAT_REW6_F,,,,,,,
EVENT_ROTTENMEAT_REW6_N,,,,,,,
EVENT_ROTTENMEAT_REW7,"As {catname} pokes at the aging flesh, a bunch of angry maggots jump out and attack!",examine bad,"Mientras {catname} manosea la carne pasada, ¡un montón de gusanos enfadados saltan al ataque!",{catname} tapote la viande vieillissante et un groupe d'asticots furieux en surgit pour attaquer&nbsp;!,"Als {catname} das alte Fleisch berührt, springen plötzlich mehrere wütende Maden hervor und greifen an!",,"Quando {catname} cutuca a carne envelhecida, larvas furiosas saltam e atacam!"
EVENT_ROTTENMEAT_REW7_M,,,,,,"Non appena {catname} sferra un colpetto alla carne, ne emerge un gruppo di larve arrabbiate che lo attaccano!",
EVENT_ROTTENMEAT_REW7_F,,,,,,"Non appena {catname} sferra un colpetto alla carne, ne emerge un gruppo di larve arrabbiate che la attaccano!",
EVENT_ROTTENMEAT_REW7_N,,,,,,"Non appena {catname} sferra un colpetto alla carne, ne emerge un gruppo di larve arrabbiate che attaccano!",
EVENT_ROTTENMEAT_REW8,{catname} leans in close to the foul pile and sniffs carefully. The rank stench intrigues {him} and {he} doesn't notice a small creature wriggle into {his} fur.,examine bad rare,{catname} se acerca a la pila nauseabunda y la olfatea con cuidado. El fétido olor le genera tanta curiosidad que no se da cuenta de que una criaturita se le mete entre el pelo.,{catname} se penche pour se rapprocher de l'ignoble tas et le renifle prudemment. Cette nauséabonde puanteur l'intrigue et {he} ne remarque pas la petite créature qui grimpe sur son poil.,"{catname} lehnt sich vor und schnüffelt vorsichtig an dem Fleisch. Der Geruch macht {him} neugierig und {he} bemerkt gar nicht, wie eine winzige Kreatur sich in {his}em Fell festbeißt.","{catname} si avvicina alla pila disgustosa e annusa con attenzione. L'odore fetido è intrigante, per cui non si accorge di una piccola creatura che sguscia nel suo pelo.","{catname} se inclina para perto da pilha fétida e a cheira cuidadosamente. O odor rançoso é intrigante, e {catname} não percebe uma pequena criatura se aconchegando em seu pelo."
EVENT_ROTTENMEAT_REW8_M,,,,,,,
EVENT_ROTTENMEAT_REW8_F,,,,,,,
EVENT_ROTTENMEAT_REW8_N,{catname} leans in close to the foul pile and sniffs carefully. The rank stench intrigues them and they don't notice a small creature wriggle into their fur.,,{catname} se acerca a la pila nauseabunda y la olfatea con cuidado. El fétido olor le genera tanta curiosidad que no se da cuenta de que una criaturita se le mete entre el pelo.,,"{catname} lehnt sich vor und schnüffelt vorsichtig an dem Fleisch. Der Geruch ist faszinierend und {catname} bemerkt gar nicht, wie eine winzige Kreatur sich im Fell festbeißt.",,
EVENT_ROTTENMEAT_REW9,Tearing away the moldy flesh {catname} discovers the remaining bones could make a great weapon.,loot good bone weapon,"Al desgarrar la carne mohosa, {catname} descubre que los huesos que quedan serían un arma genial.","Déchirant la viande moisie, {catname} découvre que les os encore présents feraient une arme de premier choix.","Nachdem {catname} das verdorbene Fleisch vom Knochen getrennt hat, stellt sich heraus, dass er eine tolle Waffe abgeben würde.","Dopo aver fatto a pezzi la carne ammuffita, {catname} scopre che le ossa rimanenti potrebbero essere usate per creare un'arma fantastica.","Ao rasgar a carne mofada, {catname} descobre que os ossos que restam poderiam servir como uma ótima arma."
EVENT_ROTTENMEAT_REW9_M,,,,,,,
EVENT_ROTTENMEAT_REW9_F,,,,,,,
EVENT_ROTTENMEAT_REW9_N,,,,,,,
EVENT_ROTTENMEAT_REW10,"{catname} pulls the rotten bits of flesh away, revealing more edible meat below. ",loot good,{catname} aparta las partes podridas y descubre carne comestible debajo. ,{catname} se débarrasse des morceaux pourris pour révéler la chair encore comestible en dessous.,"{catname} reißt das verdorbene Fleisch ab und stellt fest, dass sich unter ihm noch essbare Reste befinden. ","{catname} rimuove i pezzi di carne marcia, scoprendo al di sotto della carne più commestibile.","{catname} puxa os pedaços de carne podre, revelando mais carne comestível por baixo."
EVENT_ROTTENMEAT_REW10_M,,,,,,,
EVENT_ROTTENMEAT_REW10_F,,,,,,,
EVENT_ROTTENMEAT_REW10_N,,,,,,,
EVENT_ROTTENMEAT_REW11,"After picking it up, {catname} realizes it would make a great weapon.",loot good rare,"Tras recogerla, {catname} se da cuenta de que sería un arma genial.","Après avoir ramassé l'objet, {catname} se rend compte qu'il ferait une superbe arme.","Nachdem {catname} es in die Hand nimmt, stellt sich heraus, dass es eine gute Waffe abgeben würde.","Dopo averla raccolta, {catname} capisce che potrebbe essere un'ottima arma.","Depois de pegá-la, {catname} percebe que ela daria uma ótima arma."
EVENT_ROTTENMEAT_REW11_M,,,,,,,
EVENT_ROTTENMEAT_REW11_F,,,,,,,
EVENT_ROTTENMEAT_REW11_N,,,,,,,
EVENT_ROTTENMEAT_REW12,"{catname} gingerly picks up the hunk of meat showing it off to {his} party members. It explodes, splattering everyone with toxic chunks!",loot bad,{catname} coge el pedazo de carne con cuidado y se lo enseña a los miembros del grupo. ¡Explota y los gatos acaban cubiertos de restos tóxicos!,{catname} ramasse le morceau de viande avec hésitation en le montrant aux autres membres du groupe. L'objet explose et recouvre tout le monde de fragments toxiques.,{catname} nimmt das Fleisch erfreut auf und zeigt es dem Rest der Gruppe. Plötzlich explodiert es und alle werden mit Giftüberresten beschmiert!,"{catname} raccoglie il pezzo di carne con delicatezza, mostrandolo ai membri del suo gruppo. La carne esplode, ricoprendo tutti di brandelli tossici!","{catname} pega cuidadosamente o pedaço de carne, exibindo-o para os membros do seu grupo. Ele explode, espalhando pedaços tóxicos em todos!"
EVENT_ROTTENMEAT_REW12_M,,,,,,,
EVENT_ROTTENMEAT_REW12_F,,,,,,,
EVENT_ROTTENMEAT_REW12_N,,,,,,,
EVENT_ROTTENMEAT_REW13,"As {he} greedily digs through the rotting flesh, looking for treasure within, {catname} becomes infected!",loot bad rare,"Mientras {catname} escarba en la carne podrida en busca de algún tesoro, ¡coge una infección!","En creusant avec cupidité dans la chair en décomposition pour y trouver des trésors, {catname} se fait infecter&nbsp;!","Während {he} sich gierig durch das verfaulte Fleisch arbeitet und nach Schätzen sucht, wird {catname} infiziert!","Scavando avidamente nella carne putrida in cerca di un tesoro al suo interno, {catname} si infetta!","Enquanto escava avidamente a carne podre para procurar tesouros em seu interior, {catname} se infecta!"
EVENT_ROTTENMEAT_REW13_M,,,,,,,
EVENT_ROTTENMEAT_REW13_F,,,,,,,
EVENT_ROTTENMEAT_REW13_N,"As they greedily dig through the rotting flesh, looking for treasure within, {catname} becomes infected!",,"Mientras {catname} escarba en la carne podrida en busca de algún tesoro, ¡coge una infección!",,"Während {catname} sich gierig durch das verfaulte Fleisch arbeitet und nach Schätzen sucht, wird {catname} infiziert!",,
EVENT_OMINOUSSIGN_NAME,Ominous Sign,,Presagio de mal agüero,Mauvais augure,Unheilvolles Omen,Segnale Infausto,Mau Presságio
EVENT_OMINOUSSIGN_QUES,"A strange figure made of sticks and twine hangs before {catname}.

A shiver runs down {his} spine. This is an ominous sign...",,"{catname} se encuentra colgada una extraña figura hecha de palos y cordel.

Un escalofrío le recorre el cuerpo. Parece un mal presagio...","Une petite effigie de bâtons et de fils pend devant {catname}.

Un frisson traverse sa colonne. C'est de très mauvais augure...","Eine mysteriöse Figur aus Ästen und Zweigen hängt vor {catname}.

{He} bekommt bei ihrem Anblick Gänsehaut. Was für ein unheilvolles Omen&nbsp;…",,"Uma figura estranha feita de gravetos e barbante paira diante de {catname}.

Um arrepio percorre sua espinha. É um presságio sinistro..."
EVENT_OMINOUSSIGN_QUES_M,,,,,,"Una strana figura fatta di legnetti e spago penzola di fronte a {catname}.

Un brivido gli attraversa la spina dorsale. Questo è un segnale infausto...",
EVENT_OMINOUSSIGN_QUES_F,,,,,,"Una strana figura fatta di legnetti e spago penzola di fronte a {catname}.

Un brivido le attraversa la spina dorsale. Questo è un segnale infausto...",
EVENT_OMINOUSSIGN_QUES_N,,,,,,"Una strana figura fatta di legnetti e spago penzola di fronte a {catname}.

Un brivido attraversa la sua spina dorsale. Questo è un segnale infausto...",
EVENT_OMINOUSSIGN_REW1,"{catname} tears down the weird figure and pulls it apart easily, grinning in triumph.

A calm settles over {catname}. {He} feels reassured that this deed will be rewarded in the coming battle.",destroy good,"{catname} arranca la extraña figura y la destroza con facilidad. Sonríe triunfal.

Tiene una sensación de calma y la certeza de que lo que ha hecho tendrá su recompensa en el próximo combate.","{catname} décroche et détruit facilement l'étrange effigie, tout sourire après son triomphe.

La sérénité envahit {catname}. {He} ne doute aucunement que ce haut fait sera récompensé au prochain combat.","{catname} reißt die komische Figur herunter und zerstört sie mit Leichtigkeit. {He} grinst stolz.

{catname} ist jetzt beruhigt. {He} ist sich sicher, dass {his}e gute Tat im nächsten Kampf reich belohnt wird.","{catname} tira giù la strana figura e la fa a pezzi con facilità, con un ghigno di trionfo.

Una strana calma permea {catname}. Ha la certezza che quest'impresa sarà ricompensata durante la prossima battaglia.","{catname} destrói a figura estranha e a despedaça com facilidade, sorrindo triunfante.

Uma calma se instala em {catname} e conforta seu espírito, pois esse feito será recompensado na batalha que se aproxima."
EVENT_OMINOUSSIGN_REW1_M,,,,,,,
EVENT_OMINOUSSIGN_REW1_F,,,,,,,
EVENT_OMINOUSSIGN_REW1_N,"{catname} tears down the weird figure and pulls it apart easily, grinning in triumph.

A calm settles over {catname}.  They feel reassured that this deed will be rewarded in the coming battle.",destroy good,"{catname} arranca la extraña figura y la destroza con facilidad. Sonríe triunfal.

Tiene una sensación de calma y la certeza de que lo que ha hecho tendrá su recompensa en el próximo combate.",,"{catname} reißt die komische Figur herunter, zerstört sie mit Leichtigkeit und grinst stolz.

{catname} ist jetzt beruhigt und ist sich sicher, dass diese gute Tat im nächsten Kampf reich belohnt wird.",,
EVENT_OMINOUSSIGN_REW2,"{catname} rips the ominous figure down and pulls it apart with {his} paws.

A strange light briefly glows from {his} body as some distant entity blesses {catname} for destroying the foul sign.
",destroy good rare,"{catname} arranca la siniestra figura y la destroza con las patas.

Por un momento, su cuerpo desprende una extraña luz cuando una entidad lejana le otorga una bendición por haber destruido el infausto presagio.
","{catname} décroche violemment l'effigie menaçante et la déchire complètement avec ses griffes.

Une lueur étrange l'éclaire brièvement. Une entité distante a béni {catname} pour avoir détruit ce symbole infâme.","{catname} reißt die komische Figur herunter und zerstört sie.

Ein merkwürdiges Licht erstrahlt {his}en Körper plötzlich, als eine überirdische Kraft {catname} dafür segnet, das unheilvolle Omen zerstört zu haben.
","{catname} butta giù la figura minacciosa e la fa a pezzi con le zampe.

Una strana luce emana brevemente dal suo corpo, mentre una qualche distante entità benedice {catname} per aver distrutto l'orribile segnale.","{catname} derruba a figura sinistra e a despedaça com suas patas.

Uma luz estranha emana brevemente de seu corpo enquanto alguma entidade distante abençoa {catname} por destruir o sinal maligno."
EVENT_OMINOUSSIGN_REW2_M,,,,,,,
EVENT_OMINOUSSIGN_REW2_F,,,,,,,
EVENT_OMINOUSSIGN_REW2_N,,,,,,,
EVENT_OMINOUSSIGN_REW3,"{catname} swats at the hanging sign with {his} paw, but can't pull it down.

A sudden sense of foreboding tingles down {catname}'s spine...",destroy bad,"{catname} golpea el presagio colgante con la pata, pero no logra abatirlo.

De repente, tiene un presentimiento terrible...","{catname} frappe le symbole pendu de la patte, mais n'arrive pas à le faire descendre.

Un soudain pressentiment d'inquiétude vient picoter {catname} le long de sa colonne...","{catname} schlägt auf die Figur ein, kann sie jedoch nicht herunterreißen.

Eine dunkle Vorahnung überkommt {catname} plötzlich&nbsp;…","{catname} colpisce il segnale appeso con la zampa, ma non riesce a tirarlo giù.

Un improvviso presagio di sventura corre lungo la spina dorsale di {catname}...","{catname} tenta derrubar o sinal pendurado com a pata, mas não consegue.

Uma súbita sensação de mau agouro percorre a espinha de {catname}..."
EVENT_OMINOUSSIGN_REW3_M,,,,,,,
EVENT_OMINOUSSIGN_REW3_F,,,,,,,
EVENT_OMINOUSSIGN_REW3_N,,,,,,,
EVENT_OMINOUSSIGN_REW4,"{catname} reaches up and touches the strange wooden figure, and lets out a cry of pain!
",destroy bad rare,"{catname} alarga la pata, toca la extraña figura de madera... ¡y suelta un alarido de dolor!
","{catname} lève la patte et touche l'étrange effigie de bois, puis pousse un cri de douleur&nbsp;!","{catname} streckt den Arm aus und berührt die komische Figur und schreit vor Schmerz auf!
","{catname} tocca la strana figura di legno, ed emette un pianto di dolore!","{catname} estende a pata, toca a estranha figura de madeira e solta um grito de dor!"
EVENT_OMINOUSSIGN_REW4_M,,,,,,,
EVENT_OMINOUSSIGN_REW4_F,,,,,,,
EVENT_OMINOUSSIGN_REW4_N,,,,,,,
EVENT_OMINOUSSIGN_REW5,"{catname} examines the ominous sign... It appears to be a warning!

The party takes care moving forward, allowing them to ambush the next battle!",examine good,"{catname} examina el siniestro presagio... ¡Parece una advertencia!

El grupo sigue avanzando con cuidado, ¡lo que le permite empezar el siguiente combate con un ataque por sorpresa!","{catname} examine l'inquiétant symbole... Il semble être un avertissement&nbsp;!

Le groupe fait attention en reprenant la route, ce qui lui permet de lancer une embuscade au prochain combat&nbsp;!","{catname} untersucht das unheilvolle Zeichen&nbsp;… Es scheint eine Warnung zu sein!

Die Gruppe ist auf ihrem weiteren Weg besonders vorsichtig und kann so die nächsten Gegner überraschen!","{catname} esamina il segnale infausto... sembra essere un avvertimento!

Il gruppo si muove in avanti con cautela, cosa che permette loro di effettuare un'imboscata nella prossima battaglia!","{catname} examina o sinal sinistro... Parece ser um aviso!

O grupo avança com cautela, preparando uma emboscada para a próxima batalha!"
EVENT_OMINOUSSIGN_REW5_M,,,,,,,
EVENT_OMINOUSSIGN_REW5_F,,,,,,,
EVENT_OMINOUSSIGN_REW5_N,,,,,,,
EVENT_OMINOUSSIGN_REW6,"{catname} stares at the strange sign and ponders its meaning...

After some time, an idea forms in {catname}'s mind for a new spell!
",examine good rare,"{catname} se queda mirando el extraño presagio y se pregunta su significado.

Tras un rato, ¡se le ocurre un hechizo nuevo!
","{catname} fixe l'étrange symbole et se demande ce qu'il signifie...

Après quelque temps, {catname} forme dans son esprit l'idée d'un nouveau sort&nbsp;!","{catname} betrachtet das komische Zeichen und denkt über seine Bedeutung nach&nbsp;…

Nach einer Weile fällt {catname} ein neuer Zauber ein!
","{catname} osserva lo strano segnale e pondera sul suo significato...

Dopo un po' di tempo, nella sua mente si forma l'idea per un nuovo incantesimo!","{catname} encara a placa estranha e pondera sobre seu significado...

Após algum tempo, uma ideia surge na mente de {catname} para um novo feitiço!"
EVENT_OMINOUSSIGN_REW6_M,,,,,,,
EVENT_OMINOUSSIGN_REW6_F,,,,,,,
EVENT_OMINOUSSIGN_REW6_N,,,,,,,
EVENT_OMINOUSSIGN_REW7,"{catname} ponders the strange wooden figure for a while, not paying attention to {his} surroundings...

It's a trap!",examine bad,"{catname} se queda un rato meditando sobre la extraña figura de madera sin prestar atención a sus alrededores...

¡Es una trampa!","{catname} réfléchit à ce que cette étrange effigie en bois peut bien être, sans faire attention à son environnement...

C'est un piège&nbsp;!","{catname} betrachtet das komische Zeichen und achtet nicht auf {his}e Umgebung&nbsp;…

Es war eine Falle!",,"{catname} contempla a estranha figura de madeira por um instante, sem prestar atenção ao que está ao redor...

É uma armadilha!"
EVENT_OMINOUSSIGN_REW7_M,,,,,,"{catname} contempla la strana figura di legno per un po', non prestando attenzione a ciò che lo circonda...

È una trappola!",
EVENT_OMINOUSSIGN_REW7_F,,,,,,"{catname} contempla la strana figura di legno per un po', non prestando attenzione a ciò che la circonda...

È una trappola!",
EVENT_OMINOUSSIGN_REW7_N,,,,,,"{catname} contempla la strana figura di legno per un po', non prestando attenzione a ciò che ha intorno...

È una trappola!",
EVENT_OMINOUSSIGN_REW8,"The strange shape creeps into {catname}'s mind, and {he} begins seeing them everywhere!

Still shaking with fear at an image {he} can't unsee, the other cats manage to corral {catname} onward...
",examine bad rare,"La extraña forma se queda grabada en la mente de {catname}, que empieza a verla por todas partes.

Los otros gatos logran hacer que siga adelante, pero sigue temblando de miedo por la imagen que no puede dejar de ver...
","La curieuse forme pénètre dans {catname} et infiltre son esprit. {He} se met à la voir partout&nbsp;!

Tremblant encore de peur après cette image qu'{he} ne peut plus oublier, c'est au reste du groupe d'aider {catname} à avancer...","Die komische Figur lässt {catname} nicht mehr los und {he} beginnt, sie überall zu sehen!

Die anderen Katzen müssen {him} dazu antreiben, weiterzugehen, auch wenn {catname} noch immer vor Angst zittert&nbsp;…
","La strana figura striscia nella mente di {catname}, che comincia a vederla dappertutto!

Gli altri gatti riescono a convincere {catname} ad andare avanti, che però continua a tremare di paura per quell'immagine che non riesce a smettere di vedere.","A forma estranha começa a invadir a mente de {catname}, surgindo diante de seus olhos por toda parte!

Ainda tremendo de medo diante de uma imagem que não consegue esquecer, os outros gatos conseguem conduzir {catname} adiante..."
EVENT_OMINOUSSIGN_REW8_M,,,,,,,
EVENT_OMINOUSSIGN_REW8_F,,,,,,,
EVENT_OMINOUSSIGN_REW8_N,"The strange shape creeps into {catname}'s mind, and {catname} begins to see them everywhere!

Still shaking with fear at an image {catname} can't unsee, the other cats manage to corral {catname} onward...
",examine bad rare,"La extraña forma se queda grabada en la mente de {catname}, que empieza a verla por todas partes.

Los otros gatos logran hacer que siga adelante, pero sigue temblando de miedo por la imagen que no puede dejar de ver...
",,"Die komische Figur lässt {catname} nicht mehr los und {catname} beginnt, sie überall zu sehen!

Die anderen Katzen müssen {catname} dazu antreiben, weiterzugehen, auch wenn {catname} noch immer vor Angst zittert&nbsp;…
",,
EVENT_OMINOUSSIGN_REW9,"{catname} gingerly pulls the ratty figure down and pockets it.
",loot good,"{catname} quita con cuidado la figura desgastada y se la guarda.
",{catname} hésite à décrocher la miteuse effigie et la met dans sa poche.,"{catname} reißt die Figur gekonnt ab und steckt sie ein.
",{catname} tira giù con cautela la figura fatiscente e la saccheggia.,{catname} puxa cuidadosamente a figura esfarrapada para baixo e a guarda no bolso.
EVENT_OMINOUSSIGN_REW9_M,,,,,,,
EVENT_OMINOUSSIGN_REW9_F,,,,,,,
EVENT_OMINOUSSIGN_REW9_N,,,,,,,
EVENT_OMINOUSSIGN_REW10,"{catname} carefully detaches the wooden shape and brings it back to the other cats.
",loot good rare,"{catname} descuelga con cuidado la figura de madera y se la lleva a los otros gatos.
",{catname} détache avec précaution le symbole en bois et le ramène aux autres chats.,"{catname} löst die hölzerne Figur vorsichtig und bringt sie zurück zum Rest der Gruppe.
",{catname} stacca con cautela la figura di legno e la riporta agli altri gatti.,{catname} destaca cuidadosamente a figura de madeira e a leva de volta para os outros gatos.
EVENT_OMINOUSSIGN_REW10_M,,,,,,,
EVENT_OMINOUSSIGN_REW10_F,,,,,,,
EVENT_OMINOUSSIGN_REW10_N,,,,,,,
EVENT_OMINOUSSIGN_REW11,"{catname} tries to pull it down, but it keeps slipping through {his} paws!
",loot bad,"{catname} intenta arrancarlo, pero ¡se le escapa de las patas!
","{catname} essaie de la décrocher, mais elle ne fait que de lui glisser entre les pattes&nbsp;!","{catname} versucht, die Figur herunterzureißen, doch sie rutscht ständig durch {his}e Finger!
","{catname} cerca di buttarla giù, ma la figura continua a scivolare tra le sue zampe!","{catname} tenta puxá-la para baixo, mas ela escorrega por suas patas!"
EVENT_OMINOUSSIGN_REW11_M,,,,,,,
EVENT_OMINOUSSIGN_REW11_F,,,,,,,
EVENT_OMINOUSSIGN_REW11_N,,,,,,,
EVENT_OMINOUSSIGN_REW12,"A terrifying screech echoes in {catname}'s mind as {he} touches the ominous sign... 

{He} recoils in pain, trying to pull {himself} away, but the wooden figure latches onto {him}!
",loot bad rare,"Un chillido aterrador resuena en la mente de {catname} cuando toca el siniestro presagio...

Se echa atrás por el dolor e intenta alejarse, pero ¡la figura de madera se le aferra!
","Au moment où {catname} touche l'inquiétant symbole, un hurlement terrifiant résonne à travers son esprit...

Il recule à cause de la douleur et essaie de s'éloigner, mais l'effigie de bois s'accroche à {him}&nbsp;!","Ein grausamer Schrei ertönt im Kopf von {catname}, als {he} das unheilvolle Zeichen berührt&nbsp;…

{He} weicht vor Schmerzen zurück, doch die hölzerne Figur beißt sich an {his}em Arm fest!
","Un urlo terrificante echeggia nella mente di {catname} non appena tocca il segnale infausto...

{catname} si ritrae in preda al dolore, cercando di allontanarsi, ma la figura di legno si aggrappa al suo corpo!","Um grito aterrador ecoa na mente de {catname} ao tocar a figura sinistra...

{catname} recua de dor, tentando se afastar, mas a figura de madeira lhe agarra!"
EVENT_OMINOUSSIGN_REW12_M,,,,,,,
EVENT_OMINOUSSIGN_REW12_F,,,,,,,
EVENT_OMINOUSSIGN_REW12_N,,,,,,,
EVENT_STRANGEFLOWERS_NAME,Strange Flowers,,Flores extrañas,Étranges fleurs,Merkwürdige Blumen,Strani Fiori,Flores Estranhas
EVENT_STRANGEFLOWERS_QUES,"A scent is in the air. It's sweet, almost intoxicating, but something about it feels unnatural.

{catname} finds the source: a patch of strange flowers.",,"Hay un aroma en al aire. Es dulce, casi embriagador, pero tiene algo que parece antinatural.

{catname} encuentra su origen: unas extrañas flores que brotan cerca.","Une fragrance se répand dans l'air. Elle est douce, presque enivrante, mais elle semble avoir quelque chose de surnaturel.

{catname} en trouve la source&nbsp;: un étrange parterre de fleurs.","Ein Geruch liegt in der Luft. Er ist süß, beinahe berauschend, doch irgendetwas an ihm fühlt sich unnatürlich an.

{catname} findet seine Quelle: Ein kleines Beet merkwürdiger Blumen.","C'è un profumo nell'aria. È dolce, quasi inebriante, ma ha qualcosa di innaturale.

{catname} trova la fonte: un gruppo di strani fiori.","Um aroma paira no ar. É doce, quase inebriante, mas algo nele parece sobrenatural.

{catname} encontra a origem: um canteiro de flores exóticas."
EVENT_STRANGEFLOWERS_QUES_M,,,,,,,
EVENT_STRANGEFLOWERS_QUES_F,,,,,,,
EVENT_STRANGEFLOWERS_QUES_N,,,,,,,
EVENT_STRANGEFLOWERS_REW1,"Delicious. {catname} ravenously devours the flowers, rolling on the ground as a strange sensation washes over {him}.",eat good,¡Qué delicia! {catname} devora las flores con voracidad y rueda por el suelo mientras una extraña sensación le recorre el cuerpo.,Exquis. {catname} dévore frénétiquement les fleurs et roule sur le sol quand une curieuse sensation l'envahit.,"Deliziös. {catname} verschlingt die Blumen gierig und rollt auf dem Boden herum, während sich ein merkwürdiges Gefühl in {his}em Innersten breitmacht.",,"Que delícia. {catname} devora as flores vorazmente, rolando no chão enquanto uma estranha sensação invade seu corpo."
EVENT_STRANGEFLOWERS_REW1_M,,,,,,"Deliziosi. {catname} divora avidamente i fiori, rotolandosi per terra mentre una strana sensazione lo inonda.",
EVENT_STRANGEFLOWERS_REW1_F,,,,,,"Deliziosi. {catname} divora avidamente i fiori, rotolandosi per terra mentre una strana sensazione la inonda.",
EVENT_STRANGEFLOWERS_REW1_N,,,,,,"Deliziosi. {catname} divora avidamente i fiori, rotolandosi per terra in preda a una strana sensazione.",
EVENT_STRANGEFLOWERS_REW2,"As {catname} consumes the soft petals, {he} feels a rush of clarity in {his} mind.",eat good rare,"A medida que {catname} se come los suaves pétalos, nota como se le va aclarando la mente.",{catname} mange les doux pétales et ressent une clarté soudaine s'emparer de son esprit.,"Nachdem {catname} die weichen Blüten verzehrt hat, klären sich {his}e Gedanken plötzlich auf.","Non appena {catname} consuma i soffici petali, avverte una scarica di lucidità nella sua mente.",{catname} sente uma onda de clareza em sua mente enquanto consome as pétalas macias.
EVENT_STRANGEFLOWERS_REW2_M,,,,,,,
EVENT_STRANGEFLOWERS_REW2_F,,,,,,,
EVENT_STRANGEFLOWERS_REW2_N,"As {catname} consumes the soft petals, they feel a rush of clarity in their mind.",,"A medida que {catname} se come los suaves pétalos, nota como se le va aclarando la mente.",,"Nachdem {catname} die weichen Blüten verzehrt hat, klären sich alle Gedanken plötzlich auf.",,
EVENT_STRANGEFLOWERS_REW3,"{catname} blinks rapidly as {his} senses are bombarded by the sharp flavor of the plant.

{He} raises a paw in an odd, inquisitive manner, batting at the air in confusion.",eat bad,"{catname} pestañea rápido mientras el intenso sabor de la planta bombardea sus sentidos.

En plena confusión, levanta la pata de una forma curiosa y extraña y golpea el aire.","{catname} cligne rapidement des yeux au moment où ses sens sont bombardés par les fortes odeurs de la plante.

{He} lève la patte de manière étrange et inquisitrice, brassant l'air dans une confusion certaine.","{catname} blinzelt unaufhörlich, während {his}e Sinne vom scharfen Geschmack der Pflanze überwältigt wird.

{He} hebt eine Pfote, betrachtet sie eingehend und schlägt dann verwirrt in die leere Luft vor sich.","{catname} batte rapidamente gli occhi mentre i suoi sensi vengono bombardati dal sapore deciso della pianta.

Solleva una zampa con fare strano, inquisitorio, colpendo confusamente l'aria.","{catname} pisca rapidamente enquanto seus sentidos são bombardeados pelo sabor forte da planta.

{catname} levanta uma pata de maneira estranha e curiosa, golpeando o ar em completa confusão."
EVENT_STRANGEFLOWERS_REW3_M,,,,,,,
EVENT_STRANGEFLOWERS_REW3_F,,,,,,,
EVENT_STRANGEFLOWERS_REW3_N,,,,,,,
