KEY,en,notes,sp,fr,de,it,pt-br
NPC_BEANIES_BEANIESQUEST_INTRO_PERSONALHEATER_3,"[m:paranoid]I didn't have the parts to add an on/off switch,
so it's just kinda always on.",,"[m:paranoid]No tenía todas las piezas para añadir un interruptor,
así que está siempre encendido.","[m:paranoid]Je n'avais pas les composants pour ajouter un bouton on/off, alors... il est toujours plus ou moins allumé.","[m:paranoid]Ich hatte nicht mehr genug Einzelteile, um einen An/Aus-Schalter anzubringen, also ist sie jetzt einfach immer an.","[m:paranoid]Non avevo i pezzi necessari per aggiungere un interruttore,
quindi è sempre acceso.","[m:paranoid]Eu não tinha as peças para adicionar um interruptor,
então ele meio que fica sempre ligado."
NPC_BEANIES_BEANIESQUEST_INTRO_PERSONALHEATER_4,"[m:winking]But who doesn't want to feel all warm and cozy, right?",,[m:winking]Pero ¿a quién no le va a gustar estar siempre calentito?,[m:winking]Mais qui ne voudrait pas être constamment dans le confort de la chaleur&nbsp;?,"[m:winking]Aber wer will es nicht ständig schön warm haben, hm?","[m:winking]Ma chi non vorrebbe sentirsi sempre al caldo e coccolati, giusto?","[m:winking]Mas quem não quer se sentir quentinho e aconchegante, não é?"
NPC_BEANIES_BEANIESQUEST_INTRO_PERSONALHEATER_5,"[m:veryhappy]Oh, also it has no heat dial, it's just on full blast 24/7",,"[m:veryhappy]Ah, tampoco se puede regular la temperatura, así que siempre está a tope.","[m:veryhappy]Oh, d'ailleurs il n'y a pas non plus de réglage pour la puissance. Il est constamment à fond.","[m:veryhappy]Oh, die Temperatur regeln kann man übrigens auch nicht. Also heizt sie den ganzen Tag volle Kanne.","[m:veryhappy]Oh, e non ha nemmeno una manopola per regolare la temperatura: è sempre al massimo, 24 ore su 24.","[m:veryhappy]Ah, e também não tem controle de temperatura. Ele fica ligado na potência máxima, 24 horas por dia, 7 dias por semana."
NPC_BEANIES_BEANIESQUEST_INTRO_PERSONALHEATER_6,[m:winking]So don't touch it with your bare hands because it will burn the hell out of you.,,[m:winking]No lo toques porque te achicharrarás las manos.,"[m:winking]Donc, ne le touche pas avec les mains, sinon il va forcément te cramer.","[m:winking]Fass sie also lieber nicht mit bloßen Händen an, sonst verbrennst du dich noch.",[m:winking]Quindi non toccarlo a mani nude perché ti ustioneresti!,[m:winking]Então não toque nisso com as mãos nuas porque vai te queimar.
NPC_BEANIES_BEANIESQUEST_INTRO_PERSONALHEATER_7,"[m:happy]Anyway, take it for a test spin and let me know how you like it!",,"[m:happy]Bueno, tú pruébalo un poco y cuéntame qué te parece.","[m:happy]Quoi qu'il en soit, emmène-le en test et dis-moi comment tu le trouves&nbsp;!","[m:happy]Probier sie mal aus und erzähl mir, wie sie sich so macht!","[m:happy]Bene, ora provalo e fammi sapere come ti trovi!","[m:happy]De qualquer forma, experimente e me diga o que achou!"
NPC_BEANIES_BEANIESQUEST_INTRO_PERSONALHEATER_8,"i think this invention could be my big break, baby!",,¡Creo que este invento podría ser mi gran oportunidad!,"Cette invention pourrait bien être ma meilleure contribution. Oh, oui&nbsp;!","Ich glaube, diese Erfindung könnte mein großer Durchbruch sein!","Penso proprio che questa invenzione possa essere la mia vera svolta, baby!","Acho que essa invenção pode ser a minha grande chance, meu bem!"
NPC_BEANIES_BEANIESQUEST_COMPLETE_PERSONALHEATER_1,"[m:shocked]Oh man, you look like hell.
Why are you so sweaty and pink?",,"[m:shocked]Madre mía, cómo vienes...
¿Por qué sudas tanto y estás tan... rosa?","[m:shocked]Bon sang, t'es dans un sale état.
Pourquoi t'es rouge et tu sues comme ça&nbsp;?","[m:shocked]Oh, wow. Du siehst ja richtig fertig aus. Warum schwitzt du so?","[m:shocked]Oh, diavolo, che brutta faccia.
Perché hai quell'aspetto sudato e rosa?","[m:shocked]Nossa, você está com uma cara péssima.
Por que todo esse suor e essa cara vermelha?"
NPC_BEANIES_BEANIESQUEST_COMPLETE_PERSONALHEATER_2,"[m:winking]Ah yes, my Personal Heater! I see its kept you snug as a bug in a rug!",,"[m:winking]Ah, sí, mi Calentador Personal. ¿A que es agradabilísimo?","[m:winking]Ah, oui, mon Radiateur personnel&nbsp;! Oh, oh, oh, je vois qu'il t'a permis de rester bien au chaud comme il faut&nbsp;!","[m:winking]Ach ja, meine Taschenheizung! Sieht aus, als hätte sie dich schön aufgewärmt!","[m:winking]Ah sì, il Riscaldatore Personale! Vedo che ti ha tenuto al calduccio come un pulcino nel nido!","[m:winking]Ah sim, meu Aquecedor Pessoal! Estou vendo que ele te manteve quente como um passarinho!"
NPC_BEANIES_BEANIESQUEST_COMPLETE_PERSONALHEATER_3,[m:happy]Perfect! I'm almost ready to start mass producing them.,,[m:happy]¡Perfecto! Ya estoy casi listo para empezar a producirlos en masa.,[m:happy]Parfait&nbsp;! Je suis presque prêt à commencer la production de masse.,"[m:happy]Perfekt! Ich bin fast so weit, mit ihrer Massenproduktion zu beginnen.",[m:happy]Perfetto! Sono quasi pronto per iniziare a produrlo in serie.,[m:happy]Perfeito! Estou quase pronto para começar a produção em massa.
NPC_BEANIES_BEANIESQUEST_COMPLETE_PERSONALHEATER_4,[m:default]I came up with a neat upgrade too! I've added an RC plane propeller to the top of it!,,[m:default]¡Y se me ha ocurrido una mejora! Le he añadido en la parte superior una hélice.,[m:default]J'ai même pu ajouter une amélioration aux petits oignons&nbsp;! J'ai accolé un propulseur d'avion militaire sur le dessus&nbsp;!,[m:default]Verbessert habe ich sie auch! Ich habe auf der Oberseite nämlich einen kleinen Propeller angebracht.,[m:default]Ho anche ideato un fantastico potenziamento! Ci ho aggiunto l'elica di un aereo telecomandato!,[m:default]Eu também fiz uma melhoria bacana! Adicionei uma hélice de avião de controle remoto em cima!
NPC_BEANIES_BEANIESQUEST_COMPLETE_PERSONALHEATER_5,[m:happy]So you can blow that scalding air around a bit!,,[m:happy]Así se puede repartir un poco el aire abrasador.,"[m:happy]Comme ça, tu peux faire souffler cet air chaud où tu veux&nbsp;!",[m:happy]So kann man die brennend heiße Luft in eine beliebige Richtung blasen!,[m:happy]Così potrai soffiar via un po' di quell'aria bollente in giro!,[m:happy]Assim você pode espalhar esse ar escaldante um pouco!
NPC_BEANIES_BEANIESQUEST_COMPLETE_PERSONALHEATER_6,[m:default]Thanks for your hard work!,,[m:default]¡Gracias por tu trabajo!,[m:default]Merci pour ton travail&nbsp;!,[m:default]Danke für deine harte Arbeit!,[m:default]Grazie per il tuo duro lavoro!,[m:default]Obrigado pelo seu trabalho árduo!
NPC_BEANIES_BEANIESQUEST_COMPLETE_PERSONALHEATER_7,[m:winking]I won't forget you when I'm rich and famous![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin],,[m:winking]No te olvidaré cuando sea rico y famoso.[sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin],[m:winking]Je ne t'oublierai pas quand je serai devenu riche et célèbre&nbsp;![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin],"[m:winking]Ich werde dich bestimmt nicht vergessen, wenn ich erstmal reich und berühmt bin![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]",[m:winking]Non mi dimenticherò di te quando sarò ricco e famoso![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin],[m:winking]Não vou me esquecer de você quando eu ficar rico e famoso![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]
NPC_BEANIES_BEANIESQUEST_FAIL_PERSONALHEATER_1,[m:veryangry]YOU BASTARD! THAT WAS MY ONLY PROTOTYPE!,,[m:veryangry]¡IDIOTA! ¡ERA MI ÚNICO PROTOTIPO!,[m:veryangry]ENFLURE&nbsp;! C'ÉTAIT MON UNIQUE PROTOTYPE&nbsp;!,[m:veryangry]DU KNALLTÜTE! DAS WAR MEIN EINZIGER PROTOTYP!,[m:veryangry]MALEDIZIONE! ERA IL MIO UNICO PROTOTIPO!,[m:veryangry]IDIOTA! AQUELE ERA MEU ÚNICO PROTÓTIPO!
NPC_BEANIES_BEANIESQUEST_FAIL_PERSONALHEATER_2,[m:shocked]...,,[m:shocked]...,[m:shocked]...,[m:shocked]…,[m:shocked]...,[m:shocked]...
NPC_BEANIES_BEANIESQUEST_FAIL_PERSONALHEATER_3,[m:angry]What do you mean it was too hot!?,,[m:angry]¡¿Cómo que estaba demasiado caliente?!,"[m:angry]Comment ça, c'était trop chaud&nbsp;?!","[m:angry]Was willst du damit sagen, er war zu heiß?!",[m:angry]Che intendi dire che sentivi troppo caldo?!,[m:angry]Como assim estava muito quente!?
NPC_BEANIES_BEANIESQUEST_FAIL_PERSONALHEATER_4,Well maybe if you lost some weight you wouldn't feel so hot all the time!,,"Bueno, pues si perdieses algo de peso, a lo mejor no tendrías tanto calor todo el rato.","Eh bien peut-être que si tu perdais un peu de poids, tu n'aurais plus tout le temps aussi chaud&nbsp;!","Vielleicht solltest du mal ein bisschen abnehmen, dann wäre dir nicht ständig so warm!","Beh, forse se dimagrissi un po', non avresti sempre questi bollori!","Talvez se você emagrecesse um pouco, não sentiria tanto calor o tempo todo!"
NPC_BEANIES_BEANIESQUEST_FAIL_PERSONALHEATER_5,[m:shocked]...,,[m:shocked]...,[m:shocked]...,[m:shocked]…,[m:shocked]...,[m:shocked]...
NPC_BEANIES_BEANIESQUEST_FAIL_PERSONALHEATER_6,"[m:angry]If the cats were complaining, you should have shaved them!",,"[m:angry]Si los gatos se quejaban, tendrías que haberlos salvado.","[m:angry]Si les chats se plaignaient, tu aurais dû les raser&nbsp;!","[m:angry]Wenn die Katzen sich beschwert haben, hättest du sie auch einfach rasieren können!",[m:angry]I gatti si lamentavano? Potevi sempre tosarli!,"[m:angry]Se os gatos estavam reclamando, você deveria tê-los tosado!"
NPC_BEANIES_BEANIESQUEST_FAIL_PERSONALHEATER_7,"My God, take a brain pill or something buddy!",,"¡Madre mía, tómate una pastillita para la cabeza o algo!","Bon Dieu, mais avale une ou deux pilules pour le cerveau, ça va pas&nbsp;!",Benutzt du deinen Kopf nur als Hutständer oder was?!,"Santo cielo, prendi una pillola per il cervello o qualcosa del genere!","Meu Deus, tome um comprimido para o cérebro ou algo assim!"
NPC_BEANIES_BEANIESQUEST_FAIL_PERSONALHEATER_8,[m:pondering]Brain pills... yes... yes!,,[m:pondering]Cabeza... Pastillas... ¡Pastillas! ¡Sí!,[m:pondering]Des pilules pour le cerveau... mais oui... oui&nbsp;!,[m:pondering]Ein Hutständer&nbsp;… Ja&nbsp;… Das ist es!,[m:pondering]Pillole per il cervello... sì... sì!,[m:pondering]Pílulas para o cérebro... sim... sim!
NPC_BEANIES_BEANIESQUEST_FAIL_PERSONALHEATER_9,[m:veryhappy]A new invention appears!,,[m:veryhappy]¡Aparece un nuevo invento!,[m:veryhappy]Une nouvelle invention se profile&nbsp;!,[m:veryhappy]Eine Idee für eine neue Erfindung ist geboren!,[m:veryhappy]È in arrivo una nuova invenzione!,[m:veryhappy]Surge uma nova invenção!
NPC_BEANIES_BEANIESQUEST_FAIL_PERSONALHEATER_10,[m:veryangry]NOW LEAVE!,,[m:veryangry]¡AHORA LÁRGATE!,[m:veryangry]PARS MAINTENANT&nbsp;!,[m:veryangry]UND JETZT VERSCHWINDE!,[m:veryangry]ORA VAI!,[m:veryangry]AGORA VÁ EMBORA!
NPC_BEANIES_BEANIESQUEST_INTRO_NDEDEVICE_1,"[m:pondering]Serious question...
Do you believe in life after death?",,"[m:pondering]Pregunta seria:
¿crees en la vida después de la muerte?","[m:pondering]J'ai une question sérieuse...
Tu crois en la vie après la mort&nbsp;?","[m:pondering]Eine ernsthafte Frage&nbsp;…
Glaubst du an das Leben nach dem Tod?","[m:pondering]Domanda seria...
Credi nella vita dopo la morte?","[m:pondering]Pergunta séria...
Você acredita em vida após a morte?"
NPC_BEANIES_BEANIESQUEST_INTRO_NDEDEVICE_2,[m:angry]...,,[m:angry]...,[m:angry]...,[m:angry]…,[m:angry]...,[m:angry]...
NPC_BEANIES_BEANIESQUEST_INTRO_NDEDEVICE_3,"[m:happy]And at this point, I would have pulled out a gun, smeared on some clown makeup and shot your face off!",,"[m:happy]Y en este momento habría sacado un arma, me habría pintado la cara de payaso y te habría volado la tapa de los sesos.","[m:happy]Normalement là, je sors un flingue, je m'étale un peu de maquillage de clown et je te fais péter la cervelle&nbsp;!","[m:happy]Normalerweise hätte ich jetzt eine Pistole gezückt, etwas Clownmakeup aufgetragen und dir ins Gesicht geschossen!","[m:happy]A questo punto, avrei tirato fuori una pistola, mi sarei spalmato un po' di trucco da clown addosso e ti avrei sparato in faccia!","[m:happy]E nesse momento, eu teria sacado uma arma, passado maquiagem de palhaço e atirado na sua cara!"
NPC_BEANIES_BEANIESQUEST_INTRO_NDEDEVICE_4,"[m:sad]But alas, my younger cooler years are behind me... I've lost my edge...",,"[m:sad]Pero, ah, los días de juventud en los que molaba ya pasaron... He perdido el toque.","[m:sad]Mais, hélas, mes jeunes années rock'n'roll sont derrière moi... Mes compétences sont plus ce qu'elles étaient...","[m:sad]Aber na ja, meine jungen, hippen Jahre sind vorüber&nbsp;… So viel Kick habe ich einfach nicht mehr&nbsp;…","[m:sad]Ma, ahimè, i bei tempi della gioventù sono ormai alle spalle... ho perso il tocco...","[m:sad]Mas, infelizmente, meus anos de juventude ficaram para trás... Eu perdi meu charme..."
NPC_BEANIES_BEANIESQUEST_INTRO_NDEDEVICE_5,"[m:pondering]But I have been thinking a lot about where we go when we die...
What could be next for us?",,"[m:pondering]Pero me he preguntado mucho adónde vamos cuando morimos...
¿Qué hay después?","[m:pondering]Par contre, j'ai beaucoup pensé à là où on va quand on meurt...
Ce qui nous attend après la mort, tu comprends&nbsp;?","[m:pondering]Aber ich habe tatsächlich viel darüber nachgedacht, wo wir wohl hingehen, wenn wir sterben&nbsp;… Was erwartet uns auf der anderen Seite?","[m:pondering]Ultimamente, però, ho iniziato a pensare tanto a dove andremo quando moriremo...
Cosa c'è dopo?","[m:pondering]Mas tenho pensado muito sobre para onde vamos quando morremos...
O que poder estar nos aguardando depois daqui?"
NPC_BEANIES_BEANIESQUEST_INTRO_NDEDEVICE_6,"[m:winking]Well guess what!?
I have a new invention to answer this age-old riddle!",,"[m:winking]¡Y sabes qué!
Tengo un nuevo invento para responder a esta pregunta milenaria.","[m:winking]Eh bien, devine&nbsp;!
Pour répondre à ce mystère vieux comme le monde, j'ai mis au point une nouvelle invention&nbsp;!","[m:winking]Und jetzt rate mal! Ich habe etwas erfunden, um diese uralte Frage ein für alle Mal zu beantworten!","[m:winking]Beh, indovina un po'!
Ho una nuova invenzione in grado di rispondere a questo vecchio dilemma!","[m:winking]Bem, adivinhe só!?
Eu tenho uma nova invenção para responder a esse enigma milenar!"
NPC_BEANIES_BEANIESQUEST_INTRO_NDEDEVICE_7,"[m:default]It's called the NDE device!
NDE stands for Near Death Experience by the way...",,"[m:default]Se llama ECM.
O sea, Experiencia Cercana a la Muerte.","[m:default]Je te présente l'Appareil EMI&nbsp;!
EMI c'est pour Expérience de mort imminente, au cas où...","[m:default]Ich nenne es das NTE-Gerät!
NTE steht übrigens für Nahtoderfahrung&nbsp;…","[m:default]L'ho chiamato EPM!
Sta per Esperienza Pre Morte...","[m:default]Chama-se dispositivo EQM!
EQM significa Experiência de Quase Morte, diga-se de passagem..."
NPC_BEANIES_BEANIESQUEST_INTRO_NDEDEVICE_8,"[m:happy]Go fiddle with it!
I'm sure something useful will come from it!",,"[m:happy]¡Ve a jugar con él!
Seguro que descubres algo interesante.","[m:happy]Va faire joujou avec&nbsp;!
Je suis sûr qu'on en tirera quelque chose d'utile&nbsp;!","[m:happy]Geh und probier es aus! Ich bin mir sicher, dass es für irgendwas gut sein wird!","[m:happy]Vai a giocarci un po'!
Sono sicuro che ne verrà fuori qualcosa di utile!","[m:happy]Vá brincar um pouco com ele!
Tenho certeza de que algo útil vai sair disso!"
NPC_BEANIES_BEANIESQUEST_COMPLETE_NDEDEVICE_1,"[m:happy]See!
I knew nearly dying had its upsides!",,"[m:happy]¿Ves?
Sabía que estar a punto de morir tenía sus ventajas.","[m:happy]Tu vois&nbsp;!
Je savais que frôler la mort allait avoir un intérêt&nbsp;!","[m:happy]Siehst du!
Ich wusste, dass es seine Vorteile hat, zu sterben!","[m:happy]Visto?
Sapevo che pre-morire aveva i suoi lati positivi!","[m:happy]Viu!
Eu sabia que quase morrer tinha suas vantagens!"
NPC_BEANIES_BEANIESQUEST_COMPLETE_NDEDEVICE_2,"[m:default]With each experiment, I inch my way towards witnessing the face of the Creator first hand!",,"[m:default]Con cada experimento, me acerco un poco más a poder ver el rostro del Creador.",[m:default]Chaque nouvelle expérience me rapproche du jour où je poserai les yeux sur le visage du Créateur&nbsp;!,[m:default]Mit jedem Experiment komme ich dem Antlitz des Schöpfers näher&nbsp;…,"m:default]A ogni esperimento, mi avvicino sempre di più a vedere il volto del Creatore con i miei occhi!","[m:default]A cada experimento, eu me aproximo cada vez mais de testemunhar a face do Criador em primeira mão!"
NPC_BEANIES_BEANIESQUEST_COMPLETE_NDEDEVICE_3,"[m:veryangry]And when I do...
BOY AM I GOING TO GIVE HIM A PIECE OF MY MIND!",,"[m:veryangry]Y cuando lo haga...
Ay, cuando lo haga le voy a decir cuatro cositas.","[m:veryangry]Et quand ce sera le cas...
JE PEUX TE DIRE QUE JE VAIS LUI DIRE LE FOND DE MA PENSÉE&nbsp;!",[m:veryangry]Und wenn ich ihm erst einmal gegenüberstehe&nbsp;… WERDE ICH IHM GANZ SCHÖN DIE MEINUNG GEIGEN!,"[m:veryangry]E quando accadrà...
GLIENE DIRÒ QUATTRO!","[m:veryangry]E quando isso acontecer...
AH, SE EU VOU TER UMA PALAVRINHA COM ELE!"
NPC_BEANIES_BEANIESQUEST_COMPLETE_NDEDEVICE_4,[m:default]But i digress...,,"[m:default]A ver, que me voy por las ramas.",[m:default]Mais je me perds...,[m:default]Aber ich schweife ab&nbsp;…,[m:default]Ma sto divagando...,[m:default]Mas já estou divagando...
NPC_BEANIES_BEANIESQUEST_COMPLETE_NDEDEVICE_5,"[m:happy]Here, take this trap!
It pulls souls from dead bodies!",,"[m:happy]Toma esta trampa.
Extrae las almas de los cadáveres.","[m:happy]Tiens, prends ce piège&nbsp;!
Il arrache les âmes des morts&nbsp;!","[m:happy]Hier, nimm diese Falle!
Sie saugt die Seelen aus Leichen ab!","[m:happy]Ecco, prendi questa trappola!
Estrae le anime dai cadaveri!","[m:happy]Aqui, pegue esta armadilha!
Ela extrai almas de cadáveres!"
NPC_BEANIES_BEANIESQUEST_COMPLETE_NDEDEVICE_6,[m:winking]I'm working on a REAAAAALLLLLY big one out back...,,[m:winking]Estoy trabajando en una muuuy grande.,"[m:winking]Derrière, je travaille sur une version ÉÉÉÉÉNORME...",[m:winking]Ich habe hier hinten noch eine VIIIIEEEL größere&nbsp;…,"[m:winking]Sto lavorando a una DAVVEEEEEERO GROSSA, sai...",[m:winking]Estou trabalhando em algo MUUUUUUITO grande lá nos fundos...
NPC_BEANIES_BEANIESQUEST_COMPLETE_NDEDEVICE_7,[m:happy]But we can talk about that later.,,[m:happy]Pero ya hablaremos de eso después.,"[m:happy]Mais ça, on pourra en parler plus tard.",[m:happy]Aber darüber können wir später sprechen.,[m:happy]Ma ne riparleremo.,[m:happy]Mas podemos falar sobre isso mais tarde.
NPC_BEANIES_BEANIESQUEST_COMPLETE_NDEDEVICE_8,[m:default]See ya![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin],,[m:default]¡Adiós![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin],[m:default]À très vite&nbsp;![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin],"[m:default]Ciao, Kakao![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]",[m:default]Ci vediamo![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin],[m:default]Tchau![sfx:PickupCoin][pause:1][sfx:PickupCoin][pause:1][sfx:PickupCoin]
NPC_BEANIES_BEANIESQUEST_FAIL_NDEDEVICE_1,[m:angry]What is so hard about this!?,,[m:angry]¡¿Dónde estaba la dificultad?!,[m:angry]Mais en quoi c'était compliqué&nbsp;!?,[m:angry]Was ist so schwer daran?!,[m:angry]Cosa c'è di così difficile?!,[m:angry]O que tem de tão difícil nisso!?
NPC_BEANIES_BEANIESQUEST_FAIL_NDEDEVICE_2,[m:questioning]How hard can it be to suffocate a cat!?,,[m:questioning]¿Tan complicado es asfixiar a un gato?,[m:questioning]C'est pourtant pas difficile d'étouffer un chat&nbsp;!,"[m:questioning]Jetzt mal ernsthaft. Wie schwer kann es sein, eine Katze zu erwürgen?!",[m:questioning]Quanto può essere complicato soffocare un gatto?!,[m:questioning]Quão difícil pode ser sufocar um gato!?
NPC_BEANIES_BEANIESQUEST_FAIL_NDEDEVICE_3,[m:angry]How am i supposed to kill God with your dumb ass just screwing around being extra large!?,,[m:angry]¡¿Cómo voy a matar a Dios si tú no paras de pifiarla a lo grande?,"[m:angry]Comment je suis censé tuer Dieu, moi, si ton gros cul ne te sert à rien d'autre qu'à te promener avec un air ahuri&nbsp;!!","[m:angry]Wie soll ich jemals Gott selbst töten, wenn jemand wie du einfach nichts gebacken kriegt?!",[m:angry]Come faccio a uccidere Dio se quel tuo stupido sederone se ne va in giro a combinare idiozie?!,"[m:angry]Como é que eu vou matar Deus se você, com essa sua cara de idiota, fica aí fazendo palhaçada e sendo enorme!?"
NPC_BEANIES_BEANIESQUEST_FAIL_NDEDEVICE_4,"[m:veryangry]Seriously, shape up or ship out!",,"[m:veryangry]De verdad, o te espabilas o te largas.","[m:veryangry]Sans déconner, reprends-toi en main ou c'est ciao&nbsp;!",[m:veryangry]Reiß dich zusammen oder verkrümel dich endlich!,[m:veryangry]Dico davvero: o ti dai una regolata o sei fuori!,"[m:veryangry]Sério, comporte-se ou dê o fora!"
NPC_BEANIES_BEANIESQUEST_FAIL_NDEDEVICE_5,[m:angry]There are plenty of 600-pound dead ladies in that graveyard out there!,,[m:angry]En el cementerio hay muchas más señoras gordas muertas.,"[m:angry]Des meufs de 600&nbsp;tonnes, y en a un sacré paquet dans le cimetière à côté&nbsp;!",[m:angry]Da hinten auf dem Friedhof sind jede Menge 300&nbsp;kg schwere Damen wie du!,[m:angry]Ci sono un sacco di donne morte di 250 chili in quel cimitero!,[m:angry]Há muitas mulheres mortas de 270 quilos naquele cemitério lá fora!
NPC_BEANIES_BEANIESQUEST_FAIL_NDEDEVICE_6,Don't think you can't be replaced!,,¡Nadie es imprescindible!,Ne pense pas que j'hésiterai à te remplacer&nbsp;!,"Glaub ja nicht, dass du unersetzlich wärst!",Non pensare che non possa sostituirti!,Não pense que você é insubstituível!
NPC_BEANIES_BEANIESQUEST_FAIL_NDEDEVICE_7,"[m:veryangry]START TAKING THIS SERIOUSLY OR YOU'RE GOING BACK, SISTER!",,[m:veryangry]¡EMPIEZA A TOMÁRTELO EN SERIO O TE MANDO DE VUELTA AL HOYO!,"[m:veryangry]ALORS, COMMENCE À PRENDRE ÇA AU SÉRIEUX OU JE ME DÉBARRASSE DE TOI, MA GROSSE&nbsp;!","[m:veryangry]NIMM DIE SACHE LIEBER ERNST, SONST SCHICKE ICH DICH POSTWENDEND ZURÜCK, SCHWESTER!","[m:veryangry]INIZIA A PRENDERLA SUL SERIO O TE NE VAI IN PANCHINA, BELLA!","[m:veryangry]COMECE A LEVAR ISSO A SÉRIO OU VOCÊ VAI VOLTAR, IRMÃZINHA!"
NPC_BEANIES_BEANIESQUEST_FAIL_NDEDEVICE_8,[m:veryangry]I'M DEAD SERIOUS!,,[m:veryangry]¡VA EN SERIO!,[m:veryangry]ET JE TE JURE QUE JE RIGOLE PAS&nbsp;!,[m:veryangry]DAS MEINE ICH TODERNST!,[m:veryangry]NON SCHERZO!,[m:veryangry]ESTOU FALANDO MUITO SÉRIO!
NPC_BEANIES_BEANIESQUEST_INTRO_MULTILINKCABLE_1,"[m:questioning]Hey, you ever feel overwhelmed by all of my side quests?",,"[m:questioning]Oye, ¿te abruman mucho mis misiones secundarias?","[m:questioning]Hé, ça t'arrive d'avoir l'impression que je te donne trop de quêtes secondaires&nbsp;?","[m:questioning]Hey, bist du jemals überwältigt von all meinen Nebenquests?","[m:questioning]Ehi, per caso tutte le mie missioni secondarie cominciano a pesarti?","[m:questioning]Ei, você às vezes se sente sobrecarregada com todas as minhas missões secundárias?"
NPC_BEANIES_BEANIESQUEST_INTRO_MULTILINKCABLE_2,[m:whispering][s:.5]You would...[/s],,[m:whispering][s:.5]Pues...[/s],[m:whispering][s:.5]Je m'y attendais...[/s],"[m:whispering][s:.5]Ja, dachte ich mir&nbsp;…[/s]",[m:whispering][s:.5]Certo che è così...[/s],"[m:whispering][s:.5]É, eu imaginei que sim...[/s]"
NPC_BEANIES_BEANIESQUEST_INTRO_MULTILINKCABLE_3,"[m:winking]Well, I got a new invention to solve all your issues!",,"[m:winking]Bueno, pues tengo un nuevo invento para solucionar tus problemas.","[m:winking]Eh bien, j'ai une nouvelle invention qui va régler tous tes problèmes&nbsp;!","[m:winking]Na, dann habe ich hier die perfekte Erfindung für dich!","[m:winking]Beh, ho una nuova invenzione in grado di risolvere tutti i tuoi problemi!","[m:winking]Bem, eu tenho uma nova invenção para resolver todos os seus problemas!"
NPC_BEANIES_BEANIESQUEST_INTRO_MULTILINKCABLE_4,"[m:happy]I call it the
Multilink Cable!",,"[m:happy]Lo llamo
«cable multifunción».","[m:happy]Voici
le Câble multiliens&nbsp;!","[m:happy]Ich nenne es das
Multilinkkabel!","[m:happy]L'ho chiamata
Cavo Multilink!","[m:happy]Eu a chamo de
Cabo Multilink!"
NPC_BEANIES_BEANIESQUEST_INTRO_MULTILINKCABLE_5,[m:default]It hooks into all my other inventions and syncs them!,,[m:default]Se conecta con el resto de mis inventos y los sincroniza.,[m:default]Il se connecte à toutes mes autres inventions et les synchronise&nbsp;!,[m:default]Das verbindet alle meine Erfindungen und synchronisiert sie miteinander!,[m:default]Si collega a tutte le mie altre invenzioni e le sincronizza!,[m:default]Ele se integra a todas as minhas outras invenções e as sincroniza!
NPC_BEANIES_BEANIESQUEST_INTRO_MULTILINKCABLE_6,"That way, all of them lock in the same destination!",,"Así, todos tienen el mismo objetivo.","Ainsi, elles visent toutes la même destination&nbsp;!",So fokussieren sie alle das gleiche Zielgebiet!,"In questo modo, puntano tutte alla stessa destinazione!","Dessa forma, todos elas convergem para o mesmo destino!"
NPC_BEANIES_BEANIESQUEST_INTRO_MULTILINKCABLE_7,[m:pondering]Looks like this one is set to be taken to {questdestination},,[m:pondering]Parece que este va a ir a {questdestination}.,"[m:pondering]Là, on dirait il faut l'emmener dans {questdestination}.",[m:pondering]Anscheinend ist es gerade auf dieses hier eingestellt: {questdestination}.,[m:pondering]Sembra che questa vada portata a {questdestination}.,[m:pondering]Parece que esta está programado para ser levada para {questdestination}
NPC_BEANIES_BEANIESQUEST_INTRO_MULTILINKCABLE_8,[m:happy]Go give it a try!,,[m:happy]¡Ve a probarlo!,"[m:happy]Allez, va l'essayer&nbsp;!","[m:happy]Na los, geh und probier es aus!",[m:happy]Provalo.,[m:happy]Vá em frente e experimente!
