KEY,en,notes,sp,fr,de,it,pt-br
ITEM_JOHNNYSSTOOL_NAME,Johnny's Stool,,Taburete de Johnny,Tabouret de Johnny,Johnnys Hocker,Sgabello di Johnny,Banqueta de Johnny
ITEM_JOHNNYSSTOOL_DESC,"Use: A melee attack with Knockback 2.
If you end your turn with a unused movement actions, heal 3 HP and gain 3 Charge.",,"Uso: Lanza un ataque cuerpo a cuerpo con +2 de retroceso.
Si esta unidad termina el turno con acciones de movimiento sin usar, recupera 3 PS y obtiene 3 de carga.","Utilisation&nbsp;: une attaque au corps à corps avec Recul +2.
Si vous terminez votre tour avec des actions de déplacement inutilisées, vous confère 3&nbsp;PV et Charge +3.","Benutzen: Ein Nahkampfangriff mit Rückstoß&nbsp;2.
Beendest du deinen Zug, ohne deine Bewegungsaktion verwendet zu haben, heilst du dich um 3&nbsp;LP und erhältst 3&nbsp;Ladung.","Uso: Un attacco corpo a corpo con Contraccolpo 2.
Se termini il tuo turno con un'azione di movimento non utilizzata, recuperi 3 PS e ottieni 3 Carica.","Uso: um ataque corpo-a-corpo com empurrão 2.
Se você finalizar seu turno com ações de movimento não utilizadas, cure 3 PV e obtenha 3 cargas."
ITEM_KANDARIAN_NAME,The Kandarian,,Daga kandariana,Le Kandarien,Der Kandarianer,Il Kandarian,O Kandariano
ITEM_KANDARIAN_DESC,Use: A melee attack that always crits and inflicts Bleed 10.,,Uso: Lanza un ataque cuerpo a cuerpo que siempre asesta un golpe crítico e inflige 10 de hemorragia.,Utilisation&nbsp;: une attaque au corps à corps toujours critique qui inflige Saignement +10.,"Benutzen: Ein Nahkampfangriff, der immer kritisch trifft und Blutung&nbsp;10 verursacht.",Uso: Un attacco corpo a corpo che è sempre critico e infligge Sanguinamento 10.,Uso: um ataque corpo-a-corpo que é sempre crítico e aplica sangramento 10.
ITEM_KEBAB_NAME,Kebab,,Pincho moruno,Broche à kebab,Dönerspieß,Kebab,Kebab
ITEM_KEBAB_DESC,Use: A melee attack with +1 reach that penetrates through units.,,Uso: Lanza un ataque cuerpo a cuerpo con +1 de extensión que perfora a las unidades.,Utilisation&nbsp;: une attaque au corps à corps avec Allonge +1&nbsp;qui traverse les unités.,"Benutzen: Ein Nahkampfangriff mit +1&nbsp;Reichweite, der Einheiten durchbohrt.",Uso: Un attacco corpo a corpo con portata +1 che penetra attraverso le unità.,Uso: um ataque corpo-a-corpo com +1 de envergadura que atravessa unidades.
ITEM_LACEDNEEDLE_NAME,Laced Needle,,Aguja emponzoñada,Aiguille empoisonnée,Dreckige Nadel,Ago Avvelenato,Agulha Envenenada
ITEM_LACEDNEEDLE_DESC,"Use: A melee attack that inflicts Poison 1.
Can be used 3 times per turn.",,"Uso: Lanza un ataque cuerpo a cuerpo que inflige 1 de veneno.
Puede usarse 3 veces por turno.","Utilisation&nbsp;: une attaque au corps à corps qui inflige Poison +1.
Utilisable 3&nbsp;fois par tour.","Benutzen: Ein Nahkampfangriff, der Gift&nbsp;1 verursacht.
Kann pro Zug 3-mal benutzt werden.","Uso: Un attacco corpo a corpo che infligge Veleno 1.
Può essere usato 3 volte per turno.","Uso: um ataque corpo-a-corpo que aplica veneno 1.
Pode ser utilizado 3 vezes por turno."
ITEM_LIGHTER_NAME,Lighter,,Mechero,Briquet,Feuerzeug,Accendino,Isqueiro
ITEM_LIGHTER_DESC,Use: Inflict Burn 1 on an adjacent unit.,,Uso: Inflige 1 de quemadura a una unidad adyacente.,Utilisation&nbsp;: inflige Brûlure +1&nbsp;à une unité adjacente.,Benutzen: Verursache Verbrennung&nbsp;1 bei einer benachbarten Einheit.,Uso: Infliggi Bruciatura 1 a un'unità adiacente.,Uso: aplique queimadura 1 em uma unidade adjacente.
ITEM_LILKITTY_NAME,Lil' Kitty,,Minina,Petit chaton,Kleines Kätzchen,Micetto,Gatinhozinho
ITEM_LILKITTY_DESC,Use: Spawn a Flea familiar.,,Uso: Genera un familiar pulga.,Utilisation&nbsp;: invoque une puce de compagnie.,Benutzen: Lasse einen Flohbegleiter erscheinen.,Uso: Generi un famiglio Pulce.,Uso: gere um familiar pulga.
ITEM_LILSLUGGER_NAME,Lil' Slugger,,Minibate,Petite batte,Kleiner Baseballschläger,Battitore,Rebatedor
ITEM_LILSLUGGER_DESC,Use: Knock back a unit 5 tiles.,,Uso: Hace retroceder 5 casillas a una unidad.,Utilisation&nbsp;: inflige Recul +5&nbsp;à une unité..,Benutzen: Stoße eine Einheit 5&nbsp;Felder zurück.,Uso: Respingi un'unità di 5 caselle.,Uso: empurre uma unidade 5 espaços para trás.
ITEM_LIPFILLER_NAME,Lip Filler,,Relleno labial,Botox,Lippenfiller,Filler per Labbra,Preenchimento Labial
ITEM_LIPFILLER_DESC,Use: Gain +1 [img:cha] and 2 mana.,,Uso: Obtiene +1 [img:cha] y 2 de maná.,Utilisation&nbsp;: [img:cha] +1&nbsp;et Mana +2.,Benutzen: Erhalte +1&nbsp;[img:cha] und 2&nbsp;Mana.,Uso: Ottieni +1 al [img:cha] e 2 mana.,Uso: obtenha +1 de [img:cha] e 2 de mana.
ITEM_LOG_NAME,Log,,Tronco,Bûche,Stamm,Tronco,Tronco
ITEM_LOG_DESC,Use: A wide attack that hits all units in an area.,,Uso: Lanza un ataque amplio que golpea a todas las unidades en un área.,Utilisation&nbsp;: une attaque ample qui touche toutes les unités d'une zone donnée.,"Benutzen: Ein weitflächiger Angriff, der alle Einheiten in einem bestimmten Bereich trifft.",Uso: Un attacco ampio che colpisce tutte le unità in un'area.,Uso: um ataque amplo que atinge todas as unidades em uma área.
ITEM_MAMMOTHTUSK_NAME,Mammoth Tusk,,Colmillo de mamut,Défense de mammouth,Mammutstoßzahn,Zanna di Mammut,Presa de Mamute
ITEM_MAMMOTHTUSK_DESC,"Use: A melee attack that inflicts Bruise 2 and Confusion. Become Drowsy after use.
[s:.7](Usable once per battle.)[/s]",,"Uso: Lanza un ataque cuerpo a cuerpo que inflige confusión y 2 de moratón. Esta unidad sufre somnolencia después de usarlo.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: une attaque au corps à corps qui inflige Contusion +2&nbsp;et Confusion. Subit Somnolence après utilisation.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Ein Nahkampfangriff, der Beulen&nbsp;2 und Verwirrung verursacht. Nach Benutzung wirst du Schläfrig.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Un attacco corpo a corpo che infligge Livido 2 e Confusione. Subisci Sonnolenza dopo l'uso.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: um ataque corpo-a-corpo que aplica contusão 2 e confusão. Sinta tontura após utilizar.
[s:.7](Um uso por batalha.)[/s]"
ITEM_MANHOLECOVER_NAME,Manhole Cover,,Tapa de alcantarilla,Plaque d'égout,Gullideckel,Tombino,Tampa de Bueiro
ITEM_MANHOLECOVER_DESC,"Brace 2.
Use: A ranged attack with Knockback 2 that passes through units and returns to you.",,"2 de refuerzo.
Uso: Lanza un ataque a distancia con 2 de retroceso que atraviesa a las unidades y regresa.","Garde +2.
Utilisation&nbsp;: une attaque à distance avec Recul +2&nbsp;qui traverse les ennemis et revient vers vous.","Wappnen&nbsp;2.
Benutzen: Ein Fernkampfangriff mit Rückstoß&nbsp;2, der Einheiten durchbohrt und zu dir zurückkehrt.","Guardia 2.
Uso: Un attacco a distanza con Contraccolpo 2 che passa attraverso le unità e torna da te.","Preparação 2.
Uso: um ataque à distância com empurrão 2 que atravessa unidades e retorna para você."
ITEM_MEATBOMB_NAME,Meat Bomb,,Bomba de carne,Bombe de chair,Fleischbombe,Bomba di Carne,Bomba de Carne
ITEM_MEATBOMB_DESC,Use: Throw a bomb that explodes.,,Uso: Lanza una bomba que hace explosión.,Utilisation&nbsp;: lance une bombe qui explose.,Benutzen: Wirf eine explodierende Bombe.,Uso: Lanci una bomba che esplode.,Uso: lance uma bomba que explode.
ITEM_MEATCLEAVER_NAME,Meat Cleaver,,Hacha de carnicero,Couteau de boucherie,Fleischerbeil,Mannaia da Carne,Cisão Carnívora
ITEM_MEATCLEAVER_DESC,"Use: A melee attack with Cleave that deals damage equal to half the target's current HP.
Bosses take 1/6th of their current HP in damage instead.
[s:.7](Usable once per battle.)[/s]",,"Uso: Lanza un ataque cuerpo a cuerpo con incisión que inflige un daño igual a la mitad de PS que tenga el objetivo.
Los jefes sufren daño equivalente a un sexto de sus PS.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: une attaque au corps à corps qui inflige Fendoir ainsi que des dégâts égaux à la moitié des PV actuels de la cible.
Les boss perdent 1/6e de leurs PV actuels.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Ein Nahkampfangriff, der Schlachtet und Schaden in Höhe der Hälfte der aktuellen LP des Ziels verursacht.
Bosse erleiden ein Sechstel ihrer aktuellen LP als Schaden.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Un attacco corpo a corpo con Fendente che infligge un danno pari a metà dei PS attuali del bersaglio.
I boss, invece, subiscono come danno 1/6 dei loro PS attuali.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: um ataque corpo-a-corpo com cisão que causa dano equivalente à metade da saúde atual do alvo.
Chefes sofrem 1/5 de sua saúde atual.
[s:.7](Um uso por batalha.)[/s]"
ITEM_MEATSLUGGER_NAME,Meat Slugger,,Bate sangriento,Bourreau de chair,Fleischschläger,Mazza di Carne,Rebatedor de Carne
ITEM_MEATSLUGGER_DESC,Use: A melee attack with Knockback 10 that inflicts Bruise.,,Uso: Lanza un ataque cuerpo a cuerpo con 10 de retroceso que inflige moratón.,Utilisation&nbsp;: une attaque au corps à corps avec Recul +10&nbsp;qui inflige Contusion.,"Benutzen: Ein Nahkampfangriff mit Rückstoß&nbsp;10, der Beulen verursacht.",Uso: Un attacco corpo a corpo con Contraccolpo 10 che infligge Livido.,Uso: um ataque corpo-a-corpo com empurrão 10 que aplica contusão.
ITEM_MEGAALIENBLASTER_NAME,Mega Alien Blaster,,Megadesintegrador extraterrestre,Mégaflingue extraterrestre,Mega-Alienblaster,Mega Blaster Alieno,Mega Blaster Alienígena
ITEM_MEGAALIENBLASTER_DESC,"Use: A laser attack. Gains +5 damage for the rest of the battle each time it's used.
Take 5 damage when used.",,"Uso: Lanza un ataque láser. Obtiene +5 de daño durante el resto del combate cada vez que se usa.
Sufre 5 de daño al usarlo.","Utilisation&nbsp;: une attaque laser. Dégâts +5&nbsp;à chaque utilisation durant ce combat.
Vous subissez 5&nbsp;dégâts à l'utilisation.","Benutzen: Ein Laserangriff. Erhält für den Rest des Kampfes jedes Mal +5&nbsp;Schaden, wenn er benutzt wird.
Erleide bei Benutzung 5&nbsp;Schaden.","Uso: Un attacco laser. Ottieni +5 al danno per il resto della battaglia ogni volta che viene utilizzato.
Subisci 5 di danno quando viene utilizzato.","Uso: um ataque a laser. Obtém +5 de dano pelo resto da batalha a cada vez que é utilizado.
Sofra 5 de dano ao utilizá-lo."
ITEM_MELONBALLER_NAME,Melon Baller,,Cuchara para bolas,Cuillère parisienne,Eislöffel,Scavapalline,Olho de Melão
ITEM_MELONBALLER_DESC,Use: A melee attack that inflicts Blind 3 and gives you a random eye trinket if you don't have a trinket equipped.,,Uso: Lanza un ataque cuerpo a cuerpo que inflige 3 de ceguera y otorga al azar una baratija para el ojo si esta unidad no tiene ninguna equipada.,Utilisation&nbsp;: une attaque au corps à corps qui inflige Cécité +3&nbsp;et vous confère une babiole oculaire aléatoire si vous n'en avez pas équipé.,"Benutzen: Ein Nahkampfangriff, der Blindheit&nbsp;3 verursacht und dir ein zufälliges Zubehör für die Augen gibt, wenn kein Zubehör ausgerüstet ist.",Uso: Un attacco corpo a corpo che infligge Accecamento 3 e ti fornisce un ciondolo per occhio casuale se non hai un ciondolo equipaggiato.,"Uso: um ataque corpo-a-corpo que aplica cegueira 3 e concede um acessório de olho aleatório, caso você não possua um acessório equipado."
ITEM_MINIJETPACK_NAME,Mini Jetpack,,Minimochila propulsora,Mini jetpack,Mini-Jetpack,Mini Jetpack,Mini Jetpack
ITEM_MINIJETPACK_DESC,"Use: Fly to a random tile within a target area. If you land on a unit, explode dealing 5 damage in an area (including to yourself).",,"Uso: Vuela hasta una casilla al azar en un área objetivo. Si aterriza encima de una unidad, estalla e inflige 5 de daño en un área (esta unidad incluida).","Utilisation&nbsp;: vous volez vers une case aléatoire dans la zone ciblée. Si vous atterrissez sur une unité, vous explosez et infligez 5&nbsp;dégâts de zone (y compris à vous-même).","Benutzen: Fliege zu einem zufälligen Feld in einem Zielbereich. Landest du auf einer Einheit, verursache eine Explosion und verursache in einem bestimmten Bereich 5&nbsp;Schaden (auch bei dir selbst).","Uso: Voli verso una casella casuale all'interno di un'area bersaglio. Se atterri su un'unità, esplodi infliggendo 5 di danno in un'area (anche a te).","Uso: voe até um espaço aleatório em uma área alvo. Se cair em uma unidade, exploda para causar 5 de dano em uma área (incluindo você)."
ITEM_MININUKE_NAME,Mini Nuke,,Miniarma nuclear,Mini ogive,Mini-Atombombe,Mini Atomica,Mini Bomba Nuclear
ITEM_MININUKE_DESC,Use: Throw a mini nuke that makes a HUGE explosion that spawns toxic sludge.,,Uso: Lanza un arma nuclear pequeñita que estalla a lo grande y genera residuos tóxicos.,Utilisation&nbsp;: lance une mini ogive qui provoque une ÉNORME explosion et laisse derrière elle de la boue toxique.,"Benutzen: Wirf eine Mini-Atombumbe, die eine RIESIGE Explosion auslöst und giftigen Schleim erscheinen lässt.",Uso: Lanci una mini atomica che provoca un'ENORME esplosione che genera fanghiglia tossica.,Uso: lance uma mini bomba nuclear que cria uma explosão ENORME e gera lodo tóxico.
ITEM_MJOLNIR_NAME,Mjolnir,,Mjolnir,Mjöllnir,Mjölnir,Mjolnir,Mjolnir
ITEM_MJOLNIR_DESC,"Use: A ranged attack that passes through units and returns to you after you throw it. At its apex, it deals electric damage.
[s:.7](Usable once per battle.)[/s]",,"Uso: Lanza un ataque a distancia que atraviesa a las unidades y después regresa. En el punto álgido, inflige daño eléctrico.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: une attaque à distance qui traverse les unités et revient vers vous. Au point culminant de sa trajectoire, elle inflige des dégâts électriques.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Ein Fernkampfangriff, der Einheiten durchbohrt und zu dir zurückkehrt. Verursacht an seinem weitesten Punkt elektrischen Schaden.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Un attacco a distanza che attraversa le unità e ritorna da te dopo il lancio. Al suo apice, infligge danno elettrico.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: um ataque à distância que atravessa unidades e retorna para você ao lançá-lo. Em seu ápice, este ataque causa dano elétrico.
[s:.7](Um uso por batalha.)[/s]"
ITEM_MODDEDHAIRSPRAY_NAME,Modded Hairspray,,Laca loca,Laque trafiquée,Modifiziertes Haarspray,Lacca Truccata,Spray de Cabelo Modificado
ITEM_MODDEDHAIRSPRAY_DESC,Use: Deal fire damage in a cone.,,Uso: Inflige daño ígneo en un área cónica.,Utilisation&nbsp;: inflige des dégâts de feu en cône.,Benutzen: Verursache in einem kegelförmigen Bereich Feuerschaden.,Uso: Infliggi danno da fuoco in un cono.,Uso: cause dano de fogo em um cone.
ITEM_MODELINGCLAY_NAME,Modeling Clay,,Arcilla,Pâte à modeler,Knetmasse,Argilla Modellante,Massa de Modelar
ITEM_MODELINGCLAY_DEFAULT_DESC,Use: A lobbed attack.,,Uso: Lanza un ataque en arco.,Utilisation&nbsp;: une attaque en cloche.,"Benutzen: Ein Angriff, der Hindernisse ignoriert.",Uso: Un attacco a parabola.,Uso: um ataque em arco.
ITEM_MODELINGCLAY_DESC,"{str_aux_item_desc}
[s:.7](This changes into a different weapon each time it's used.)[/s]",,"{str_aux_item_desc}
[s:.7](Se transforma en un arma distinta cada vez que se usa).[/s]","{str_aux_item_desc}
[s:.7](Se change en une arme différente à chaque utilisation.)[/s]","{str_aux_item_desc}
[s:.7](Wird jedes Mal, wenn sie benutzt wird, zu einer anderen Waffe.)[/s]","{str_aux_item_desc}
[s:.7](Si trasforma in un'arma diversa ogni volta che viene usata.)[/s]","{str_aux_item_desc}
[s:.7](Isto se torna uma arma diferente a cada vez que for usada.)[/s]"
ITEM_MOLAR_NAME,Molars,,Molares,Molaires,Backenzähne,Molari,Molares
ITEM_MOLAR_DESC,Use: A low-damage lobbed attack.,,Uso: Lanza un ataque en arco que inflige poco daño.,Utilisation&nbsp;: une attaque en cloche infligeant peu de dégâts.,"Benutzen: Ein Angriff, der Hindernisse ignoriert und wenig Schaden verursacht.",Uso: Un attacco a parabola a basso danno.,Uso: um ataque em arco de dano baixo.
ITEM_MOMSKNIFE_NAME,Mom's Knife,,Cuchillo de mamá,Couteau de maman,Mamas Messer,Coltello di Mamma,Faca da Mamãe
ITEM_MOMSKNIFE_DESC,Use: Throw a penetrating projectile that returns to you.,,Uso: Arroja un proyectil perforante que vuelve a la unidad.,Utilisation&nbsp;: lance un projectile perforant qui revient vers vous.,"Benutzen: Wirf ein durchbohrendes Geschoss, das zu dir zurückkehrt.",Uso: Lanci un proiettile penetrante che torna da te.,Uso: lance um projétil penetrante que retorna para você.
ITEM_MOMSTOENAIL_NAME,Mom's Toenail,,Uña del pie de mamá,Ongle de pied de maman,Mamas Zehennagel,Unghia del Piede di Mamma,Unha do Pé da Mamãe
ITEM_MOMSTOENAIL_DESC,Use: A melee attack.,,Uso: Lanza un ataque cuerpo a cuerpo.,Utilisation&nbsp;: une attaque au corps à corps.,Benutzen: Ein Nahkampfangriff.,Uso: Un attacco corpo a corpo.,Uso: um ataque corpo-a-corpo.
ITEM_MONEYBAG_HUGE_NAME,Money Bag,,Bolsa de dinero,Sac d'argent,Geldbeutel,Sacco con Soldi,Saco de Dinheiro
ITEM_MONEYBAG_HUGE_DESC,"Becomes {aux} coins when you return home.
Use: A melee attack.",,"Se transforma en {aux} monedas al volver a casa.
Uso: Lanza un ataque cuerpo a cuerpo.","Se change en {aux} pièces quand vous rentrez chez vous.
Utilisation&nbsp;: une attaque au corps à corps.","Wird zu {aux}&nbsp;Münzen, wenn du nach Hause zurückkehrst.
Benutzen: Ein Nahkampfangriff.","Diventa {aux} monete quando torni a casa.
Uso: Un attacco corpo a corpo.","Torna-se {aux} moedas quando você volta para casa.
Uso: um ataque corpo-a-corpo."
ITEM_MONEYBAG_LARGE_NAME,Money Bag,,Bolsa de dinero,Sac d'argent,Geldbeutel,Sacco con Soldi,Saco de Dinheiro
ITEM_MONEYBAG_LARGE_DESC,"Becomes {aux} coins when you return home.
Use: A melee attack.",,"Se transforma en {aux} monedas al volver a casa.
Uso: Lanza un ataque cuerpo a cuerpo.","Se change en {aux} pièces quand vous rentrez chez vous.
Utilisation&nbsp;: une attaque au corps à corps.","Wird zu {aux}&nbsp;Münzen, wenn du nach Hause zurückkehrst.
Benutzen: Ein Nahkampfangriff.","Diventa {aux} monete quando torni a casa.
Uso: Un attacco corpo a corpo.","Torna-se {aux} moedas quando você volta para casa.
Uso: um ataque corpo-a-corpo."
ITEM_MONEYBAG_MEDIUM_NAME,Money Bag,,Bolsa de dinero,Sac d'argent,Geldbeutel,Sacco con Soldi,Saco de Dinheiro
ITEM_MONEYBAG_MEDIUM_DESC,"Becomes {aux} coins when you return home.
Use: A melee attack.",,"Se transforma en {aux} monedas al volver a casa.
Uso: Lanza un ataque cuerpo a cuerpo.","Se change en {aux} pièces quand vous rentrez chez vous.
Utilisation&nbsp;: une attaque au corps à corps.","Wird zu {aux}&nbsp;Münzen, wenn du nach Hause zurückkehrst.
Benutzen: Ein Nahkampfangriff.","Diventa {aux} monete quando torni a casa.
Uso: Un attacco corpo a corpo.","Torna-se {aux} moedas quando você volta para casa.
Uso: um ataque corpo-a-corpo."
ITEM_MONEYBAG_SMALL_NAME,Money Bag,,Bolsa de dinero,Sac d'argent,Geldbeutel,Sacco con Soldi,Saco de Dinheiro
ITEM_MONEYBAG_SMALL_DESC,"Becomes {aux} coins when you return home.
Use: A melee attack.",,"Se transforma en {aux} monedas al volver a casa.
Uso: Lanza un ataque cuerpo a cuerpo.","Se change en {aux} pièces quand vous rentrez chez vous.
Utilisation&nbsp;: une attaque au corps à corps.","Wird zu {aux}&nbsp;Münzen, wenn du nach Hause zurückkehrst.
Benutzen: Ein Nahkampfangriff.","Diventa {aux} monete quando torni a casa.
Uso: Un attacco corpo a corpo.","Torna-se {aux} moedas quando você volta para casa.
Uso: um ataque corpo-a-corpo."
ITEM_MYSTERIOUSBONE_NAME,Mysterious Bone,,Hueso misterioso,Os mystérieux,Geheimnisvoller Knochen,Osso Misterioso,Osso Misterioso
ITEM_MYSTERIOUSBONE_DESC,Use: A melee attack with a 25% chance to inflict Charm.,,Uso: Lanza un ataque cuerpo a cuerpo con un 25 % de probabilidad de infligir embrujo.,Utilisation&nbsp;: une attaque au corps à corps avec 25&nbsp;% de chances d'infliger Envoûtement.,"Benutzen: Ein Nahkampfangriff, der mit 25%iger Chance Charme verursacht.",Uso: Un attacco corpo a corpo con un 25% di probabilità di infliggere Fascino.,Uso: um ataque corpo-a-corpo com 25% de chance de aplicar feitiço.
ITEM_NAILBOARD_NAME,Nail Board,,Tabla con clavo,Planche à clous,Nagelbrett,Tavola Chiodata,Prancheta de Pregos
ITEM_NAILBOARD_DESC,Use: A wide melee attack.,,Uso: Lanza un ataque cuerpo a cuerpo amplio.,Utilisation&nbsp;: une attaque au corps à corps ample.,Benutzen: Ein weiter Nahkampfangriff.,Uso: Un attacco corpo a corpo ad ampio raggio.,Uso: um ataque corpo-a-corpo amplo.
ITEM_NAILGUN_NAME,Nail Gun,,Pistola de clavos,Pistolet à clous,Nagelpistole,Sparachiodi,Pistola de Pregos
ITEM_NAILGUN_DESC,Use: Fire a shot in a straight line that inflicts +1 Thorns.,,Uso: Dispara un proyectil en línea recta que inflige +1 de espinas.,Utilisation&nbsp;: tire un projectile en ligne droite qui inflige Épines +1.,Benutzen: Schieße in einer geraden Linie und verursache +1&nbsp;Dornen.,Uso: Spari un colpo in linea retta che infligge +1 Spine.,Uso: realize um disparo em linha reta que aplica +1 de espinhos.
ITEM_NECRONOMICON_NAME,Necronomicon,,Necronomicón,Necronomicon,Necronomicon,Necronomicon,Necronomicon
ITEM_NECRONOMICON_DESC,"Use: Unearth 5 zombies. These zombies have a 33% chance of having Madness.
[s:.7](Usable once per battle.)[/s]",,"Uso: Desentierra 5 zombis que tienen un 33 % de probabilidad de sufrir locura.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: exhume 5&nbsp;zombies. Ces zombies ont 33&nbsp;% de chances d'être affectés par Folie.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Beschwöre 5&nbsp;Zombies. Jeder Zombie leidet mit 33%iger Wahrscheinlichkeit an Wahnsinn.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Dissotterri 5 zombie. Questi zombie hanno un 33% di probabilità di essere affetti da Follia.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: desenterre 5 zumbis. Esses zumbis possuem uma chance de 33% de possuir insanidade.
[s:.7](Um uso por batalha.)[/s]"
ITEM_OBSIDIANCHUNK_NAME,Obsidian Chunk,,Fragmento de obsidiana,Morceau d'obsidienne,Obsidianbrocken,Pezzo di Ossidiana,Pedaço de Obsidiana
ITEM_OBSIDIANCHUNK_DESC,"Use: A melee attack.
This weapon gains +2 damage each time it's used.
Damage resets at the end of the adventure.",,"Uso: Lanza un ataque cuerpo a cuerpo.
Esta arma obtiene +2 de daño cada vez que se usa.
El daño se restaura al final de la aventura.","Utilisation&nbsp;: une attaque au corps à corps.
Cette arme gagne Dégâts +2&nbsp;à chaque utilisation.
Les dégâts sont réinitialisés à la fin de l'aventure.","Benutzen: Ein Nahkampfangriff.
Diese Waffe erhält jedes Mal, wenn sie benutzt wird, +2&nbsp;Schaden.
Schaden wird am Ende des Abenteuers zurückgesetzt.","Uso: Un attacco corpo a corpo.
Quest'arma subisce +2 di danno ogni volta che viene utilizzata.
Il danno si resetta alla fine dell'avventura.","Uso: um ataque corpo-a-corpo.
Esta arma obtém +2 de dano a cada vez que é utilizada.
O dano é reiniciado no final da aventura."
ITEM_OCARINA_NAME,Ocarina,,Ocarina,Ocarina,Okarina,Ocarina,Ocarina
ITEM_OCARINA_DESC,Use: Cast a random musical spell.,,Uso: Lanza un hechizo musical al azar.,Utilisation&nbsp;: lance un sort musical aléatoire.,Benutzen: Wirke einen zufälligen Musikzauber.,Uso: Lanci un incantesimo musicale casuale.,Uso: lance um encantamento musical aleatório.
ITEM_ODDREMOTE_NAME,Odd Remote,,Mando extravagante,Télécommande étrange,Komische Fernbedienung,Telecomando Bizzarro,Controle Estranho
ITEM_ODDREMOTE_DESC,Use: Cast a random spell.,,Uso: Lanza un hechizo al azar.,Utilisation&nbsp;: lance un sort aléatoire.,Benutzen: Wirke einen zufälligen Zauber.,Uso: Lanci un incantesimo casuale.,Uso: lance um encantamento aleatório.
ITEM_OLDEXTINGUISHER_NAME,Old Extinguisher,,Extintor viejo,Vieil extincteur,Alter Feuerlöscher,Vecchio Estintore,Extintor Antigo
ITEM_OLDEXTINGUISHER_DESC,"Use: Extinguishes fires in a cone with Knockback 5.
[s:.7](Usable once per battle.)[/s]",,"Uso: Apaga fuegos en un área cónica con 5 de retroceso.
[s:.7](Disponible una vez por combate).[/s]","Utilisation&nbsp;: éteint les incendies en cône avec Recul +5.
[s:.7](Utilisable 1&nbsp;fois par combat.)[/s]","Benutzen: Löscht Feuer in einem kegelförmigen Bereich mit Rückstoß&nbsp;5.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Uso: Spegne gli incendi in un cono con Contraccolpo 5.
[s:.7](Utilizzabile una volta per battaglia.)[/s]","Uso: apaga incêndios em um cone com empurrão 5.
[s:.7](Um uso por batalha.)[/s]"
ITEM_OLDHOSE_NAME,Old Hose,,Manguera vieja,Vieux robinet,Alter Schlauch,Vecchio Tubo,Mangueira Antiga
ITEM_OLDHOSE_DESC,Use: A water attack that hits an entire line with Knockback 10.,,Uso: Lanza un ataque acuoso que golpea a una línea entera con 10 de retroceso.,Utilisation&nbsp;: une attaque de type Eau qui touche toute une ligne avec Recul +10.,"Benutzen: Ein Wasserangriff, der eine gesamte Reihe mit Rückstoß&nbsp;10 trifft.",Uso: Un attacco d'acqua che colpisce un'intera linea con Contraccolpo 10.,Uso: um ataque de água que atinge uma linha inteira com empurrão 10.
ITEM_PHARAOHSTAFF_NAME,Pharaoh's Staff,,Báculo faraónico,Sceptre du pharaon,Stab des Pharaos,Bastone del Faraone,Cajado de Faraó
ITEM_PHARAOHSTAFF_DESC,"Use: Summon a swarm of charmed flies.
When you destroy a corpse, restore this weapon's use.",,"Uso: Invoca un enjambre de moscas embrujadas.
Al destruir un cadáver, se recupera el uso de esta arma.","Utilisation&nbsp;: invoque un essaim de mouches envoûtées.
Utilisation +1&nbsp;quand vous détruisez un cadavre.","Benutzen: Beschwöre einen Schwarm freundlicher Fliegen.
Frische diese Waffe wieder auf, indem du eine Leiche zerstörst.","Uso: Evochi uno sciame di mosche ammaliate.
Quando distruggi un cadavere, ripristini l'utilizzo di quest'arma.","Uso: invoque um enxame de moscas enfeitiçadas.
Ao destruir um corpo, restaure o uso desta arma."
ITEM_PICKAXE_NAME,Pickaxe,,Pico,Pioche,Spitzhacke,Piccone,Picareta
