KEY,en,notes,sp,fr,de,it,pt-br
CAT_EMBARK_QUOTES_FIGHTER_2,Me smash good!,,¡Yo atizo de lo lindo!,Je vais tout écraser&nbsp;!,Ich hau sie alle kaputt!,Io spaccare tutto!,Eu esmago!
CAT_EMBARK_QUOTES_FIGHTER_3,Brawn over brains!,,Donde se ponga un buen mamporro...,"Les muscles, c'est mieux que le cerveau&nbsp;!",Lieber große Muckis als großes Gehirn!,I muscoli sono più importanti del cervello!,Pancada é melhor que cérebro!
CAT_EMBARK_QUOTES_FIGHTER_4,Let's break some bones!,,¡A romper huesos se ha dicho!,Brisons quelques os&nbsp;!,Lass uns ein paar Nacken knacken!,Rompiamo qualche osso!,Vamos quebrar uns ossos!
CAT_EMBARK_QUOTES_FIGHTER_5,It's time to kick ass and chew bubble gum!,,¡Vamos a repartir leña y a mascar chicle!,"Il est temps de botter des culs et de mâcher du chewing-gum, et je n'ai plus de chewing-gum&nbsp;!",Wer will einen Arschtritt?,È ora di spaccare culi e masticare chewing gum!,Hora de chutar traseiros e mascar chiclete!
CAT_EMBARK_QUOTES_FIGHTER_6,I got this!,,¡Dejádselo al menda!,Je m'en occupe&nbsp;!,Ich mach das schon!,Ci penso io!,Deixa comigo!
CAT_EMBARK_QUOTES_FIGHTER_7,Check out my pecs!,,¿Habéis visto qué pedazo de pectorales tengo?,Mate un peu ces pecs&nbsp;!,Check meine Brustmuskeln!,Guarda che pettorali!,Olha só meu peitoral!
CAT_EMBARK_QUOTES_FIGHTER_8,Let me handle this!,,Yo me encargo.,Laissez-moi m'en charger&nbsp;!,Lass mich das machen!,Me ne occupo io!,Eu cuido disso!
CAT_EMBARK_QUOTES_FIGHTER_9,Let me at them!,,Ya me ocupo yo.,Je me charge de leur cas&nbsp;!,Lass uns mal nackig kacken!,Li farò a pezzi!,Não me segura!
CAT_EMBARK_QUOTES_FIGHTER_10,I'm not very smart...,,No soy ninguna lumbrera.,"Je suis pas bien futé, c'est vrai...",Ich bin nicht besonders schlau&nbsp;…,Non sono molto intelligente...,Eu não sou muito inteligente...
CAT_EMBARK_QUOTES_HUNTER_1,I've already started tracking the enemy!,,He detectado el rastro del enemigo.,J'ai déjà pris l'ennemi en chasse&nbsp;!,Ich habe jetzt schon Feinde gefunden!,Ho già iniziato a localizzare il nemico!,Já estou rastreando o inimigo!
CAT_EMBARK_QUOTES_HUNTER_2,Let's set some traps!,,¡Vamos a poner trampas!,Plaçons quelques pièges&nbsp;!,Wir sollten ein paar Fallen stellen!,Prepariamo qualche trappola!,Vamos preparar algumas armadilhas!
CAT_EMBARK_QUOTES_HUNTER_3,Let my arrows find their mark!,,¡Mis flechas darán en el blanco!,Mes flèches ne rateront pas leur cible.,Meine Pfeile werden ihr Ziel finden!,Che le mie frecce trovino il bersaglio!,Que minhas flechas encontrem seus alvos!
CAT_EMBARK_QUOTES_HUNTER_4,My vermin will eat their faces!,,¡Mis alimañas les devorarán el careto!,Mes vermines leur dévoreront le visage&nbsp;!,Meine Begleiter werden sie zerfressen!,I miei parassiti mangeranno la loro faccia!,Meu verme vai comer a cara deles!
CAT_EMBARK_QUOTES_HUNTER_5,There is more than one way to skin a cat!,,¡Hay muchos modos de despellejar a un gato!,Il y a plus d'une façon de dépecer un chat&nbsp;!,Nachts sind alle Katzen grau!,C’è più di un modo per scuoiare un gatto!,Há mais de uma forma de esfolar um gato!
CAT_EMBARK_QUOTES_HUNTER_6,"I've packed a picnic, guys!",,"Traigo la merienda, panda.","J'ai ramené de quoi pique-niquer, les gars&nbsp;!","Leute, ich habe Picknick dabei!","Ho preparato un picnic, ragazzi!","Pessoal, eu preparei um piquenique!"
CAT_EMBARK_QUOTES_HUNTER_7,Survival is my specialty!,,Llevo la supervivencia en las venas.,"Mon truc, c'est la survie&nbsp;!",Überleben ist meine Spezialität!,Sopravvivere è la mia specialità!,Sobrevivência é a minha especialidade!
CAT_EMBARK_QUOTES_HUNTER_8,Give me somethin' to shoot!,,¡Quiero disparar!,Donnez‑moi un truc à flinguer&nbsp;!,Ich will was erschießen!,Datemi qualcosa contro cui sparare!,Eu preciso atirar em algo!
CAT_EMBARK_QUOTES_HUNTER_9,My accuracy knows no bounds!,,¡Mi puntería no tiene parangón!,Ma précision est sans égale&nbsp;!,Meine Genauigkeit kennt keine Grenzen!,La mia precisione non conosce limiti!,Minha precisão não conhecem limites!
CAT_EMBARK_QUOTES_HUNTER_10,The wolf hunts for its prey!,,El lobo acecha a la presa...,Le loup chasse sa proie&nbsp;!,Der Wolf ist auf der Pirsch!,Il lupo caccia la sua preda!,O lobo caça sua presa!
CAT_EMBARK_QUOTES_MAGE_1,I'll just hang back here!,,Mejor me quedo en la retaguardia.,"Je vais rester en retrait, juste là&nbsp;!",Geht ihr nur vor!,Io resto in retroguardia.,Eu vou ficar aqui atrás!
CAT_EMBARK_QUOTES_MAGE_2,It's time to tap out!,,¡Hay que rendirse!,Il faudrait peut-être déclarer forfait&nbsp;?,Ich bleibe mal in der hinteren Reihe!,Meglio fare un passo indietro!,Hora de desistir!
CAT_EMBARK_QUOTES_MAGE_3,Brains over brawn!,,Más vale maña que fuerza...,"Le cerveau, c'est mieux que les muscles&nbsp;!",Lieber ein großes Gehirn als große Muckis!,Il cervello è più importante dei muscoli!,Cérebro é melhor que pancada!
CAT_EMBARK_QUOTES_MAGE_4,Has anyone seen my glasses?,,¿Habéis visto mis gafas?,Quelqu'un a vu mes lunettes&nbsp;?,Hat irgendwer meine Brille gesehen?,Qualcuno ha visto i miei occhiali?,Alguém viu meus óculos?
CAT_EMBARK_QUOTES_MAGE_5,My paws crackle with energy!,,¡Mis patas rebosan de energía!,Mes patounes débordent d'énergie&nbsp;!,Meine Pfoten kribbeln vor Energie!,Le mie zampe palpitano di energia!,Minhas patas estão transbordando de energia!
CAT_EMBARK_QUOTES_MAGE_6,I control the elements!,,¡Controlo los elementos!,Je contrôle les éléments&nbsp;!,Ich herrsche über die Elemente!,Ho il controllo degli elementi!,Eu controlo os elementos!
CAT_EMBARK_QUOTES_MAGE_7,"Just give me a few turns and I'll do something, I swear!",,"Dadme un par de turnos y lo arreglo todo, os lo juro.","Accordez-moi juste quelques tours et je ferai quelque chose, juré&nbsp;!","Gib mir nur ein paar Züge und ich werde nützlich, wirklich!","Datemi qualche turno e risolverò tutto, lo giuro!","Esperem só alguns turnos e eu vou preparar alguma coisa, eu juro!"
CAT_EMBARK_QUOTES_MAGE_8,Hocus pocus dominocus!,,"¡Abracadabra, pata de cabra!",Hocus pocus dominocus&nbsp;!,Hokuspokus sterbibus!,Hocus pocus dominocus!,Hocus pocus dominocus!
CAT_EMBARK_QUOTES_MAGE_9,Abracadabra!!,,¡Abracadabra!,Abracadabra&nbsp;!!,Abrakadabra!,Abracadabra!!!,Abracadabra!!
CAT_EMBARK_QUOTES_MAGE_10,I hope I don't need to mulligan...,,Espero solucionar la papeleta a la primera...,J'espère que j'aurai pas à mulligan...,"Ich hoffe, ich brauche keinen Mulligan&nbsp;…",Spero di non dover aver bisogno di un secondo tentativo...,Espero não precisar de uma segunda chance...
CAT_EMBARK_QUOTES_MAGE_11,I'm about to Zap to the extreme!,,¡Menudos calambrazos voy a dar!,Bazinga&nbsp;!,Bei mir gibt‘s mehr Spannung als im Kino!,Ora avrete una bella scossa!,Eu estou prestes e mandar ver!
CAT_EMBARK_QUOTES_MAGE_12,You guys are all idiots...,,Sois más tontos que Abundio...,"Vous êtes vraiment trop bêtes, vous autres...",Ihr seid allesamt Idioten&nbsp;…,Siete una massa di idioti...,Vocês são todos idiotas...
CAT_EMBARK_QUOTES_MAGE_13,"I'd explain my method, but I doubt you'd understand!",,"Os explicaría mi método, pero no vais a entender ni papa.","J'expliquerais bien ma méthode, mais je doute que tu comprennes&nbsp;!","Ich würde dir ja meine Methoden erklären, aber ich glaube kaum, dass du sie verstehen würdest!","Vi spiegherei il mio metodo, ma dubito che capireste!","Eu explicaria meu método, mas duvido que você compreenderia!"
CAT_EMBARK_QUOTES_MAGE_14,"I'd just like to point out, I didn't vote for this team name...",,Que conste en acta que no me gusta ese nombre de grupo...,Je tiens juste à préciser que je n'ai pas voté pour ce nom d'équipe...,"Ich möchte nur darauf hinweisen, dass ich nicht für diesen Teamnamen gestimmt habe&nbsp;…",Vorrei solo puntualizzare che io non ho votato per questo nome squadra...,Eu apenas gostaria de apontar que não votei neste nome de equipe...
CAT_EMBARK_QUOTES_MAGE_15,"Um actually... technically it would be ""Enter on"" since embark suggests we are boarding a craft of some type.",,"El caso es que, según el diccionario, el verbo «embarcarse» significa meterse en algún medio de transporte.",La physique est théorique. Mais le plaisir est réel.,Also „aufbrechen“ finde ich ja komisch formuliert. Was brechen wir denn auf?,"Ehm, in realtà... tecnicamente sarebbe ""entrare"", dato che ""imbarcarsi"" suggerisce l'azione di salire a bordo di una nave di qualche tipo.","Bem, tecnicamente... na verdade deveria ser ""entrar"", já que ""embarcar"" sugere que estamos embarcando em algum tipo de embarcação ou aeronave."
CAT_EMBARK_QUOTES_MAGE_16,"I would agree with you, but then we would both be wrong.",,"Te daría la razón, pero entonces nos equivocaríamos los dos.","Si j'étais d'accord avec toi, nous aurions tous les deux tort.","Ich würde dir ja zustimmen, aber dann lägen wir beide falsch.","Potrei anche essere d'accordo con te, ma allora avremmo entrambi torto.","Eu concordaria com você, mas então ninguém estaria dizendo a coisa certa."
CAT_EMBARK_QUOTES_MEDIC_1,Death to the nonbeliever!,,¡Muerte a los agnósticos!,Mort aux mécréants&nbsp;!,Tod allen Ungläubigen!,Morte ai non credenti!,Morte para os incrédulos!
CAT_EMBARK_QUOTES_MEDIC_2,Let's convert some heathens!,,¡Vamos a convertir a esos paganos!,Allons convertir quelques païens&nbsp;!,Konvertieren wir ein paar Heiden!,Convertiamo qualche pagano!,Vamos converter alguns infiéis!
CAT_EMBARK_QUOTES_MEDIC_3,God spoke to me! This is my purpose!,,¡Dios me ha revelado mi propósito!,Dieu m'a parlé&nbsp;! C'est ma mission&nbsp;!,Gott hat zu mir gesprochen! Dies ist mein heiliger Zweck!,Dio mi ha parlato! È questo il mio scopo!,Deus falou comigo! Este é meu propósito!
CAT_EMBARK_QUOTES_MEDIC_4,I saw Jesus in a tortilla!,,¡He visto a Jesús en una tortilla de patatas!,J'ai vu le visage de Jésus dans une tortilla&nbsp;!,Ich habe Jesus in meiner Tortilla gesehen!,Ho visto Gesù in una tortilla!,Eu vi Jesus em uma tortilla!
CAT_EMBARK_QUOTES_MEDIC_5,Glory be to the Father!,,¡Gloria al Padre!,Gloire au Père&nbsp;!,Gelobt sei der heilige Vater!,Gloria al Padre!,Glória ao Pai!
CAT_EMBARK_QUOTES_MEDIC_6,My Savior will protect us!,,¡Mi Salvador nos protegerá!,Mon Sauveur nous protégera&nbsp;!,Mein Retter wird uns schützen!,Il mio Salvatore ci proteggerà!,Meu salvador vai nos proteger!
CAT_EMBARK_QUOTES_MEDIC_7,Who wants anointing?,,¿Quién quiere la extrema unción?,Qui veut être oint&nbsp;?,Will jemand gesalbt werden?,Chi vuole l'unzione?,Quem precisa de uma unção?
CAT_EMBARK_QUOTES_MEDIC_8,Time to pray on it!,,"¡Oremos, hermanos!",Mieux vaut prier que croiser les doigts&nbsp;!,Darauf erstmal ein Gebet!,È ora di pregare!,Hora de orar!
CAT_EMBARK_QUOTES_MEDIC_9,They are tampering in dark-sided stuff!,,¡Se están metiendo en asuntos muy oscuros!,Ils s'adonnent à des choses obscures&nbsp;!,Da sind dämonische Kräfte am Werk!,Stanno trafficando con cose oscure!,Eles estão mexendo com o lado sombrio!
CAT_EMBARK_QUOTES_MEDIC_10,Have you heard about our Lord and Savior?,,¿Habéis oído hablar de Jesucristo el Redentor?,As-tu entendu parler de notre Seigneur et Sauveur&nbsp;?,Kennst du schon unseren Herrn und Gebieter?,Hai sentito parlare del nostro Signore e Salvatore?,Você já ouviu falar sobre nosso Senhor e Salvador?
CAT_EMBARK_QUOTES_MEDIC_11,"The path of the righteous man is beset on all sides by the
inequities of the selfish, and the tyranny of evil men.",,"El camino del hombre recto está por todos lados rodeado
por la injusticia de los egoístas y la tiranía de los hombres malos.","La marche des vertueux est semée d'obstacles qui sont les
entreprises égoïstes que fait sans fin, surgir l'œuvre du malin.","Der Pfad der Gerechten ist auf beiden Seiten gesäumt mit
Freveleien der Selbstsüchtigen und der Tyrannei böser Männer.","Il cammino dell'uomo timorato è minacciato da ogni parte dalle
iniquità degli esseri egoisti e dalla tirannia degli uomini malvagi.",O caminho do homem justo é assolado em todos os lados pelas injustiças dos egoístas e a tirania dos malignos.
CAT_EMBARK_QUOTES_MEDIC_12,"You're doing great, sweetie!",,"Lo estás haciendo de maravilla, cariño.",Je ne compte pas me faire prier&nbsp;!,"Das machst du ganz toll, Schätzelein!","Stai andando alla grande, tesoro!","Você está indo muito bem, meu anjo!"
CAT_EMBARK_QUOTES_MEDIC_13,I kick ass for the Lord!,,¡El Señor me ha encomendado dar palizas!,Je botte des culs pour le Seigneur&nbsp;!,Ich trete Ärsche für den Herrn!,Spacco di brutto per il Signore!,Eu mando ver em nome do Senhor!
CAT_EMBARK_QUOTES_TANK_1,Is anyone else hungry?,,¿Nadie más tiene hambre?,Quelqu'un d'autre a faim&nbsp;?,Hat noch jemand Hunger?,Qualcun altro ha fame?,Mais alguém tá com fome?
CAT_EMBARK_QUOTES_TANK_2,Get behind me!,,¡Detrás de mí!,Restez derrière moi&nbsp;!,Bleibt hinter mir!,State dietro di me!,Atrás de mim!
CAT_EMBARK_QUOTES_TANK_3,I'm chunky yet funky!,,"¡Estoy rollizo, pero tengo rollazo!",J'suis dodu mais stylé&nbsp;!,"Ich bin so rund, alles kommt in meinen Schlund!",Sono grassoccio ma con stile!,Os brutos também dançam!
CAT_EMBARK_QUOTES_TANK_4,"I may be slow, but I'm also fat!",,Me muevo a cámara lenta... ¡y encima estoy como un tonel!,"Oui, je suis lent, mais je suis gros&nbsp;!","Ich mag vielleicht langsam sein, aber ich bin auch dick!","Sarò anche lento, ma sono anche grasso!","Eu posso ser devagar, mas também sou grande!"
CAT_EMBARK_QUOTES_TANK_5,"Yum yum, gimme some!",,"¡Ñam, ñam! ¡Me lo voy a zampar!","Miam miam, donnez-m'en&nbsp;!","Mjam, mjam, immer her damit!","Gnam gnam, ne voglio un po'!","Nham, nham, eu quero!"
CAT_EMBARK_QUOTES_TANK_6,"Don't worry, I'll protect you!",,"Tranquis, yo os protejo.","Vous inquiétez pas, je vous protégerai&nbsp;!","Keine Angst, ich beschütze euch!","Non preoccuparti, ti proteggerò!","Não se preocupe, eu te protejo!"
CAT_EMBARK_QUOTES_TANK_7,Slow and steady wins the race!,,Despacito y buena letra.,"Lentement, mais sûrement&nbsp;!",In der Ruhe liegt die Kraft!,Chi va piano va sano e va lontano!,Devagar e sempre!
CAT_EMBARK_QUOTES_TANK_8,The kids call me the wall!,,Los chavales me llaman el Muro.,Les gosses m'appellent le Mur&nbsp;!,Meine Freunde nennen mich auch „Der Gerät“!,"I ragazzi mi chiamano ""il muro""!",As crianças me chamam de muralha!
CAT_EMBARK_QUOTES_TANK_9,Lemme roll over 'em!,,¡Quiero dejarlos como una loncha de queso!,J'vais leur rouler dessus&nbsp;!,Lass mich sie zerquetschen!,Fatemi rotolare addosso a loro!,Rolo compressor!
CAT_EMBARK_QUOTES_TANK_10,I'm fat!,,¡Soy un tanque!,J'suis enrobé&nbsp;!,"Boah, bin ich voll!",Sono grasso!,Eu sou grande!
CAT_EMBARK_QUOTES_TANK_11,Who farted? ... Oh.,,¿Quién se ha peído? Puf...,Qui a pété&nbsp;? ... Oh.,Wer hat hier einen fahren lassen?&nbsp;… Oh.,Chi ha scoreggiato? ...Oh.,Quem soltou um pum...? Oh.
CAT_EMBARK_QUOTES_THIEF_1,Let's move swiftly under the cover of darkness.,,Vamos a cobijarnos al abrigo de la oscuridad.,Agissons dans l'obscurité.,Bewegen wir uns schnell im Mantel der Dunkelheit.,Muoviamoci rapidi sotto il velo dell'oscurità.,Vamos aproveitar a escuridão para sermos rápidos.
CAT_EMBARK_QUOTES_THIEF_2,I hope we find some money...,,A ver si encontramos dinero...,J'espère qu'on trouvera des pépètes...,Hoffentlich finden wir etwas Geld&nbsp;…,Speriamo di trovare dei soldi...,Espero encontrar dinheiro...
CAT_EMBARK_QUOTES_THIEF_3,"I'll hide, you go and kill stuff!",,¡Yo me escondo mientras vosotros matáis!,"Vous allez tuer des trucs, moi je me cache&nbsp;!",Ich verstecke mich und ihr killt sie!,"Io mi nascondo, tu uccidi!",Vou me esconder. Vocês vão e matam coisas!
CAT_EMBARK_QUOTES_THIEF_4,Who should I poison?,,¿A quién enveneno?,Qui devrais-je empoisonner&nbsp;?,Wen soll ich vergiften?,Chi devo avvelenare?,Quem eu devo envenenar?
CAT_EMBARK_QUOTES_THIEF_5,"Luckily, I just sharpened my nails!",,Menos mal que acabo de afilarme las uñas.,"Ça tombe bien, je viens juste d'affûter mes griffes&nbsp;!",Zum Glück habe ich gerade meine Klauen gespitzt!,Per fortuna ho le unghie affilate!,"Por sorte, acabei de afiar minhas unhas!"
CAT_EMBARK_QUOTES_THIEF_6,Money money money!,,"¡Dinerito, dinerito!","De l'argent, toujours plus d'argent&nbsp;!","Geld, Geld, Geld!","Soldi, soldi, soldi!","Dinheiro, dinheiro, dinheiro!"
CAT_EMBARK_QUOTES_THIEF_7,"Now you see me, now you don't!",,"Ahora me ves, ahora no me ves.","Tu me vois, tu me vois plus&nbsp;!","Hier bin ich! Nein, hier!","Ora mi vedi, ora non mi vedi più!","Agora você me vê, agora não vê mais!"
CAT_EMBARK_QUOTES_THIEF_8,What are we stealing today?,,¿Qué robamos hoy?,On vole quoi aujourd'hui&nbsp;?,Was klauen wir heute?,Cosa rubiamo oggi?,O que vamos roubar hoje?
CAT_EMBARK_QUOTES_THIEF_9,It's time for stabbin'!,,¡Es la hora de las puñaladas traperas!,J'adore les coups de poignard dans l'dos&nbsp;!,Zeit für ein paar Sticheleien! He-he!,È il momento di pugnalare!,Hora de esfaquear!
CAT_EMBARK_QUOTES_THIEF_10,Is it cool if I hold the cash?,,¿Os importa que guarde yo la pasta?,Je peux garder le cash sur moi&nbsp;?,"Ich pass auf das Geld auf, okay?",Va bene se tengo io i soldi?,Tudo bem se eu segurar o dinheiro?
CAT_EMBARK_QUOTES_NECROMANCER_1,We do not fear death. Death fears us.,,No le tememos a la muerte. Es ella quien nos teme a nosotros.,Nous n'avons pas peur de la mort. La mort a peur de nous.,Wir fürchten Tod nicht. Der Tod fürchtet uns.,Non temiamo la morte. La morte teme noi.,Nós não tememos a morte. A morte nos teme.
CAT_EMBARK_QUOTES_NECROMANCER_2,I hope we find a body I can play with...,,A ver si encontramos un cadáver para que juegue...,J'ai hâte de jouer avec un cadavre...,"Hoffentlich finden wir eine Leiche, an der ich mich auslassen kann&nbsp;…",Spero che troveremo un corpo con cui giocare...,Espero conseguir encontrar algum corpo para brincar...
CAT_EMBARK_QUOTES_NECROMANCER_3,"Is that death I smell? Oh nevermind, it's just me...",,"¿Huele a muerte o soy yo? Bah, qué rabia, soy yo...","C'est la mort que je sens&nbsp;? Ah, non. C'est juste moi...","Hier riecht es nach Verwesung. Oh, warte, das bin ich&nbsp;…","È odore di morte quello che sento? Oh no, come non detto, sono solo io...","Eu estou sentindo cheiro de morte? Oh, não, é o meu próprio cheiro..."
CAT_EMBARK_QUOTES_NECROMANCER_4,Today is a good day to die!,,Hoy puede ser un gran día... ¡para morir!,Quelle belle journée pour mourir&nbsp;!,Heut‘ ist ein guter Tag zum Sterben!,Oggi è un bel giorno per morire!,Hoje é um bom dia para morrer!
CAT_EMBARK_QUOTES_NECROMANCER_5,I want to suck your blood!,,¡Quiero chuparos la sangre!,Je vais te sucer le sang&nbsp;!,Gib mir dein Blut!,Voglio succhiarti il ​​sangue!,Eu quero sugar seu sangue!
CAT_EMBARK_QUOTES_NECROMANCER_6,My children are hungry...,,Mis niños están hambrientos...,Mes enfants ont faim...,Meine Kinder haben Hunger&nbsp;…,I miei figli hanno fame...,Minhas crianças estão com fome...
CAT_EMBARK_QUOTES_NECROMANCER_7,You get a leech! You get a leech! And you get a leech!,,¡Una sanguijuela para ti! ¡Otra para ti! ¡Y otra más para ti!,"Toi tu vis, toi tu vis, toi tu crèves&nbsp;!",Du bekommst einen Blutegel! Und du bekommst einen Blutegel! Alle bekommen einen Blutegel!,Una sanguisuga per te! Una sanguisuga per te! E una sanguisuga anche per te!,Você ganha uma sanguessuga! Você ganha uma sanguessuga! E você ganha uma sanguessuga!
CAT_EMBARK_QUOTES_NECROMANCER_8,It's time to raise the dead!,,¡Que se levanten los muertos!,Il est temps de relever les morts&nbsp;!,"Zeit, die Toten zum Leben zu erwecken!",È ora di resuscitare i morti!,Hora de despertar os mortos!
CAT_EMBARK_QUOTES_NECROMANCER_9,I'M NOT GOTH!,,¡Que no me va lo gótico!,Je ne suis PAS gothique&nbsp;!,ICH BIN KEIN GOTH!,NON SONO GOTH!,MEU ESTILO NÃO É GÓTICO!
CAT_EMBARK_QUOTES_NECROMANCER_10,Hail Satan!,,¡Alabado sea Satanás!,Gloire à Satan&nbsp;!,Ave Satanas!,Ave Satana!,"Ave, Satã!"
CAT_EMBARK_QUOTES_NECROMANCER_11,The witching hour is upon us!,,¡Se acerca la hora de las brujas!,C'est l'heure des sorcières&nbsp;!,Die Geisterstunde ist angebrochen!,L'ora delle streghe è giunta!,Estamos na calada da noite!
CAT_EMBARK_QUOTES_NECROMANCER_12,I myself am strange and unusual...,,Soy extravagante y sorprendente...,Je suis moi-même étrange et surnaturel...,Ich bin auch ziemlich merkwürdig und hasse den Mainstream&nbsp;…,Io stesso sono strano e insolito...,Eu possuo uma certa estranheza em mim...
CAT_EMBARK_QUOTES_NECROMANCER_13,Rise from your grave!,,¡Levántate de la tumba!,Levez-vous de vos tombes&nbsp;!,Erhebt euch aus euren Gräbern!,Sorgi dalla tua tomba!,Erga-se de seu túmulo!
CAT_EMBARK_QUOTES_NECROMANCER_14,"We are the weirdos, Mister.",,Somos los raritos.,"Les barges, c'est nous, monsieur.",Wir sind die Komischen hier.,"I tipi strani siamo noi, signore.","Nós somos os esquisitões, senhor."
CAT_EMBARK_QUOTES_PSYCHIC_1,I have a vision... this way!,,Tengo una visión. ¡Por aquí!,J'ai une vision... par ici&nbsp;!,Ich habe eine Vision&nbsp;… Hier entlang!,Ho una visione... da questa parte!,Estou tendo uma visão... Por aqui!
CAT_EMBARK_QUOTES_PSYCHIC_2,I see success in our future...,,Nos auguro un futuro prometedor...,Je vois la réussite dans notre avenir...,Ich sehe großen Erfolg für uns voraus&nbsp;…,Vedo il successo nel nostro futuro...,Eu vejo sucesso no seu futuro...
CAT_EMBARK_QUOTES_PSYCHIC_3,I sense a cursed run... stay vigilant!,,Tengo un mal presentimiento... ¡Abrid bien los ojos!,Je sens que cette partie est maudite... restez sur vos gardes&nbsp;!,"Ich sehe, dass dieser Durchlauf richtig schlecht wird&nbsp;… Bleibt auf der Hut!",Sento che questa partita è maledetta... fai attenzione!,Eu sinto uma maldição... Mantenham-se vigilantes!
CAT_EMBARK_QUOTES_PSYCHIC_4,Let's bend some spoons!,,Vamos a doblar unas cuantas cucharas.,Je risque de plier quelques cuillères&nbsp;!,Wo sind meine Löffel?,Pieghiamo qualche cucchiaio!,Vamos entortar algumas colheres!
CAT_EMBARK_QUOTES_PSYCHIC_5,I see.. I see... a bicycle!,,Veo... veo... ¡una bici!,Je vois... je vois... une bicyclette&nbsp;!,Ich sehe&nbsp;… Ich sehe ein&nbsp;… Ein Fahrrad!,Vedo... vedo... una bicicletta!,Eu vejo... eu vejo... uma bicicleta!
CAT_EMBARK_QUOTES_PSYCHIC_6,I see failure in our future...,,Nos aguarda un futuro muy negro...,Je vois l'échec dans notre avenir...,Ich sehe Fehlschläge in unserer Zukunft&nbsp;…,Vedo il fallimento nel nostro futuro...,Eu vejo o fracasso em nosso futuro...
CAT_EMBARK_QUOTES_PSYCHIC_7,"My vision is hazy, ask again later...",,"Mi visión está borrosa, pregúntamelo luego...","Mes visions sont floues, revenez me voir plus tard...",Alles ist verschwommen&nbsp;… Frag später nochmal&nbsp;…,"La mia visione è offuscata, riprova a chiedermelo più tardi...",Minha visão está turva. Pergunte-me novamente mais tarde...
CAT_EMBARK_QUOTES_PSYCHIC_8,I know the outcome... but I won't spoil it!,,"Sé cómo acaba, pero no voy a destripároslo.",Je connais l'issue d'avance... mais je ne vais pas la révéler&nbsp;!,"Ich weiß, wie es enden wird&nbsp;… Aber keine Spoiler!",Conosco il risultato... ma non voglio rovinartelo!,Eu sei o que vai acontecer... mas não vou estragar a surpresa!
CAT_EMBARK_QUOTES_PSYCHIC_9,Look to la luna!,,¡Contemplad la luna!,La réponse est dans les astres&nbsp;!,Sieh nur! La Luna!,Guarda la luna!,Olhe para a Lua!
CAT_EMBARK_QUOTES_PSYCHIC_10,LUCKY NUMBERS 16 31 64 70 74,,"Los números de la primitiva son 16, 31, 64, 70, 74...",NUMÉROS FÉTICHES&nbsp;: 16 31 64 70 74.,DIE LOTTOZAHLEN SIND 16 31 64 70 74!,NUMERI FORTUNATI 16 31 64 70 74,NÚMEROS DA SORTE: 16 31 64 70 74
CAT_EMBARK_QUOTES_BUTCHER_1,Mmmm... fresh meat...,,"Mmm, carne fresca...",Hmm... de la chair fraîche...,Hmm&nbsp;… Frischfleisch&nbsp;…,Mmm... carne fresca...,Mmmm... carne fresca...
CAT_EMBARK_QUOTES_BUTCHER_2,I ate the bones!,,¡Me he zampado hasta los huesos!,J'ai bouffé les os&nbsp;!,Alle Knochen gehören mir!,Ho mangiato le ossa!,Eu comi os ossos!
CAT_EMBARK_QUOTES_BUTCHER_3,Need blood! Must be fresh!,,¡Necesito sangre fresca!,Du sang neuf&nbsp;! Il doit être tout frais&nbsp;!,Ich brauche Blut! Frisches Blut!,Ho bisogno di sangue! Dev'essere fresco!,Preciso de sangue! Fresco!
CAT_EMBARK_QUOTES_BUTCHER_4,Time you get hooked!,,¡Os voy a echar el gancho!,Je vais te mettre au crochet&nbsp;!,Ihr kommt alle an den Haken!,È ora di agganciarti!,Hora de se enganchar!
CAT_EMBARK_QUOTES_BUTCHER_5,You look good enough to eat!,,¡Tienes una pinta muy apetecible!,T'es à croquer&nbsp;!,Ihr seht köstlich aus!,Hai un aspetto prelibato!,Você parece ter um gosto bom!
CAT_EMBARK_QUOTES_BUTCHER_6,Oink oink!,,"¡Oinc, oinc!","Gruik, gruik&nbsp;!","Grunz, grunz!",Oink oink!,Oinc oinc!
CAT_EMBARK_QUOTES_BUTCHER_7,It takes all kinds of critters to make this butcher's fritters!,,¡Me hacen falta muchas criaturas para preparar una fritura!,Il faut toutes sortes de bestioles pour faire de bons beignets&nbsp;!,Jetzt geht‘s um die Wurst!,Ci vogliono bestiole di ogni tipo per preparare le frittelle del macellaio!,É preciso todo tipo de criatura para um açougueiro fazer uma fritura!
CAT_EMBARK_QUOTES_BUTCHER_8,Meat is meat and a cats gotta eat!,,"Cuando el hambre aprieta, cualquier carne alimenta.","Un chat, ça mange de la viande&nbsp;!",Fleisch ist Fleisch und wir Katzen müssen ja irgendwie überleben!,La carne è carne e un gatto deve mangiare!,Carne é carne e gatos precisam comer!
CAT_EMBARK_QUOTES_BUTCHER_9,I'll eat their livers with some fava beans and a nice Chianti.,,Me comeré sus hígados acompañados de habas y un buen chianti.,Je mangerai leurs foies avec des fèves au beurre et un bon vin de Chianti.,Ich werde ihre Lebern mit ein paar Fava-Bohnen und einem hervorragenden Chianti essen.,Mangerò i loro fegati con delle fave e un buon Chianti.,Vou comer seus fígados com vagem e e um bom vinho.
